OrganizationFormalName,MonitoringLocationIdentifier,sampledate,lagos_sampledepth,"Nitrogen, NH4","Nitrogen, dissolved Kjeldahl","Nitrogen, total","Nitrogen, total Kjeldahl","Arsenic, dissolved","Arsenic, total","Phosphorus, soluble reactive orthophosphate","Phosphorus, total","Nitrogen, nitrite (NO2) + nitrate (NO3)","Carbon, dissolved organic","Carbon, total organic","Nitrogen, total dissolved","Selenium, dissolved","Selenium, total","Aluminum, dissolved","Aluminum, total","Mercury, total dissolved","Mercury, total"
US Army Corps of Engineers Omaha District,COEOMAHA_WQX-FTPLK1805DW,2016-09-28,31,NA,NA,NA,NA,NA,NA,40,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US Army Corps of Engineers Omaha District,COEOMAHA_WQX-FTRLK0880A,2016-09-29,35,NA,NA,NA,NA,NA,NA,40,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US Army Corps of Engineers Omaha District,COEOMAHA_WQX-FTRLK0911DW,2016-09-29,0.1,NA,NA,NA,NA,NA,NA,40,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US Army Corps of Engineers Omaha District,COEOMAHA_WQX-FTRLK0911DW,2016-09-29,22,NA,NA,NA,NA,NA,NA,40,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US Army Corps of Engineers Omaha District,COEOMAHA_WQX-GPTLK0811A,2016-09-29,10,NA,NA,NA,NA,NA,NA,40,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US Army Corps of Engineers Omaha District,COEOMAHA_WQX-GPTLK0819DW,2016-09-29,0.1,NA,NA,NA,NA,NA,NA,40,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US Army Corps of Engineers Omaha District,COEOMAHA_WQX-GPTLK0825DW,2016-09-29,0.1,NA,NA,NA,NA,NA,NA,40,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US Army Corps of Engineers Omaha District,COEOMAHA_WQX-QACMAINSTFBK,2016-09-29,0,NA,NA,NA,NA,NA,NA,40,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-4923820,2016-10-05,2,NA,NA,261,NA,NA,NA,NA,NA,NA,NA,NA,535,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-5923960,2016-10-13,2,NA,NA,117,NA,NA,NA,NA,NA,NA,NA,NA,380,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-5923310,2016-10-18,2,NA,NA,193,NA,NA,NA,NA,NA,NA,NA,NA,531,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-5923320,2016-10-18,2,NA,NA,197,NA,NA,NA,NA,NA,NA,NA,NA,536,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-4925130,2016-10-19,2,NA,NA,217,NA,NA,NA,NA,NA,NA,NA,NA,367,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-4925160,2016-10-19,2,NA,NA,227,NA,NA,NA,NA,NA,NA,NA,NA,375,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-4925170,2016-10-19,2,NA,NA,196,NA,NA,NA,NA,NA,NA,NA,NA,489,NA,NA,NA,NA,NA,NA
US Army Corps of Engineers Omaha District,COEOMAHA_WQX-QACMAINSTFBK,2016-10-27,0,NA,NA,NA,NA,NA,NA,40,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Orange County Environmental (Florida),21FLORAN_WQX-BC16E,2016-11-30,0.5,NA,NA,NA,NA,NA,NA,22,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS Kansas Water Science Center,USGS-390242094461500,2017-02-28,0.3048,NA,1200,NA,800,NA,NA,350,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Delaware Department Of Natural Resources And Environmental Control,21DELAWQ_WQX-308031,2017-05-16,0,NA,NA,NA,NA,NA,NA,27,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US Army Corps of Engineers Omaha District,COEOMAHA_WQX-GARLK1481DW,2017-05-23,1,NA,NA,NA,NA,NA,NA,20,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-5930980,2017-05-23,2,NA,NA,212,NA,NA,NA,NA,NA,NA,NA,NA,628,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-5930990,2017-05-23,2,NA,NA,215,NA,NA,NA,NA,NA,NA,NA,NA,729,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-4937130,2017-05-24,2,NA,NA,370,NA,NA,NA,NA,NA,NA,NA,NA,691,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-4937140,2017-05-24,2,NA,NA,340,NA,NA,NA,NA,NA,NA,NA,NA,644,NA,NA,NA,NA,NA,NA
US Army Corps of Engineers Omaha District,COEOMAHA_WQX-QACMAINSTFBK,2017-05-26,0,NA,NA,NA,NA,NA,NA,20,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-4903130,2017-06-05,0,NA,NA,533,NA,NA,NA,NA,NA,NA,NA,NA,829,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-5901670,2017-06-05,2,NA,NA,373,NA,NA,NA,NA,NA,NA,NA,NA,785,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-5901680,2017-06-05,2,NA,NA,375,NA,NA,NA,NA,NA,NA,NA,NA,767,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-5901690,2017-06-05,2,NA,NA,413,NA,NA,NA,NA,NA,NA,NA,NA,866,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-4905790,2017-06-06,2,NA,NA,244,NA,NA,NA,NA,NA,NA,NA,NA,574,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-4905800,2017-06-06,2,NA,NA,223,NA,NA,NA,NA,NA,NA,NA,NA,620,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-4923820,2017-06-06,2,NA,NA,539,NA,NA,NA,NA,NA,NA,NA,NA,1090,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-4923830,2017-06-06,2,NA,NA,433,NA,NA,NA,NA,NA,NA,NA,NA,709,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-4920440,2017-06-07,2,NA,NA,402,NA,NA,NA,NA,NA,NA,NA,NA,681,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-4920450,2017-06-07,2,NA,NA,353,NA,NA,NA,NA,NA,NA,NA,NA,727,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-4920460,2017-06-07,2,NA,NA,370,NA,NA,NA,NA,NA,NA,NA,NA,728,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-4920470,2017-06-07,2,NA,NA,391,NA,NA,NA,NA,NA,NA,NA,NA,676,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-5912820,2017-06-07,2,NA,NA,205,NA,NA,NA,NA,NA,NA,NA,NA,549,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-5917910,2017-06-08,2,NA,NA,173,NA,NA,NA,NA,NA,NA,NA,NA,697,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-4936320,2017-06-14,2,NA,NA,406,NA,NA,NA,NA,NA,NA,NA,NA,706,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-4936430,2017-06-14,2,NA,NA,329,NA,NA,NA,NA,NA,NA,NA,NA,721,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-4936450,2017-06-14,2,NA,NA,297,NA,NA,NA,NA,NA,NA,NA,NA,509,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-5936760,2017-06-14,2,NA,NA,284,NA,NA,NA,NA,NA,NA,NA,NA,499,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-5937800,2017-06-14,0,NA,NA,630,NA,NA,NA,NA,NA,NA,NA,NA,1090,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-5937800,2017-06-14,2,NA,NA,685,NA,NA,NA,NA,NA,NA,NA,NA,1100,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-5914030,2017-06-20,2,NA,NA,NA,NA,NA,NA,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-5954520,2017-06-20,2,NA,NA,131,NA,NA,NA,NA,NA,NA,NA,NA,244,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-5952210,2017-06-21,2,NA,NA,582,NA,NA,NA,NA,NA,NA,NA,NA,922,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-4926140,2017-06-22,2,NA,NA,161,NA,NA,NA,NA,NA,NA,NA,NA,427,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-5923310,2017-06-22,0,NA,NA,118,NA,NA,NA,NA,NA,NA,NA,NA,559,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-5923310,2017-06-22,2,NA,NA,121,NA,NA,NA,NA,NA,NA,NA,NA,546,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-5923320,2017-06-22,2,NA,NA,127,NA,NA,NA,NA,NA,NA,NA,NA,579,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-4925130,2017-06-23,2,NA,NA,246,NA,NA,NA,NA,NA,NA,NA,NA,388,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-4925160,2017-06-23,0,NA,NA,249,NA,NA,NA,NA,NA,NA,NA,NA,458,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-4925160,2017-06-23,2,NA,NA,273,NA,NA,NA,NA,NA,NA,NA,NA,811,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-4925170,2017-06-23,2,NA,NA,223,NA,NA,NA,NA,NA,NA,NA,NA,810,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-4925180,2017-06-23,2,NA,NA,260,NA,NA,NA,NA,NA,NA,NA,NA,513,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-5932620,2017-06-27,2,NA,NA,137,NA,NA,NA,NA,NA,NA,NA,NA,239,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-5937700,2017-06-27,2,NA,NA,123,NA,NA,NA,NA,NA,NA,NA,NA,419,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-5937750,2017-06-27,2,NA,NA,134,NA,NA,NA,NA,NA,NA,NA,NA,317,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-5946810,2017-06-27,2,NA,NA,116,NA,NA,NA,NA,NA,NA,NA,NA,867,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-5946820,2017-06-27,2,NA,NA,128,NA,NA,NA,NA,NA,NA,NA,NA,454,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-5946830,2017-06-27,2,NA,NA,153,NA,NA,NA,NA,NA,NA,NA,NA,415,NA,NA,NA,NA,NA,NA
US Army Corps of Engineers Omaha District,COEOMAHA_WQX-FTPLK1805DW,2017-06-28,1.5,NA,NA,NA,NA,NA,NA,20,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-5945770,2017-06-29,2,NA,NA,506,NA,NA,NA,NA,NA,NA,NA,NA,1230,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-4937130,2017-07-06,2,NA,NA,364,NA,NA,NA,NA,NA,NA,NA,NA,851,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-5912820,2017-07-06,2,NA,NA,213,NA,NA,NA,NA,NA,NA,NA,NA,394,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-5932430,2017-07-06,2,NA,NA,254,NA,NA,NA,NA,NA,NA,NA,NA,701,NA,NA,NA,NA,NA,NA
City of Cape Coral,CAPECRD_WQX-262,2017-07-11,0.428,NA,NA,100,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
City of Cape Coral,CAPECRD_WQX-262,2017-07-11,1.555,NA,NA,100,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
City of Cape Coral,CAPECRD_WQX-262,2017-07-11,2.825,NA,NA,100,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-4954620,2017-07-11,2,NA,NA,210,NA,NA,NA,NA,NA,NA,NA,NA,535,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-5923310,2017-07-12,2,NA,NA,301,NA,NA,NA,NA,NA,NA,NA,NA,535,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-5932240,2017-07-13,2,NA,NA,254,NA,NA,NA,NA,NA,NA,NA,NA,448,NA,NA,NA,NA,NA,NA
City of Cape Coral,CAPECRD_WQX-290,2017-07-18,0.9,NA,NA,100,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US Army Corps of Engineers Omaha District,COEOMAHA_WQX-OAHLK1153DW,2017-07-18,33,NA,NA,NA,NA,NA,NA,20,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-5939340,2017-07-18,2,NA,NA,164,NA,NA,NA,NA,NA,NA,NA,NA,308,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-4935920,2017-07-26,0,NA,NA,178,NA,NA,NA,NA,NA,NA,NA,NA,430,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-4935920,2017-07-26,2,NA,NA,207,NA,NA,NA,NA,NA,NA,NA,NA,526,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-5936450,2017-08-01,2,NA,NA,187,NA,NA,NA,40,7.1000000000000005,NA,NA,NA,284,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-4936450,2017-08-02,2,NA,NA,NA,NA,NA,NA,30,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-4917715,2017-08-07,2,NA,NA,499,NA,NA,NA,NA,NA,NA,NA,NA,829,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-4917770,2017-08-07,2,NA,NA,622,NA,NA,NA,NA,NA,NA,NA,NA,1150,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-4917520,2017-08-08,2,NA,NA,665,NA,NA,NA,NA,NA,NA,NA,NA,1200,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-4917710,2017-08-08,2,NA,NA,553,NA,NA,NA,NA,NA,NA,NA,NA,1250,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-5912820,2017-08-09,2,NA,NA,138,NA,NA,NA,NA,NA,NA,NA,NA,369,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-5917880,2017-08-09,2,NA,NA,253,NA,NA,NA,NA,NA,NA,NA,NA,602,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-4923820,2017-08-11,2,NA,NA,NA,NA,NA,NA,15.8,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-4923840,2017-08-11,2,NA,NA,NA,NA,NA,NA,15.3,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US Army Corps of Engineers Omaha District,COEOMAHA_WQX-HOLLKND1,2017-08-16,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.06,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-5936110,2017-08-24,2,NA,NA,385,NA,NA,NA,NA,NA,NA,NA,NA,651,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-4936320,2017-08-29,2,NA,NA,232,NA,NA,NA,NA,NA,NA,NA,NA,547,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-5936760,2017-08-29,2,NA,NA,312,NA,NA,NA,NA,NA,NA,NA,NA,876,NA,NA,NA,NA,NA,NA
US Army Corps of Engineers Omaha District,COEOMAHA_WQX-FTPLK1772A,2017-08-30,60,NA,NA,NA,NA,NA,NA,20,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US Army Corps of Engineers Omaha District,COEOMAHA_WQX-OAHLK1073A,2017-08-30,2,NA,NA,NA,NA,NA,NA,20,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US Army Corps of Engineers Omaha District,COEOMAHA_WQX-OAHLK1110DW,2017-08-30,39,NA,NA,NA,NA,NA,NA,30,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-4937130,2017-08-30,2,NA,NA,292,NA,NA,NA,NA,NA,NA,NA,NA,644,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-4937140,2017-08-30,2,NA,NA,307,NA,NA,NA,NA,NA,NA,NA,NA,680,NA,NA,NA,NA,NA,NA
US Army Corps of Engineers Omaha District,COEOMAHA_WQX-QACMAINSTFBK,2017-08-31,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.06,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-5954520,2017-09-06,2,NA,NA,175,NA,NA,NA,NA,NA,NA,NA,NA,342,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-5912820,2017-09-12,2,NA,NA,110,NA,NA,NA,NA,NA,NA,NA,NA,228,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-5917880,2017-09-12,2,NA,NA,245,NA,NA,NA,NA,NA,NA,NA,NA,396,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-4917450,2017-09-18,2,NA,NA,2260,NA,NA,NA,NA,NA,4019.999999999999,NA,NA,4700,0.966,0.638,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-4936320,2017-09-20,2,NA,NA,305,NA,NA,NA,NA,NA,NA,NA,NA,635,NA,NA,NA,NA,NA,NA
St.  Johns River Water Management District,21FLSJWM_WQX-44057,2017-09-26,0.5,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-5938100,2017-09-26,2,NA,NA,111,NA,NA,NA,NA,NA,NA,NA,NA,303,NA,NA,NA,NA,NA,NA
City of Cape Coral,CAPECRD_WQX-262,2017-10-05,0.22,NA,NA,100,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
City of Cape Coral,CAPECRD_WQX-262,2017-10-05,1.87,NA,NA,100,800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
City of Cape Coral,CAPECRD_WQX-262,2017-10-05,2.72,NA,NA,100,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St.  Johns River Water Management District,21FLSJWM_WQX-44477,2017-10-09,0.5,NA,NA,NA,NA,NA,NA,15.8,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
City of Cape Coral,CAPECRD_WQX-290,2017-10-12,1.751,NA,NA,100,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-4917370,2017-10-16,2,NA,NA,401,NA,NA,NA,NA,NA,NA,NA,NA,614,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-4917710,2017-10-16,2,NA,NA,471,NA,NA,NA,NA,NA,NA,NA,NA,841,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-4936430,2017-10-17,2,NA,NA,211,NA,NA,NA,NA,NA,NA,NA,NA,339,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-4937180,2017-10-18,2,NA,NA,224,NA,NA,NA,NA,NA,NA,NA,NA,378,NA,NA,NA,NA,NA,NA
AZDEQ_SW,AZDEQ_SW-48,2017-10-24,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,3.8,NA,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-4907000,2017-10-25,2,NA,NA,196,NA,NA,NA,NA,NA,NA,NA,NA,597,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-4907150,2017-10-25,2,NA,NA,244,NA,NA,NA,NA,NA,NA,NA,NA,482,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-4907160,2017-10-25,2,NA,NA,197,NA,NA,NA,NA,NA,NA,NA,NA,420,NA,NA,NA,NA,NA,NA
City of Cape Coral,CAPECRD_WQX-262,2017-11-07,0.43,NA,NA,100,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
City of Cape Coral,CAPECRD_WQX-262,2017-11-07,1.903,NA,NA,100,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
City of Cape Coral,CAPECRD_WQX-262,2017-11-07,2.601,NA,NA,100,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
City of Cape Coral,CAPECRD_WQX-290,2017-11-14,0.269,NA,NA,100,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
City of Cape Coral,CAPECRD_WQX-290,2017-11-14,0.941,NA,NA,100,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
City of Cape Coral,CAPECRD_WQX-290,2017-11-14,1.59,NA,NA,100,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St.  Johns River Water Management District,21FLSJWM_WQX-45192,2017-12-20,0.5,NA,NA,NA,NA,5,3.023503,NA,NA,NA,NA,NA,NA,50,5,NA,NA,NA,NA
City of Cape Coral,CAPECRD_WQX-262,2018-01-11,0.273,NA,NA,100,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
City of Cape Coral,CAPECRD_WQX-262,2018-01-11,1.834,NA,NA,100,1100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
City of Cape Coral,CAPECRD_WQX-262,2018-01-11,2.697,NA,NA,100,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-5952430,2018-01-26,2,NA,NA,240,NA,NA,NA,NA,NA,NA,NA,NA,442,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-5952560,2018-01-26,2,NA,NA,254,NA,NA,NA,NA,NA,NA,NA,NA,381,NA,NA,NA,NA,NA,NA
USGS North Dakota Water Science Center,USGS-05056222,2018-02-13,1.2192,NA,8100,NA,5200,NA,NA,1360,877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FL Dept. Environmental Protection, Southwest District",21FLTPA_WQX-G1SW0030,2018-03-20,0.3,NA,NA,NA,NA,NA,NA,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZDEQ_SW,AZDEQ_SW-1157,2018-04-18,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1,3,NA,NA,NA,NA,NA,NA,NA
"FL Dept. of Environmental Protection, South District",21FLFTM_WQX-G4SD0164,2018-04-23,0.3,NA,NA,NA,NA,NA,NA,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZDEQ_SW,AZDEQ_SW-1322,2018-05-09,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1,3.5,NA,NA,NA,NA,NA,NA,NA
AZDEQ_SW,AZDEQ_SW-47,2018-05-09,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4,3.5,NA,NA,NA,NA,NA,NA,NA
AZDEQ_SW,AZDEQ_SW-48,2018-05-09,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3,3.5,NA,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-4903130,2018-05-09,2,NA,NA,491,NA,NA,NA,NA,NA,NA,NA,NA,852,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-4903150,2018-05-09,2,NA,NA,NA,NA,NA,NA,36,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-5952430,2018-06-05,0,NA,NA,NA,NA,NA,NA,23,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
City of Cape Coral,CAPECRD_WQX-262,2018-06-07,0.252,NA,NA,300,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
City of Cape Coral,CAPECRD_WQX-262,2018-06-07,1.33,NA,NA,300,800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
City of Cape Coral,CAPECRD_WQX-262,2018-06-07,2.559,NA,NA,300,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-4917310,2018-06-12,2,NA,NA,360,NA,NA,NA,NA,NA,NA,NA,NA,886,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-4917365,2018-06-12,2,NA,NA,407,NA,NA,NA,NA,NA,NA,NA,NA,836,NA,NA,NA,NA,NA,NA
Utah Department Of Environmental Quality,UTAHDWQ_WQX-4917500,2018-06-12,2,NA,NA,420,NA,NA,NA,NA,NA,NA,NA,NA,769,NA,NA,NA,NA,NA,NA
