,NAMES,SITE_ID,LAT_DD,LON_DD
1245,NA$$,NLA12_PA-102,40.11036,-75.86237
1246,NA$$,NLA12_WI-R08,44.98523,-88.71753
1247,117983$Emmit Wood Lake$Emmit Wood Lake,NLA12_AL-105,31.6207,-88.35047
1248,NA$$,NLA12_OK-118,35.176258,-99.077094
1249,NA$$,NLA12_CA-172,33.15978,-117.04603
1250,30700$Kaibab Lake$Kaibab Lake,NLA12_AZ-127,35.28465,-112.15996
1251,488886$Cannon Creek Lake$Cannon Creek Lake,NLA12_KY-101,36.68173,-83.70528
1252,NA$$,NLA12_KY-107,37.6996,-84.22056
1253,NA$$,NLA12_NC-107,35.3474,-78.62232
1254,NA$$,NLA12_GA-101,31.05985,-81.41348
1255,NA$$Holt Lock and Dam,NLA12_AL-101,33.2691,-87.42056
1256,1092295$Lake Duncan$Lake Duncan,NLA12_OK-R09,34.51905,-97.81433
1257,493306$Greenbo Lake$Greenbo Lake,NLA12_KY-103,38.4801,-82.8712
1258,NA$$,NLA12_OK-293,35.445839,-99.290301
1259,924143$Throttle Reservoir$Throttle Reservoir,NLA12_NM-132,36.83189,-104.22652
1260,NA$$,NLA12_SC-104,34.35666,-81.76221
1261,1227321$Upper Legion Lake$Upper Legion Lake,NLA12_SC-105,33.99945,-80.93054
1262,1238088$Collums Mill Pond Dam$Collums Mill Pond Dam,NLA12_SC-112,33.679725,-81.338714
1263,1237978$Bakers Lake$Bakers Lake,NLA12_SC-108,33.573366,-81.882166
1264,896012$Upper Charette Lake$Upper Charette Lake,NLA12_NM-152,36.17769,-104.8177
1265,198657$Waneka Reservoir$Waneka Reservoir,NLA12_CO-110,39.99506,-105.11174
1266,1029223$Grass Lake$Grass Lake,NLA12_ND-101,46.09849,-97.23514
1267,NA$$,NLA12_KY-104,36.50354,-89.33721
1268,NA$$,NLA12_KS-130,38.79878,-94.76633
1269,NA$$,NLA12_PA-108,40.15453,-74.79297
1270,990860$Nantahala Lake$Nantahala Lake,NLA12_NC-105,35.17917,-83.66882
1271,890354$Lake Isabel$Lake Isabel,NLA12_NM-105,35.75939,-105.13904
1272,1266878$Lake Oahe$Lake Oahe,NLA12_SD-101,45.25527,-100.26079
1273,NA$$,NLA12_NM-104,35.97575,-105.91711
1274,NA$$,NLA12_KY-120,36.87607,-88.49124
1275,493464$Guist Creek Lake$Guist Creek Lake,NLA12_KY-122,38.20749,-85.14007
1276,NA$$,NLA12_TN-114,35.53464,-88.79394
1277,1301776$Elaine Lake$Elaine Lake,NLA12_TN-101,35.37112,-86.38432
1278,1274854$Lake Windermere$Lake Windermere,NLA12_TN-113,35.21265,-89.93542
1279,1302026$Tailings Pond Number Ten$Tailings Pond Number Ten,NLA12_TN-108,35.67331,-87.03217
1280,500391$Pennyrile Lake$Pennyrile Lake,NLA12_KY-102,37.07252,-87.66496
1281,1250967$South Pacolet River Reservoir Number One$South Pacolet River Reservoir Number One,NLA12_SC-106,35.11017,-81.98324
1282,1017051$Atagahi Lake$Atagahi Lake,NLA12_NC-109,35.14874,-82.71729
1283,NA$$Lake Hickory (Lake Oxford),NLA12_NC-101,35.80574,-81.27306
1284,1024340$Lake Tahoma$Lake Tahoma,NLA12_NC-108,35.72544,-82.08369
1285,1257510$Roy Lake$Roy Lake,NLA12_SD-138,45.70236,-97.44025
1286,902988$Adams Lake$Adams Lake,NLA12_NM-117,36.89536,-105.136
1287,479979$Clear Creek Lake$Clear Creek Lake,NLA12_KS-108,39.63762,-95.4585
1288,NA$$,NLA12_KY-114,37.33623,-86.15672
1289,911930$Twin Lakes$Twin Lakes,NLA12_NM-133,36.88343,-105.24752
1290,690215$Arkabutla Lake$Arkabutla Lake,NLA12_MS-107,34.75448,-90.12229
1291,NA$$,NLA12_MS-106,34.417214,-89.796971
1292,460604$Rice Lake$Rice Lake,NLA12_IA-107,43.3894,-93.5023
1293,NA$$,NLA12_SD-130,45.66679,-97.230988
1294,NA$$,NLA12_KS-109,39.34901,-95.04203
1295,1254156$Bullhead Lake$Bullhead Lake,NLA12_SD-182,45.710137,-97.472
1296,NA$$,NLA12_VA-109,37.35261,-79.92708
1297,771249$Eureka Reservoir$Eureka Reservoir,NLA12_MT-113,47.88011,-112.31184
1298,NA$$,NLA12_KY-117,38.21115,-85.40343
1299,478656$Sherwood Lake$Sherwood Lake,NLA12_KS-103,39.00175,-95.78036
1300,NA$$,NLA12_VA-116,36.93984,-79.9296
1301,NA$$,NLA12_SD-166,45.68365,-97.445
1302,NA$$,NLA12_SC-103,35.06335,-82.68426
1303,NA$$,NLA12_SD-104,45.187477,-97.631754
1304,NA$$,NLA12_SD-122,45.83609,-97.526394
1305,1441168$Forest Lake$Forest Lake,NLA12_UT-112,40.511365,-111.586058
1306,1432912$Stansbury Lake$Stansbury Lake,NLA12_UT-128,40.6415,-112.30594
1307,1188821$Stoughton Lake$Stoughton Lake,NLA12_PA-107,40.161231,-79.052467
1308,NA$$Mound City Lake,NLA12_KS-R02,38.12739,-94.89135
1309,760319$Teal Lake$Teal Lake,NLA12_MO-109,39.15304,-91.87328
1310,459252$Morse Lake$Morse Lake,NLA12_IA-132,42.83798,-93.69217
1311,1000141$Greensboro Country Park Lake Five B$Greensboro Country Park Lake Five B,NLA12_NC-116,36.13031,-79.83673
1312,653097$Terrapin Lake$Terrapin Lake,NLA12_MN-145,45.18229,-92.8203
1313,652323$South Lake$South Lake,NLA12_MN-118,44.94231,-94.03167
1314,652195$Snail Lake$Snail Lake,NLA12_MN-111,45.06984,-93.12294
1315,1028469$Cottonwood Lake$Cottonwood Lake,NLA12_ND-104,47.61471,-100.83031
1316,NA$$,NLA12_ND-118,46.36728,-99.39491
1317,NA$$,NLA12_NM-150,36.71359,-108.15627
1318,1455919$Willard Bay Reservoir$Willard Bay Reservoir,NLA12_UT-104,41.37674,-112.09223
1319,858165$S Line Reservoir$S Line Reservoir,NLA12_NV-106,39.4843,-118.7256
1320,857904$Big Spring Reservoir$Big Spring Reservoir,NLA12_NV-101,41.93239,-119.17619
1321,478584$Wyandotte County Lake$Wyandotte County Lake,NLA12_KS-125,39.1652,-94.78123
1322,886169$Beeline Reservoir$Beeline Reservoir,NLA12_NM-134,36.8016,-108.10184
1323,900315$Bowl Lake$Bowl Lake,NLA12_NM-138,35.98186,-108.92952
1324,990299$Mott Lake$Mott Lake,NLA12_NC-103,35.05224,-79.20769
1325,924072$Ute Reservoir$Ute Reservoir,NLA12_NM-129,35.35147,-103.51453
1326,NA$$,NLA12_MO-107,36.59025,-89.2688
1327,424135$Whoople Cat Lake$Whoople Cat Lake,NLA12_IL-R01,37.47735,-88.32822
1328,NA$$,NLA12_KS-138,37.63303,-97.39722
1329,1091898$Cushing Lake$Cushing Lake,NLA12_OK-121,35.9992,-96.87766
1330,641288$Clear Lake$Clear Lake,NLA12_MN-132,45.52968,-94.53248
1331,1434779$Starvation Reservoir$Starvation Reservoir,NLA12_UT-102,40.18843,-110.4653
1332,459637$North Twin Lake$North Twin Lake,NLA12_IA-105,42.47935,-94.63545
1333,NA$$,NLA12_NM-160,35.66385,-105.23472
1334,423625$One Horse Gap Lake$One Horse Gap Lake,NLA12_IL-R04,37.51728,-88.44669
1335,678722$Thornburg Lake$Thornburg Lake,NLA12_MS-101,31.70582,-91.37466
1336,NA$$,NLA12_MS-102,31.89004,-90.60345
1337,NA$$,NLA12_MS-104,33.13666,-90.3633
1338,1193175$Raystown Lake$Raystown Lake,NLA12_PA-101,40.359364,-78.134766
1339,NA$$,NLA12_ND-139,47.90385,-101.05875
1340,462016$Storm Lake$Storm Lake,NLA12_IA-120,42.6173,-95.18962
1341,801708$Willow Creek Reservoir$Willow Creek Reservoir,NLA12_MT-104,47.5583,-112.4469
1342,1257343$Rehfeldt Slough$Rehfeldt Slough,NLA12_SD-114,43.57476,-97.058741
1343,1254160$Burbank Lake$Burbank Lake,NLA12_SD-115,42.719723,-96.803076
1344,NA$$,NLA12_ND-146,48.91442,-100.43278
1345,643729$Flat Lake$Flat Lake,NLA12_MN-120,46.96861,-95.64514
1346,645623$Lake Jennie$Lake Jennie,NLA12_MN-122,45.00069,-94.33132
1347,865796$Brindle Pond$Brindle Pond,NLA12_NH-108,43.36743,-71.24325
1348,NA$$,NLA12_OK-101,34.9575,-96.708052
1349,NA$$,NLA12_OK-291,35.4576,-94.99244
1350,NA$$,NLA12_UT-110,40.87221,-109.13795
1351,1474995$Spring Creek Lake$Spring Creek Lake,NLA12_VA-108,37.21421,-78.61779
1352,NA$$Hulls Lake,NLA12_WV-102,38.82328,-80.5948
1353,1096199$Okemah Lake$Okemah Lake,NLA12_OK-108,35.52486,-96.321983
1354,1093677$Lake Henryetta$Lake Henryetta,NLA12_OK-135,35.409582,-95.931997
1355,NA$$,NLA12_CA-174,37.91455,-121.60164
1356,220688$Castle Lake$Castle Lake,NLA12_CA-116,41.226802,-122.3845
1357,NA$$,NLA12_KS-R08,38.79325,-95.97984
1358,NA$$,NLA12_ND-110,47.86436,-101.51443
1359,1490545$Talbott Reservoir$Talbott Reservoir,NLA12_VA-125,36.67841,-80.3974
1360,479885$Kingman County State Lake$Kingman County State Lake,NLA12_KS-105,37.65496,-98.2599
1361,1690926$Whoopie Cat Lake$Whoopie Cat Lake,NLA12_IL-R03,37.4835,-88.32664
1362,554067$Lake Concordia$Lake Concordia,NLA12_LA-101,31.66748,-91.50743
1363,642545$Cucumber Lake$Cucumber Lake,NLA12_MN-137,47.118,-96.01099
1364,1434843$Crouse Reservoir$Crouse Reservoir,NLA12_UT-109,40.72438,-109.18235
1365,NA$Lake Champlain$Lake Champlain,NLA12_NY-0104,43.629978,-73.427291
1366,1032886$Wright Lake$Wright Lake,NLA12_ND-162,48.55068,-99.92899
1367,479876$Cowley County State Lake$Cowley County State Lake,NLA12_KS-R07,37.09907,-96.80353
1368,NA$$,NLA12_GA-107,32.63886,-83.96722
1369,1855602$Fairfield Lake$Fairfield Lake,NLA12_TX-121,31.79848,-96.06251
1370,NA$$,NLA12_VA-114,37.975146,-78.428054
1371,NA$$,NLA12_WV-106,38.99844,-80.47625
1372,1029230$Gravel Lake$Gravel Lake,NLA12_ND-178,48.95727,-99.83498
1373,231182$Rainbow Lake$Rainbow Lake,NLA12_CA-132,40.50817,-122.69374
1374,NA$$,NLA12_ND-163,46.54297,-104.02715
1375,867486$Highland Lake$Highland Lake,NLA12_NH-104,43.12913,-72.07913
1376,641383$Cokato Lake$Cokato Lake,NLA12_MN-107,45.11686,-94.17382
1377,NA$$,NLA12_LA-134,29.90114,-92.7515
1378,NA$$,NLA12_IA-101,43.14272,-94.6594
1379,470698$Clark County State Lake$Clark County State Lake,NLA12_KS-102,37.39579,-99.78541
1380,1381848$Ester Lake$Ester Lake,NLA12_TX-R02,31.16425,-94.23174
1381,NA$$,NLA12_KS-124,37.39467,-96.84801
1382,33945$Saguaro Lake$Saguaro Lake,NLA12_AZ-101,33.56372,-111.5173
1383,NA$$,NLA12_KS-R11,37.23443,-96.18173
1384,NA$$,NLA12_MO-119,38.43759,-93.87632
1385,NA$$,NLA12_NV-127,41.7588,-115.72411
1386,843184$Reed Reservoir$Reed Reservoir,NLA12_NV-167,41.19791,-115.89524
1387,1861053$Meridian Lake$Meridian Lake,NLA12_TX-144,31.8887,-97.70187
1388,555823$Lake Rodemacher$Lake Rodemacher,NLA12_LA-102,31.37753,-92.7412
1389,1578769$Big Gibson Lake$Big Gibson Lake,NLA12_WI-R06,46.13897,-89.55332
1390,1266445$Owen Lake$Owen Lake,NLA12_SD-168,45.463353,-102.399559
1391,1032067$Shirley Lake$Shirley Lake,NLA12_ND-186,48.57383,-103.66126
1392,NA$$,NLA12_CA-157,37.37636,-120.42938
1393,554093$Cotile Lake$Cotile Lake,NLA12_LA-105,31.29181,-92.74293
1394,NA$$,NLA12_LA-161,31.49266,-92.68829
1395,1034137$Doyles Lake$Doyles Lake,NLA12_ND-108,46.36655,-99.50063
1396,1094007$Hulah Lake$Hulah Lake,NLA12_OK-134,36.93697,-96.0909
1397,NA$$,NLA12_TX-165,33.84722,-95.56208
1398,NA$$,NLA12_ND-126,48.75015,-102.94218
1399,NA$$,NLA12_KS-101,39.33301,-97.37386
1400,254314$Lake Success$Lake Success,NLA12_CA-121,36.07903,-118.912245
1401,455907$Diamond Lake$Diamond Lake,NLA12_IA-109,43.48277,-95.18903
1402,NA$$,NLA12_LA-103,30.53687,-92.4418
1403,556751$Crooked Creek Reservoir$Crooked Creek Reservoir,NLA12_LA-152,30.83444,-92.47677
1404,662518$Spring Lake$Spring Lake,NLA12_MN-102,47.06886,-92.0007
1405,774584$Nelson Reservoir$Nelson Reservoir,NLA12_MT-109,48.48363,-107.57468
1406,1427742$Echo Reservoir$Echo Reservoir,NLA12_UT-105,40.95127,-111.40839
1407,NA$$,NLA12_TX-117,33.06608,-95.73878
1408,NA$$,NLA12_OR-110,43.37938,-123.27029
1409,1757278$Hudson Lake$Hudson Lake,NLA12_OK-120,36.8149,-96.04107
1410,1100124$Skiatook Lake$Skiatook Lake,NLA12_OK-104,36.377856,-96.180322
1411,NA$$,NLA12_NH-101,43.83666,-71.0913
1412,"1621496$Sainte Kathryn, Lake$Sainte Kathryn, Lake",NLA12_MI-R08,46.38151,-88.72379
1413,NA$$,NLA12_SD-172,44.87054,-103.00243
1414,NA$$,NLA12_SD-124,45.87106,-103.70699
1415,1255199$Lake Gardner$Lake Gardner,NLA12_SD-140,45.60417,-103.61317
1416,657182$Long Lake$Long Lake,NLA12_MN-108,47.07401,-94.60194
1417,205541$Bissonnette Pond$Bissonnette Pond,NLA12_CT-101,41.92274,-72.21877
1418,870907$Willard Pond$Willard Pond,NLA12_NH-R04,43.0213,-72.01741
1419,NA$$,NLA12_WV-101,39.46913,-79.49886
1420,NA$$,NLA12_ND-155,48.35502,-102.13628
1421,969124$West Branch Keuka Lake$West Branch Keuka Lake,NLA12_NY-0101,42.49514,-77.13604
1422,1090304$Bluestem Lake$Bluestem Lake,NLA12_OK-109,36.704459,-96.417926
1423,805690$Horseshoe Lake$Horseshoe Lake,NLA12_MT-118,48.83542,-108.01296
1424,NA$$,NLA12_ND-151,47.27329,-100.39759
1425,1558876$Moores Run Lake Number One$Moores Run Lake Number One,NLA12_WV-115,39.13218,-78.59752
1426,1775444$Mill Pond$Mill Pond,NLA12_NH-112,42.7396,-71.93807
1427,647057$Long Lake$Long Lake,NLA12_MN-163,45.47016,-93.34734
1428,NA$$,NLA12_ND-173,46.4044,-99.28809
1429,556196$Tadpole Lake$Tadpole Lake,NLA12_LA-104,32.35488,-93.39837
1430,857953$Dacey Reservoir$Dacey Reservoir,NLA12_NV-103,38.39763,-115.11638
1431,857975$Echo Canyon Reservoir$Echo Canyon Reservoir,NLA12_NV-102,37.90764,-114.26856
1432,662037$Net Lake$Net Lake,NLA12_MN-130,48.399879,-92.661354
1433,NA$$,NLA12_KS-109,39.34909,-95.04175
1434,NA$$,NLA12_LA-154,32.35134,-93.7704
1435,NA$$,NLA12_LA-155,32.58066,-93.2584
1436,1427847$Etna Reservoir$Etna Reservoir,NLA12_UT-160,41.70265,-113.96002
1437,1332233$Caruth Lake$Caruth Lake,NLA12_TX-101,32.94486,-96.454457
1438,1621125$Lake Ottawa$Lake Ottawa,NLA12_MI-R09,46.0833,-88.76388
1439,NA$$,NLA12_MT-138,47.76161,-108.43257
1440,NA$$,NLA12_TX-160,32.84772,-96.88723
1441,NA$$,NLA12_MO-104,37.650159,-90.584452
1442,763985$Lac Darcie$Lac Darcie,NLA12_MO-117,37.910573,-90.63011
1443,201507$Poitz Reservoir$Poitz Reservoir,NLA12_CO-124,39.93074,-104.974
1444,535818$Horseshoe Lake$Horseshoe Lake,NLA12_LA-106,32.71169,-91.70226
1445,NA$$,NLA12_LA-109,31.92012,-91.22633
1446,1360664$King Lake$King Lake,NLA12_TX-195,33.51895,-94.12343
1447,NA$$,NLA12_IA-106,41.47125,-93.91265
1448,NA$$,NLA12_ND-115,46.82609,-100.636
1449,NA$$,NLA12_NV-141,39.541985,-119.777562
1450,NA$$,NLA12_WI-140,43.00018,-89.29027
1451,1708862$Lake Kittamaqundi$Lake Kittamaqundi,NLA12_MD-102,39.21571,-76.85407
1452,214479$Portsville Millpond$Portsville Millpond,NLA12_DE-105,38.56023,-75.62947
1453,NA$$,NLA12_KS-126,37.49179,-95.07723
1454,NA$$,NLA12_IA-R03,40.59808,-93.77084
1455,NA$$,NLA12_IA-103,41.43827,-93.55247
1456,1483599$Gatewood Reservoir$Gatewood Reservoir,NLA12_VA-R01,37.04331,-80.8684
1457,861535$Spooner Lake$Spooner Lake,NLA12_NV-193,39.10746,-119.90931
1458,1859798$Soil Conservation Service Site 140 Reservoir$Soil Conservation Service Site 140 Reservoir,NLA12_TX-187,32.41495,-96.06099
1459,185269$Big Battlement Lake$Big Battlement Lake,NLA12_CO-102,38.99688,-108.0513
1460,469532$Bee Creek Lake$Bee Creek Lake,NLA12_KS-106,37.19252,-95.98709
1461,NA$$,NLA12_LA-141,31.27702,-91.63074
1462,655316$Becoosin Lake$Becoosin Lake,NLA12_MN-105,47.9476,-91.3924
1463,799095$Johnson Lake$Johnson Lake,NLA12_MT-126,48.98461,-104.37423
1464,883455$Panorama Lake$Panorama Lake,NLA12_NJ-107,41.246546,-74.522233
1465,1265638$Enemy Swim Lake$Enemy Swim Lake,NLA12_SD-106,45.442673,-97.268446
1466,537184$Monterey Lake$Monterey Lake,NLA12_TX-157,32.84309,-94.04559
1467,NA$$,NLA12_WV-113,38.49244,-79.31612
1468,1256283$Lynn Lake$Lynn Lake,NLA12_SD-110,45.452256,-97.668308
1469,NA$$,NLA12_IL-110,40.48012,-88.10272
1470,869936$Sip Pond$Sip Pond,NLA12_NH-105,42.73301,-72.10112
1471,206392$Columbia Lake$Columbia Lake,NLA12_CT-115,41.711158,-72.33173
1472,NA$$,NLA12_IA-R01,42.47895,-92.38902
1473,658050$Richey Lake$Richey Lake,NLA12_MN-109,47.6672,-90.9888
1474,1490824$Laurel Bed Lake$Laurel Bed Lake,NLA12_VA-R17,36.95577,-81.81035
1475,NA$$,NLA12_MT-154,48.84833,-104.05853
1476,NA$$,NLA12_ID-194,43.16623,-115.65191
1477,1428430$Gunlock Reservoir$Gunlock Reservoir,NLA12_UT-173,37.25828,-113.77508
1478,1437886$Jacobs Reservoir$Jacobs Reservoir,NLA12_UT-165,38.04792,-111.60257
1479,NA$$,NLA12_WV-111,39.51558,-80.41022
1480,856349$Pyramid Lake$Pyramid Lake,NLA12_NV-109,39.95761,-119.58831
1481,NA$$,NLA12_KS-107,38.12636,-96.31012
1482,1218885$Keech Pond$Keech Pond,NLA12_RI-104,41.87869,-71.68858
1483,1198073$Henry Lake$Henry Lake,NLA12_PA-118,41.280838,-75.485516
1484,1177996$Lake Jean$Lake Jean,NLA12_PA-109,41.34296,-76.30098
1485,955875$Long Lake$Long Lake,NLA12_NY-0102,43.93836,-74.46395
1486,NA$$,NLA12_WV-R01,37.97508,-80.95312
1487,213834$Coursey Pond$Coursey Pond,NLA12_DE-102,38.98888,-75.51665
1488,658398$Spree Lake$Spree Lake,NLA12_MN-150,48.02334,-91.43905
1489,NA$$,NLA12_IA-R02,42.52513,-92.40422
1490,1028304$Cavanaugh Lake$Cavanaugh Lake,NLA12_ND-102,48.24628,-98.90143
1491,NA$$,NLA12_OR-111,42.92574,-118.86238
1492,1822896$Sun Valley Lake$Sun Valley Lake,NLA12_IA-113,40.85618,-94.0589
1493,1858638$Soil Conservation Service Site 5 Reservoir$Soil Conservation Service Site 5 Reservoir,NLA12_TX-107,31.77775,-99.4871
1494,NA$$,NLA12_KS-121,38.46557,-95.73602
1495,NA$$,NLA12_ND-119,47.73658,-100.44165
1496,NA$$,NLA12_ND-167,47.39733,-100.81129
1497,211956$West Hill Pond$West Hill Pond,NLA12_CT-102,41.8762,-73.04257
1498,NA$$,NLA12_LA-134,29.90127,-92.75151
1499,870299$Swamp Pond$Swamp Pond,NLA12_NH-103,43.54103,-71.50483
1500,1343455$Lake Palestine$Lake Palestine,NLA12_TX-105,32.16458,-95.47884
1501,1030894$Rice Lake$Rice Lake,NLA12_ND-187,48.00797,-101.5304
1502,554067$Lake Concordia$Lake Concordia,NLA12_LA-101,31.66722,-91.50804
1503,NA$$,NLA12_UT-186,38.2354,-112.46253
1504,1447741$Rocky Ford Reservoir$Rocky Ford Reservoir,NLA12_UT-141,38.86478,-111.95465
1505,658634$Tenor Lake$Tenor Lake,NLA12_MN-138,48.1964,-90.8758
1506,1257386$Richmond Lake$Richmond Lake,NLA12_SD-102,45.55617,-98.6141
1507,175241$Youngs Creek Reservoir Number 1$Youngs Creek Reservoir Number 1,NLA12_CO-114,39.03661,-107.91121
1508,170448$Johnson Reservoir$Johnson Reservoir,NLA12_CO-131,40.94502,-106.01169
1509,639773$Bear Lake$Bear Lake,NLA12_MN-153,47.05757,-95.78314
1510,NA$$,NLA12_WV-112,38.8373,-82.12579
1511,NA$$,NLA12_MT-142,48.4925,-104.31198
1512,356528$Sequoyah Lake$Sequoyah Lake,NLA12_GA-118,34.54502,-84.3692
1513,594493$Leonard Pond$Leonard Pond,NLA12_MD-105,38.42391,-75.558
1514,NA$$,NLA12_IA-150,42.4328,-93.7963
1515,553991$City Park Lake$City Park Lake,NLA12_LA-172,30.42222,-91.16652
1516,NA$$Keystone Reservoir,NLA12_OK-103,36.166376,-96.268573
1517,1078131$Belmont Lake$Belmont Lake,NLA12_OH-103,40.03879,-81.01341
1518,1524909$Ravensdale Lake$Ravensdale Lake,NLA12_WA-118,47.35136,-121.99121
1519,NA$$,NLA12_UT-148,41.80758,-111.89655
1520,479836$Waconda Lake$Waconda Lake,NLA12_KS-122,39.49657,-98.36965
1521,1218074$Belleville Pond$Belleville Pond,NLA12_RI-102,41.56329,-71.48079
1522,NA$$,NLA12_ID-168,45.12909,-116.02145
1523,NA$$,NLA12_KY-107,37.69828,-84.22921
1524,NA$$,NLA12_ID-141,44.32972,-116.18456
1525,1447773$Duck Fork Reservoir$Duck Fork Reservoir,NLA12_UT-125,39.16964,-111.45062
1526,500353$Lake Peewee$Lake Peewee,NLA12_KY-116,37.35078,-87.52567
1527,488886$Cannon Creek Lake$Cannon Creek Lake,NLA12_KY-101,36.6816,-83.7049
1528,1459182$Richmond Pond$Richmond Pond,NLA12_VT-112,44.4169,-72.94686
1529,NA$$,NLA12_ID-113,44.83854,-116.03419
1530,NA$$,NLA12_ID-101,44.96138,-116.45699
1531,1255140$Lake Francis Case$Lake Francis Case,NLA12_SD-183,43.45826,-99.2885
1532,1029979$Long Alakline Lake$Long Alakline Lake,NLA12_ND-196,47.24207,-99.84419
1533,1441032$Ferron Reservoir$Ferron Reservoir,NLA12_UT-260,39.14189,-111.45147
1534,1219338$Blackamore Pond$Blackamore Pond,NLA12_RI-111,41.77362,-71.44691
1535,594349$Lake Habeeb$Lake Habeeb,NLA12_MD-101,39.70446,-78.65157
1536,NA$$,NLA12_KS-101,39.33295,-97.374
1537,NA$$,NLA12_ID-209,44.7968,-116.73279
1538,NA$$,NLA12_ID-175,43.18834,-116.96342
1539,199011$Cripple Creek Number 2 Reservoir$Cripple Creek Number 2 Reservoir,NLA12_CO-108,38.79087,-105.10706
1540,458630$Lost Island Lake$Lost Island Lake,NLA12_IA-152,43.17677,-94.90173
1541,1034744$Buffalo Lodge Lake$Buffalo Lodge Lake,NLA12_ND-106,48.33315,-100.75523
1542,1524641$Price Lake$Price Lake,NLA12_WA-157,47.47126,-123.17083
1543,1506481$Martha Lake$Martha Lake,NLA12_WA-121,47.85381,-122.2429
1544,1600356$Hogan Reservoir$Hogan Reservoir,NLA12_WY-101,44.78629,-109.25815
1545,763685$Arrow Head Lake$Arrow Head Lake,NLA12_MO-108,36.65834,-91.88407
1546,1587390$Lake De Smet$Lake De Smet,NLA12_WY-104,44.46579,-106.74786
1547,1609212$Wyoming Hereford Reservoir Number 2$Wyoming Hereford Reservoir Number 2,NLA12_WY-107,41.12696,-104.63768
1548,NA$$Ford Lake,NLA12_MI-111,42.21105,-83.56713
1549,621994$Brighton Lake$Brighton Lake,NLA12_MI-114,42.52062,-83.80039
1550,630740$Little Portage Lake$Little Portage Lake,NLA12_MI-135,42.41561,-83.93006
1551,629372$Jones Lake$Jones Lake,NLA12_MI-155,42.47912,-84.16689
1552,1585417$Beulah Belle Lake$Beulah Belle Lake,NLA12_WY-130,42.547213,-107.149781
1553,1970709$Hawthorn Lake$Hawthorn Lake,NLA12_IA-104,41.47612,-92.45882
1554,229536$Nicasio Reservoir$Nicasio Reservoir,NLA12_CA-101,38.085837,-122.750046
1555,354784$Blue Ridge Lake$Blue Ridge Lake,NLA12_GA-105,34.870006,-84.27316
1556,795537$Green Lake$Green Lake,NLA12_MT-107,48.24409,-112.86546
1557,1096356$Lake Overholser$Lake Overholser,NLA12_OK-105,35.497758,-97.678947
1558,1596771$Big Sandy Reservoir$Big Sandy Reservoir,NLA12_WY-105,42.25071,-109.43253
1559,NA$$,NLA12_OR-104,44.09418,-123.29939
1560,1751417$Canton Lake$Canton Lake,NLA12_OK-106,36.133833,-98.608725
1561,1029223$Grass Lake$Grass Lake,NLA12_ND-101,46.09925,-97.24019
1562,461470$Lake Fisher$Lake Fisher,NLA12_IA-127,40.76008,-92.44237
1563,758306$Loggers Lake$Loggers Lake,NLA12_MO-R02,37.38688,-91.26213
1564,883938$Maple Lake$Maple Lake,NLA12_NJ-131,39.40621,-74.77663
1565,654131$Wilbur Lake$Wilbur Lake,NLA12_MN-147,46.02015,-92.58872
1566,NA$$,NLA12_VA-111,37.20293,-77.353229
1567,1489117$Beaver Pond$Beaver Pond,NLA12_VA-101,37.29605,-77.88547
1568,1507398$Phantom Lake$Phantom Lake,NLA12_WA-138,47.59297,-122.12478
1569,1458012$Jobs Pond$Jobs Pond,NLA12_VT-R01,44.762842,-71.952166
1570,1447775$Palisade Lake$Palisade Lake,NLA12_UT-169,39.20451,-111.66965
1571,NA$$,NLA12_NJ-118,40.79922,-74.78467
1572,1097401$Lake Rolla$Lake Rolla,NLA12_OK-117,35.52878,-98.026762
1573,NA$$,NLA12_MN-123,45.26571,-96.36917
1574,NA$$,NLA12_SD-126,45.49796,-97.61364
1575,NA$$,NLA12_TX-176,32.4649,-96.20005
1576,223648$Folsom Lake$Folsom Lake,NLA12_CA-180,38.735487,-121.135553
1577,772371$Hidden Lake$Hidden Lake,NLA12_MT-143,48.62132,-113.10869
1578,NA$$,NLA12_ND-134,46.02463,-99.29902
1579,NA$$,NLA12_ND-107,45.95196,-99.133225
1580,754383$Council Bluff Lake$Council Bluff Lake,NLA12_MO-R01,37.72889,-90.91209
1581,NA$$,NLA12_WY-135,41.51112,-105.41682
1582,1590318$Kemmerer Reservoir$Kemmerer Reservoir,NLA12_WY-131,41.94436,-110.6554
1583,210299$Roseland Lake$Roseland Lake,NLA12_CT-104,41.95045,-71.95124
1584,NA$$,NLA12_RI-110,41.51484,-71.58891
1585,1502042$Ice House Pond$Ice House Pond,NLA12_VA-121,37.74694,-76.93227
1586,1502121$Wrights Pond$Wrights Pond,NLA12_VA-105,38.21805,-77.66714
1587,1461454$Spring Lake$Spring Lake,NLA12_VT-R02,43.49475,-72.92059
1588,NA$$,NLA12_UT-210,38.7881,-111.77385
1589,NA$$,NLA12_OR-169,43.94802,-122.74467
1590,NA$$,NLA12_CO-115,40.00183,-107.35739
1591,634963$Pine Lake$Pine Lake,NLA12_MI-101,43.22009,-85.46655
1592,868060$Little Greenough Pond$Little Greenough Pond,NLA12_NH-102,44.83957,-71.13403
1593,1070946$Spencer Lake$Spencer Lake,NLA12_OH-136,41.11067,-82.08215
1594,1094092$Indian Hills Lake$Indian Hills Lake,NLA12_OK-302,36.66772,-96.99644
