"","NAMES","SITE_ID","LAT_DD","LON_DD","lagoslakeid"
"952","Hugh Butler (Red Willow); Red Willow Reservoir; ","NLA06608-2640",40.36170146,-100.7051997,367584
"953","Versailles Lake; Versailles Lake; ","NLA06608-2644",39.07938034,-85.24189644,2368
"954","Crouse Reservoir; Crouse Reservoir; ","NLA06608-2655",40.72496185,-109.1845335,450615
"955","Clearwater Lake; Clearwater Lake; ","NLA06608-2657",28.16663717,-81.83272347,211194
"956","; Bieri Lake Number 3; ","NLA06608-2663",29.20565727,-95.35917721,427420
"957","; Strawberry Lake; ","NLA06608-2673",44.30658171,-118.6850367,467272
"958","Trial Lake; Trail Lake; ","NLA06608-2685",40.68363702,-110.9547924,455969
"959","White Rock Lake; White Rock Lake; ","NLA06608-2696",32.8366626,-96.71956089,419891
"960","Lake Marvin; Lake Marvin; ","NLA06608-2704",35.8844838,-100.1852787,387288
"961","Whippoorwill Lake; Whippoorwill Lake; ","NLA06608-2708",39.54217646,-86.49533079,32548
"962","; L A K Reservoir; ","NLA06608-2714",43.82780189,-104.1093535,336173
"963","Lake Alice; Alice Lake; ","NLA06608-2715",41.99075603,-103.61424,358973
"964","; South Twin Lake; ","NLA06608-2726",43.71378677,-121.7665432,467201
"965","Sherman Reservoir; Sherman Reservoir; ","NLA06608-2740",41.29419937,-98.90220683,364887
"966","Medical Lake; Medical Lake; ","NLA06608-2753",47.57068723,-117.6889884,465959
"967","Llano City Lake; Llano City Lake; ","NLA06608-2759",30.75592819,-98.68391282,438003
"968","; Garriott Property Lake; ","NLA06608-2776",33.49584507,-96.95936703,416479
"969","Big Barbee Lake; Big Barbee Lake; ","NLA06608-2779",41.27976472,-85.70517583,2937
"970","Echo Canyon Reservoir; Echo Canyon Reservoir; ","NLA06608-2797",37.90869352,-114.264347,453773
"971","Pishkun Reservoir; Pishkun Reservoir; ","NLA06608-2800",47.67808029,-112.4771506,318808
"972","Stone Reservoir; Stone Reservoir; ","NLA06608-2801",42.08566286,-112.689224,455797
"973","Whitney Lake; Lake Whitney; ","NLA06608-2807",31.90669248,-97.41861663,430561
"974","Cotile Lake; Cotile Lake; ","NLA06608-2823",31.29345058,-92.74143447,405745
"975","; Ericson Lake; ","NLA06608-2824",41.76461732,-98.66083463,NA
"976","Weiss Lake; Weiss Reservoir; ","NLA06608-2831",34.14749294,-85.7918613,237213
"977","Wapato Lake; Wapato; ","NLA06608-2833",47.91880419,-120.164879,461289
"978","Holter Lake; Holter Lake; ","NLA06608-2874",46.93083483,-111.9632243,318601
"979","Whitefish Lake; Whitefish Lake; ","NLA06608-2881",48.45509278,-114.388,458322
"980","Walker Lake; Walker Lake; ","NLA06608-2889",38.70359768,-118.7179736,457038
"981","Crystal Lake; Crystal Lake; ","NLA06608-2891",41.23224913,-85.98525778,65
"982","; Yellow Bank Lake; ","NLA06608-2916",38.21295517,-87.11602237,88820
"983","Moss Creek Lake; Moss Creek Lake; ","NLA06608-2924",32.23706223,-101.3181565,435483
"984","; Singleton Pond; ","NLA06608-2954",44.02361323,-111.6037333,463110
"985","; Logan Martin Lake; ","NLA06608-2955",33.55680923,-86.14384613,236199
"986","Rat Lake; Rat Lake; ","NLA06608-2972",42.45325719,-100.649942,365182
"987","; South Chain Lake; ","NLA06608-2987",41.67863226,-86.36950208,50613
"988","Lake Iowa Park; Iowa Park Lake; ","NLA06608-2996",33.9804795,-98.7099336,400477
"989","; L JONES PROPERTY LAKE; ","NLA06608-3032",33.8415669,-97.25082795,399346
"990","Blackman Lake; Blackman Lake; ","NLA06608-3035",41.55099685,-85.2868168,520
"991","Livingston Lake; Livingston Reservoir; ","NLA06608-3083",30.85367701,-95.34226168,420756
"992","; Old Kerens City Lake; ","NLA06608-3096",32.11659958,-96.14918065,421329
"993","; Lost Valley Reservoir; ","NLA06608-3121",44.96452667,-116.4623588,464872
"994","Bruce Lake; Bruce Lake; ","NLA06608-3147",41.077102,-86.46356279,799
"995","Mountain Lake; Mountain Lake; ","NLA06608-3153",48.66028929,-122.81678,NA
"996","; Arrowrock Reservoir; ","NLA06608-3157",43.54942519,-115.7987142,NA
"997","; Wildwood Lake; ","NLA06608-3160",41.03691696,-96.83981345,363006
"998","Lake Okeechobee; Lake Okeechobee; ","NLA06608-3169",26.93623169,-80.86630109,196849
"999","Lake Fort Phantom Hill; Lake Fort Phantom Hill; ","NLA06608-3228",32.57024595,-99.68261832,430916
"1000","Fan Lake; Fan Lake; ","NLA06608-3265",48.05647979,-117.40861,459466
"1001","Braunig Lake; Braunig Lake; ","NLA06608-3303",29.24614674,-98.37720987,441620
"1002","Foster Reservoir; Foster Reservoir; ","NLA06608-3313",42.12319331,-111.8362486,455076
"1003","Wister Lake; Wister Lake; ","NLA06608-3320",34.9019537,-94.76570179,393134
"1004","Chase Lake; Chase Lake; ","NLA06608-3329",48.45741132,-116.824496,458012
"1005","; Wynnewood; ","NLA06608-3480",34.62968086,-97.08993955,400961
"1006","; Big Alkali Lake; ","NLA06608-3484",42.62695121,-100.6121255,349416
"1007","; Maskenthine Reservoir; ","NLA06608-3608",41.97536219,-97.23610354,366189
"1008","Lake Lloyd Vincent; Lake Lloyd Vincent; ","NLA06608-3616",36.05807999,-99.92247803,387293
"1009","Smith Lake; Smith Lake; ","NLA06608-3644",41.78762942,-102.5219427,358948
"1010","Otter Lake; Otter Lake; ","NLA06608-3656",42.41646632,-99.29106061,366396
"1011","; ; ","NLA06608-3660",40.15668653,-96.77970247,371882
"1012","; Smith and Sayles Reservoir; ","NLA06608-3698",41.89097393,-71.68494167,7544
"1013","School House Pond; School House Pond; ","NLA06608-3846",41.39410498,-71.66573009,8365
"1014","Beach Pond; Beach Pond; ","NLA06608-3890",41.58007689,-71.79802709,6421
"1015","; ; ","NLA06608-3911",30.53713917,-92.4431037,307966
"1016","Canton Lake; Canton Lake; ","NLA06608-4056",36.14305845,-98.62856545,390029
"1017","Lake Carl Etling; Carl Etling Lake; ","NLA06608-4064",36.84862392,-102.875142,378803
"1018","; Dolese; ","NLA06608-4206",35.92127588,-97.41304704,379470
"1019","Spring Lake; Spring Lake; ","NLA06608-4252",43.49623503,-72.91848548,4898
"1020","; Kaw Lake; ","NLA06608-4320",36.74858993,-96.85512233,381133
"1021","; Rush Creek Site 17 Reservoir; ","NLA06608-4382",34.72903354,-97.77308405,399996
"1022","; Bowdish Reservoir; ","NLA06608-4413",41.92028511,-71.76906052,24849
"1023","; Spring Creek Lake; ","NLA06608-4414",34.8862297,-95.16322141,391542
"1024","; Lake Ponca; ","NLA06608-4440",36.73591623,-97.03497789,381132
"1025","Ramsey Lake; Lake Overholser; ","NLA06608-4472",35.49774222,-97.67930222,389511
"1026","Lake Hudson; Hudson Lake; ","NLA06608-4504",36.81228138,-96.04132091,383871
"1027","Veterans Lake; Veteran's Lake; ","NLA06608-4610",34.48858411,-96.98139727,395498
"1028","; Birch Lake; ","NLA06608-4643",36.5147867,-96.19116581,382703
"1029","Bayou D'Arbonne Lake; Bayou D'Arbonne Lake; ","NLA06608-4650",32.71459999,-92.44501566,293294
"1030","; Crowder Lake; ","NLA06608-4659",35.39706727,-98.70752087,394759
"1031","; Lake Rodemacher; ","NLA06608-4686",31.37317275,-92.74402455,406903
"1032","; Wilson Lake; ","NLA06608-4698",32.09045845,-93.48976305,NA
"1033","; ; ","NLA06608-4828",34.96590119,-97.67551876,400846
"1034","; Upper Clear Boggy Creek Site 25 Reservoir; ","NLA06608-4929",34.58938281,-96.60527506,409284
"1035","; Newt Graham Lake; ","NLA06608-4949",36.07001774,-95.55881188,384428
"1036","; Maidstone Lake; ","NLA06608-9999",44.64231,-71.651789,4449
"1037","; Lake Wood; ","NLA06608-ACAD_LAKES_0435",44.40788,-68.268509,284
"1038","; Goose Pond; ","NLA06608-ALPS-1218",44.836404,-67.881905,80929
"1039","; Long Pond; ","NLA06608-ALSC:020149",44.348811,-74.401491,32472
"1040","; Crooked Pond; ","NLA06608-ELS:1C2-032",43.296358,-71.428103,6273
"1041","; Roderique Pond; ","NLA06608-ELS:1C3-003",45.653548,-69.927263,105746
"1042","; Halfway Pond; ","NLA06608-ELS:1D1-035",41.848175,-70.617682,121371
"1043","; Cusky Pond; ","NLA06608-ELS:1D2-087",42.323799,-72.092123,18378
"1044","; Spring Lake; ","NLA06608-ELS:1E1-052",45.207071,-68.209171,73542
"1045","; Middle Chain Pond; ","NLA06608-ELS:1E1-096",45.219001,-68.077773,7717
"1046","; Halfmile Pond; ","NLA06608-ELS:1E1-128",44.849882,-68.429254,71508
"1047","; Tomhegan Pond; ","NLA06608-ELS:1E2-027",45.799297,-69.889944,67465
"1048","; Otter Pond; ","NLA06608-ELS:1E3-002",46.375055,-68.35754,81970
"1049","; Denny Pond; ","NLA06608-ELS:1E3-012",46.944636,-68.871133,7815
"1050","; Carry Pond; ","NLA06608-ELS:1E3-071",46.345672,-68.594335,22626
"1051","; Hall Lake; ","NLA06608-ELS:2B2-008",46.994934,-88.759164,62439
"1052","; Midget Lake; ","NLA06608-ELS:2C2-048",45.500526,-88.794652,114158
"1053","; Big Gibson Lake; ","NLA06608-ELS:2C3-018",46.138603,-89.552886,1543
"1054","; Spring Lake; ","NLA06608-ELS:2D3-008",47.122809,-93.880503,90886
"1055","; Female Pond; ","NLA06608-EMAP:ME011L",45.748209,-69.222522,8360
"1056","; Gardner Pond; ","NLA06608-EMAP:ME012L",46.962321,-68.89108,7502
"1057","; Big Reed Pond; ","NLA06608-EMAP:ME254L",46.353306,-69.056968,8462
"1058","; Fourth Machias Lake; ","NLA06608-EMAP:ME263L",45.127611,-67.997826,7840
"1059","; Pleasant Lake; ","NLA06608-EMAP:ME518L",45.354469,-67.922498,7828
"1060","; Lake Woodruff; ","NLA06608-FL:107895579",29.080057,-81.441106,187043
"1061","; Sheeler Lake; ","NLA06608-FL:16674741",29.839332,-81.95812,184395
"1062","; Palestine Lake; ","NLA06608-FL:18261987",30.118409,-82.409214,176999
"1063","; McClellan Lake; ","NLA06608-FL:99324403",30.211239,-82.834414,219377
"1064","; White Lake; ","NLA06608-FL:99344895",30.247737,-82.913722,220380
"1065","; Olin Lake; ","NLA06608-IN:646",41.56235,-85.392434,2830
"1066","; Sullivan Lake; ","NLA06608-MI:7007",42.398646,-84.056809,52293
"1067","; Hungry Man Lake; ","NLA06608-MN:03-0029",47.062841,-95.181199,3990
"1068","; Artichoke Lake; ","NLA06608-MN:06-0002",45.33182,-96.135669,758
"1069","; Island Lake; ","NLA06608-MN:11-0102",46.928377,-94.040807,1635
"1070","; Elk Lake; ","NLA06608-MN:15-0010",47.189468,-95.21841,1045
"1071","; Bass Lake; ","NLA06608-MN:22-0074",43.8192,-94.078777,2282
"1072","; Cedar Lake; ","NLA06608-MN:49-0140",45.813111,-94.636969,557
"1073","; Sarah Lake; ","NLA06608-MN:51-0063",44.15457,-95.767078,1694
"1074","; Elbow Lake; ","NLA06608-MN:56-0306",46.292544,-95.748497,1423
"1075","; Lake Linka; ","NLA06608-MN:61-0037",45.490155,-95.364908,1253
"1076","; Beaver Lake; ","NLA06608-MN:74-0023",43.891574,-93.349755,1334
"1077","; Lake Hattie; ","NLA06608-MN:75-0200",45.528235,-96.074082,3382
"1078","; Mary Lake; ","NLA06608-MN:77-0019",45.768831,-94.670256,1968
"1079","; Wood Lake; ","NLA06608-MN:87-0030",44.684008,-95.532331,1740
"1080","; Duck Lake; ","NLA06608-NELP-0253",45.152049,-68.094876,8249
"1081","; Debouille Lake; ","NLA06608-NELP-0955",46.965959,-68.856993,7821
"1082","; Tilden Pond; ","NLA06608-NELP-1041",44.36243,-69.111684,8467
"1083","; Island Pond; ","NLA06608-NELP-1330",46.9518,-68.843,7579
"1084","; Pushineer Pond; ","NLA06608-NELP-2155",46.961173,-68.84294,141398
"1085","; Upper Pond; ","NLA06608-NELP-3355",46.944789,-68.853062,7977
"1086","; Fourth Debsconeag Lake; ","NLA06608-NELP-3586",45.752816,-69.077222,7928
"1087","; Trout Pond; ","NLA06608-NH250L",43.840363,-71.127398,5650
"1088","; Willard Pond; ","NLA06608-NH4912",43.023373,-72.01599,5855
"1089","; Lamoille Lake; ","NLA06608-NV:2",40.592943,-115.394285,456896
"1090","; Angel Lake; ","NLA06608-NV:3",41.026475,-115.087017,456814
"1091","; Upper Pahranagat Lake; ","NLA06608-NV:4",37.301656,-115.126627,453659
"1092","; Argonne Lake; ","NLA06608-OH:19",39.707435,-84.269652,26305
"1093","; Miller Antrim Lake; ","NLA06608-OH:22",40.080755,-83.032824,2326
"1094","; Bull Trout Lake; ","NLA06608-R10BULLTR",44.299985,-115.253959,465089
"1095","; Cape Horn Lakes; ","NLA06608-R10CAPEHO",44.412769,-115.130707,466049
"1096","; Chartlton Lake; ","NLA06608-R10CHARLT",43.7447,-121.972108,466989
"1097","; Council Lake; ","NLA06608-R10COUNCI",46.266753,-121.629648,467576
"1098","; Deer Lake; ","NLA06608-R10DEERLA",43.819275,-121.893625,466689
"1099","; Fish Lake; ","NLA06608-R10FISHLA",42.736902,-118.647249,472741
"1100","; Four Mile Lake; ","NLA06608-R10FOURMI",42.46935,-122.258622,474252
"1101","; Rainy Lake; ","NLA06608-R10RAINYL",48.501411,-120.737873,461746
"1102","; Squaw Lakes; ","NLA06608-R10SQUAWL",42.040047,-123.020334,470290
"1103","; U Lake; ","NLA06608-R10ULAKE",47.427764,-123.074122,472027
"1104","; Yellow Belly Lake; ","NLA06608-R10YELLOW",44.000621,-114.875721,466237
"1105","; Piney Run Reservoir; ","NLA06608-R31",39.39897,-76.98388,142983
"1106","; Holiday Lake; ","NLA06608-R314",37.394115,-78.637447,148540
"1107","; Elkhorn Lake; ","NLA06608-R315",38.328785,-79.227717,143328
"1108","; Beaver Dam Reservoir; ","NLA06608-R318",37.315287,-79.819212,150251
"1109","; Harrison Lake; ","NLA06608-R319",37.344722,-77.1802,147679
"1110","; Savage River Reservoir; ","NLA06608-R32",39.510833,-79.142764,15418
"1111","; Philpott Reservoir; ","NLA06608-R322",36.807826,-80.079728,149463
"1112","; Lake Burnt Mills; ","NLA06608-R323",36.841537,-76.649661,147887
"1113","; Little Creek Reservoir; ","NLA06608-R324",37.357963,-76.830652,147886
"1114","; Diascund Creek Reservoir; ","NLA06608-R326",37.43234,-76.906472,146689
"1115","; Gatewood Reservoir; ","NLA06608-R328",37.042659,-80.87554,259266
"1116","; Waller Mill Reservoir; ","NLA06608-R333",37.303695,-76.707685,147891
"1117","; Sleepy Creek Lake; ","NLA06608-R334",39.514306,-78.156495,66607
"1118","; Boley Lake; ","NLA06608-R336",37.974885,-80.953739,259330
"1119","; Beaverdale Reservoir; ","NLA06608-R34",40.270346,-78.682256,112355
"1120","; Lake Sainte Kathryn; ","NLA06608-R5:KATHRYN",46.381969,-88.724713,3055
"1121","; Lake Ottawa; ","NLA06608-R5:OTTAWA",46.083918,-88.76232,864
"1122","; Pelican Lake; ","NLA06608-R7101",42.526174,-100.668437,348209
"1123","; Watts Lake; ","NLA06608-R7103",42.578207,-100.688615,347897
"1124","; Long Lake; ","NLA06608-R7104",42.526966,-100.717256,349553
"1125","; Wagon Train Lake; ","NLA06608-R7106",40.630491,-96.583853,363083
"1126","; George Wyth Lake; ","NLA06608-R715",42.535944,-92.4014,4709
"1127","; Green Belt Lake; ","NLA06608-R716",42.479229,-92.388594,NA
"1128","; Cowley County State Lake; ","NLA06608-R723",37.09209,-96.798912,381506
"1129","; Harveyville Lake; ","NLA06608-R728",38.791331,-95.979428,375169
"1130","; Lake Kahola; ","NLA06608-R730",38.522226,-96.42668,385059
"1131","; Louisburg State Fishing Lake; ","NLA06608-R733",38.50443,-94.68362,22578
"1132","; Melvern Lake; ","NLA06608-R736",38.494153,-95.815771,374862
"1133","; Mound City Lake; ","NLA06608-R746",38.1274,-94.8906,40393
"1134","; Pottawatomie County State Lake; ","NLA06608-R750",39.469161,-96.410034,373914
"1135","; Wilson Lake; ","NLA06608-R759",38.948542,-98.568716,369860
"1136","; Murray Gill Lake; ","NLA06608-R764",37.232374,-96.195593,385673
"1137","; Council Bluff Lake; ","NLA06608-R767",37.726925,-90.917282,113702
"1138","; Fourche Lake; ","NLA06608-R769",36.636707,-91.054054,136303
"1139","; Loggers Lake; ","NLA06608-R770",37.386994,-91.261113,39362
"1140","; Lake Northwood; ","NLA06608-R772",38.428911,-91.480991,36107
"1141","; Lake Wauwanoka; ","NLA06608-R775",38.228213,-90.53646,5726
"1142","; Box Butte Reservoir; ","NLA06608-R784",42.458365,-103.116433,348700
"1143","; Duck Lake; ","NLA06608-R788",42.5433,-100.7275,349094
"1144","; Goose Lake; ","NLA06608-R791",41.779509,-102.446229,359204
"1145","; Hackberry Lake; ","NLA06608-R792",41.731631,-102.436342,358951
"1146","; Island Lake; ","NLA06608-R796",41.734746,-102.397543,357699
"1147","; Inks Lake; ","NLA06608-TX:10",30.751822,-98.408858,437814
"1148","; Buchanan Lake; ","NLA06608-TX:14",30.751822,-98.408858,437814
"1149","; Lake Cisco; ","NLA06608-TX:15",32.441373,-98.99129,430917
"1150","; Lake Jacksonville; ","NLA06608-TX:19",31.917152,-95.293713,415369
"1151","; Lake Murvaul; ","NLA06608-TX:22",32.044428,-94.464052,413016
"1152","; O C Fisher Lake; ","NLA06608-TX:27",31.49062,-100.50987,438262
"1153","; Stillhouse Hollow Lake; ","NLA06608-TX:29",31.003513,-97.609119,432316
"1154","; Wright Patman Lake; ","NLA06608-TX:30",33.249977,-94.332424,408131
"1155","; Choke Canyon Reservoir; ","NLA06608-TX:5",28.503123,-98.389969,445186
"1156","; Lowes Lake; ","NLA06608-WI:LOWES",43.218375,-88.311533,106448
"1157","; Sy Lake; ","NLA06608-WI:SY",43.958982,-87.943978,2476
"1158","NA; ; ","NLA12_CA-143",37.56448938,-121.9971818,480934
"1159","33945; Saguaro Lake; Saguaro Lake","NLA12_AZ-101",33.5692971,-111.5241427,454700
"1160","NA; ; ","NLA12_ND-115",46.82604195,-100.6342083,343127
"1161","NA; ; ","NLA12_AZ-118",33.38131121,-111.883581,454761
"1162","1444586; Porcupine Reservoir; Porcupine Reservoir","NLA12_UT-103",41.51882171,-111.7364334,455025
"1163","26014; Bartlett Reservoir; Bartlett Reservoir","NLA12_AZ-130",33.84530018,-111.6185016,454863
"1164","NA; ; Lake Okeechobee","NLA12_FL-101",26.96218896,-80.86112023,196849
"1165","1443765; Navajo Lake; Navajo Lake","NLA12_UT-101",37.52243125,-112.7718285,456547
"1166","1027681; ; Alkaline Lake","NLA12_ND-112",46.64003276,-99.58716111,342605
"1167","277896; Annie, Lake; Annie, Lake","NLA12_FL-123",27.20734613,-81.35075299,201144
"1168","283592; Haines, Lake; Haines, Lake","NLA12_FL-102",28.09204922,-81.70722184,208928
"1169","338823; Miriatoto Lake; Miriatoto Lake","NLA12_GA-112",33.37323584,-84.28588958,182826
"1170","1442363; Koosharem Reservoir; Koosharem Reservoir","NLA12_UT-108",38.60046835,-111.841172,456650
"1171","280549; Clearwater Lake; Clearwater Lake","NLA12_FL-107",28.17018584,-81.83447199,211194
"1172","286096; Loralin, Lake; Loralin, Lake","NLA12_FL-110",27.84218818,-81.50927927,202213
"1173","284311; Horseshoe Lake; Horseshoe Lake","NLA12_FL-106",28.63737421,-81.13770674,187306
"1174","286960; Minnehaha, Lake; Minnehaha, Lake","NLA12_FL-104",28.63214149,-81.35520745,191448
"1175","NA; ; ","NLA12_CA-168",33.8011914,-117.8101552,482073
"1176","NA; ; ","NLA12_OK-122",34.37372835,-98.33928249,395088
"1177","NA; ; ","NLA12_WI-R11",45.24419324,-88.70016387,99782
"1178","NA; ; Louisburg State Fishing Lake","NLA12_KS-114",38.50796545,-94.67326537,22578
"1179","1099249; Veterans Lake; Veterans Lake","NLA12_OK-R01",34.49007432,-96.98402642,395498
"1180","247931; Ramer Lake; Ramer Lake","NLA12_CA-106",33.07900474,-115.512784,483357
"1181","284395; Hungerford Lake; Hungerford Lake","NLA12_FL-114",28.62073805,-81.38955715,184860
"1182","NA; ; ","NLA12_PA-102",40.1117666,-75.8615303,6635
"1183","NA; ; ","NLA12_WI-R08",44.98525558,-88.71706451,14487
"1184","117983; Emmit Wood Lake; Emmit Wood Lake","NLA12_AL-105",31.62154629,-88.35373896,248372
"1185","NA; ; ","NLA12_OK-118",35.17438787,-99.07748881,394542
"1186","NA; ; ","NLA12_CA-172",33.15989079,-117.0432688,482570
"1187","30700; Kaibab Lake; Kaibab Lake","NLA12_AZ-127",35.28501346,-112.1541634,453764
"1188","488886; Cannon Creek Lake; Cannon Creek Lake","NLA12_KY-101",36.67911865,-83.71182785,270030
"1189","NA; ; ","NLA12_KY-107",37.69858857,-84.22950013,261215
"1190","NA; ; ","NLA12_NC-107",35.34715726,-78.62163532,155253
"1191","NA; ; ","NLA12_GA-101",31.05990761,-81.41324075,176993
"1192","NA; ; Holt Lock and Dam","NLA12_AL-101",33.29204144,-87.3913824,244057
"1193","1092295; Lake Duncan; Lake Duncan","NLA12_OK-R09",34.51995876,-97.81886031,398428
"1194","493306; Greenbo Lake; Greenbo Lake","NLA12_KY-103",38.48626189,-82.87261725,260126
"1195","NA; ; ","NLA12_OK-293",35.44629551,-99.28949259,399552
"1196","924143; Throttle Reservoir; Throttle Reservoir","NLA12_NM-132",36.83163302,-104.2263032,386923
"1197","NA; ; ","NLA12_SC-104",34.35717311,-81.7628833,164593
"1198","1227321; Upper Legion Lake; Upper Legion Lake","NLA12_SC-105",34.00001889,-80.9279379,162752
