SITE_ID,VISIT_NO,INDEX_LAT_DD,INDEX_LON_DD,UID
NLA12_IN-163,1,39.82574,-86.30346,8014
NLA12_ME-118,1,44.21139,-69.52202,8015
NLA12_AZ-145,1,33.829909,-109.08833,8016
NLA12_AR-101,2,34.53511,-92.26932,8021
NLA12_AR-105,2,33.07517,-92.66055,8022
NLA12_OH-101,1,40.39489,-83.04757,8023
NLA12_CO-131,2,40.94516,-106.01145,8025
NLA12_FL-141,1,30.51498,-85.7076,8026
NLA12_GA-R11,1,30.83246,-82.36392,8027
NLA12_NE-105,1,42.50433,-100.52987,8028
NLA12_NE-108,1,42.45256,-100.64791,8029
NLA12_NC-116,2,36.1305,-79.83677,8044
NLA12_NC-101,2,35.8044,-81.26775,8045
NLA12_NM-161,1,36.59544,-105.41694,8048
NLA12_IN-128,2,41.28641,-85.69183,8051
NLA12_NM-104,2,35.97667,-105.91754,8052
NLA12_NM-162,1,36.87228,-106.92818,8053
NLA12_FL-132,1,26.42639,-81.49054,8060
NLA12_FL-123,2,27.20799,-81.35071,8061
NLA12_FL-101,2,26.87753,-80.79702,8062
NLA12_NE-113,1,42.26777,-99.24821,8066
NLA12_NE-102,1,42.53317,-100.59126,8067
NLA12_MT-102,1,48.24765,-114.12031,8069
NLA12_IN-174,1,38.00339,-87.34215,8070
NLA12_SD-109,1,44.328,-97.11685,8071
NLA12_NM-117,2,36.8948,-105.13552,8073
NLA12_OR-121,1,44.4004,-121.79949,8074
NLA12_OH-107,1,41.05805,-81.3537,8075
NLA12_CA-206,1,40.748715,-122.358281,8076
NLA12_IN-171,1,39.26316,-86.11551,8086
NLA12_MN-127,1,46.12831,-96.13323,8087
NLA12_IN-186,1,41.72303,-85.46604,8100
NLA12_DE-104,1,38.55801,-75.5584,8115
NLA12_IN-180,1,37.96843,-87.77122,8116
NLA12_MO-123,1,38.6293,-92.60339,8118
NLA12_WY-R08,1,41.36555,-106.345857,8119
NLA12_AR-106,1,36.07315,-91.14627,8121
NLA12_GA-103,1,32.0721,-84.28949,8122
NLA12_NC-114,1,35.85728,-78.66151,8123
NLA12_NE-135,1,41.92273,-102.38754,8124
NLA12_SC-103,2,35.06266,-82.68166,8125
NLA12_SD-170,1,45.42076,-97.50802,8126
NLA12_ND-113,1,48.895658,-99.713032,8127
NLA12_ME-104,1,46.37436,-69.22676,8128
NLA12_CO-101,2,38.30156,-102.75471,8129
NLA12_MT-136,1,48.93777,-114.34067,8130
NLA12_MN-136,1,45.86642,-95.29559,8135
NLA12_MN-158,1,47.66485,-95.78112,8141
NLA12_ME-105,1,46.16925,-68.99551,8142
NLA12_AR-102,1,35.58361,-90.96293,8144
NLA12_AR-111,1,34.60031,-92.50045,8145
NLA12_CA-141,1,39.096142,-122.933119,8148
NLA12_CA-208,1,41.99101,-121.87269,8149
NLA12_ND-199,1,47.84719,-100.27634,8150
NLA12_OH-104,1,41.09201,-82.7303,8151
NLA12_AZ-R02,1,34.16114,-109.97972,8153
NLA12_ME-122,1,44.78605,-67.19425,8154
NLA12_MT-120,1,48.62985,-114.39131,8155
NLA12_ND-105,1,48.05957,-99.03043,8156
NLA12_WA-101,2,46.42243,-124.03549,8157
NLA12_NE-127,1,42.01881,-102.43599,8159
NLA12_OR-160,1,43.8106,-121.91008,8164
NLA12_OR-103,1,43.99967,-121.74291,8165
NLA12_IN-104,1,38.21234,-87.11359,8167
NLA12_IN-115,1,39.05313,-86.44661,8168
NLA12_OH-118,2,40.70374,-83.37828,8169
NLA12_NC-134,1,35.70775,-78.14687,8171
NLA12_SD-154,1,44.83207,-97.72287,8176
NLA12_GA-127,1,32.08774,-82.89598,8178
NLA12_WA-125,1,47.13578,-124.04855,8182
NLA12_AZ-R01,1,34.42816,-111.08638,8183
NLA12_CO-109,1,40.0559,-105.74693,8184
NLA12_ME-107,1,44.76328,-67.6985,8185
NLA12_NE-160,1,41.92716,-103.49353,8186
NLA12_WI-179,1,45.80603,-89.70821,8192
NLA12_WI-109,1,45.71267,-89.86323,8193
NLA12_WI-115,1,45.89981,-89.69553,8194
NLA12_AZ-130,2,33.84509,-111.618,8198
NLA12_VT-112,2,44.41673,-72.94684,8199
NLA12_MT-164,1,48.16428,-114.35833,8200
NLA12_PA-111,1,41.23434,-79.65018,8201
NLA12_PA-115,1,40.99926,-80.49228,8202
NLA12_TX-218,1,33.56442,-97.01088,8203
NLA12_OH-115,1,39.65512,-82.47297,8207
NLA12_AR-103,1,34.4348,-93.09425,8217
NLA12_AZ-106,1,33.3894,-114.71475,8218
NLA12_AZ-123,1,33.02562,-114.50731,8219
NLA12_NE-154,1,40.58297,-96.84597,8220
NLA12_NE-156,1,42.35072,-101.24483,8221
NLA12_NE-101,2,40.05357,-99.28937,8229
NLA12_WA-103,1,47.13601,-122.54604,8238
NLA12_NE-166,1,40.72208,-99.69936,8242
NLA12_NE-149,1,40.94733,-100.2421,8243
NLA12_SD-157,1,45.91283,-99.21697,8245
NLA12_NE-170,1,40.76638,-96.85048,8248
NLA12_SD-162,1,44.209224,-96.844399,8249
NLA12_MT-151,1,48.37846,-110.98307,8250
NLA12_AZ-157,1,34.03146,-109.44283,8251
NLA12_ME-126,2,44.87237,-67.58119,8253
NLA12_OH-106,1,39.77597,-81.52269,8256
NLA12_CO-R01,1,39.98663,-107.23038,8258
NLA12_CA-102,1,33.23503,-116.75212,8264
NLA12_CA-156,1,34.49802,-117.26623,8265
NLA12_SD-103,1,44.87419,-96.62309,8266
NLA12_SD-150,1,45.75682,-99.64407,8275
NLA12_SD-141,1,45.81123,-99.28139,8276
NLA12_GA-101,2,31.05986,-81.41348,8277
NLA12_MT-135,1,48.02636,-109.62344,8278
NLA12_NE-129,2,41.38301,-96.47389,8279
NLA12_CO-R10,1,40.173982,-107.703288,8282
NLA12_MN-123,2,45.26574,-96.36928,8283
NLA12_MN-171,1,45.50801,-96.51311,8284
NLA12_MD-101,2,39.70436,-78.65134,8285
NLA12_MO-122,1,40.14322,-92.57365,8289
NLA12_MO-126,1,40.23134,-92.69963,8290
NLA12_WA-146,1,46.42242,-121.5965,8291
NLA12_IN-142,1,38.66202,-85.75495,8293
NLA12_MN-144,1,46.64996,-94.12583,8295
NLA12_CO-107,1,37.8247,-107.8849,8297
NLA12_CT-101,2,41.922722,-72.219028,8298
NLA12_WV-101,2,39.46893,-79.49925,8299
NLA12_TX-199,1,32.04774,-95.9997,8300
NLA12_NE-157,1,41.08355,-96.35103,8301
NLA12_MT-103,1,48.96057,-109.75236,8302
NLA12_IL-114,1,40.509337,-90.156598,8303
NLA12_IN-117,1,39.71709,-86.21139,8307
NLA12_MN-101,2,47.58658,-93.37939,8308
NLA12_SD-198,1,44.59607,-97.19885,8311
NLA12_ME-115,1,45.77888,-69.12495,8314
NLA12_GA-114,1,32.38133,-81.92933,8316
NLA12_IN-191,1,38.9368,-85.19486,8318
NLA12_WA-114,1,47.03856,-122.91002,8319
NLA12_AZ-143,1,35.11739,-112.01333,8320
NLA12_UT-374,1,39.10027,-111.19296,8321
NLA12_PA-103,1,41.69494,-75.13147,8324
NLA12_CO-105,1,37.41743,-108.40691,8325
NLA12_NE-158,1,40.16875,-96.82952,8326
NLA12_IL-103,1,40.98843,-90.406007,8327
NLA12_MT-119,1,48.41148,-110.05797,8328
NLA12_UT-122,1,40.83116,-110.019,8329
NLA12_TX-118,1,29.16026,-95.32353,8330
NLA12_CA-181,1,37.17969,-121.69118,8333
NLA12_CO-R07,1,40.143152,-107.117835,8334
NLA12_IN-126,1,39.03801,-85.68192,8341
NLA12_TX-202,1,32.05586,-96.73146,8342
NLA12_OK-133,1,36.38739,-96.82359,8358
NLA12_UT-324,1,40.67639,-110.9671,8360
NLA12_ME-135,1,46.03348,-68.06039,8363
NLA12_MT-161,1,48.05463,-106.44222,8385
NLA12_OH-101,2,40.39489,-83.04757,8387
NLA12_UT-325,1,40.90888,-111.59199,8390
NLA12_WA-115,1,48.95884,-118.12679,8391
NLA12_OK-286,1,36.39739,-97.27494,8393
NLA12_WV-112,2,38.83738,-82.12611,8394
NLA12_UT-229,1,40.88891,-109.8502,8395
NLA12_MN-181,1,47.24353,-95.12886,8396
NLA12_MN-180,1,45.85964,-95.55282,8397
NLA12_CA-212,1,39.96917,-121.22253,8398
NLA12_OH-R03,1,41.44516,-81.17461,8403
NLA12_MN-162,1,47.55892,-93.03271,8404
NLA12_MN-170,1,47.91496,-90.50387,8405
NLA12_ME-108,1,47.19371,-68.21843,8407
NLA12_IN-162,1,39.08442,-86.05679,8408
NLA12_IN-112,1,39.71816,-86.72475,8409
NLA12_IN-131,1,39.45499,-87.19133,8410
NLA12_CT-115,2,41.711411,-72.33186,8412
NLA12_TX-137,1,31.91129,-95.2971,8413
NLA12_CO-127,1,40.12169,-104.94551,8414
NLA12_MO-120,1,38.93877,-91.28237,8416
NLA12_PA-119,1,40.16415,-78.96668,8422
NLA12_OH-112,1,41.23874,-83.01997,8423
NLA12_CA-138,1,40.51425,-121.16537,8424
NLA12_WI-133,1,44.29538,-87.73398,8426
NLA12_WI-132,1,44.7008,-87.50265,8427
NLA12_WI-181,1,44.06763,-87.74074,8428
NLA12_WI-135,1,46.5601,-91.39449,8429
NLA12_WI-111,1,44.89028,-88.47469,8430
NLA12_MT-177,1,47.87615,-107.12214,8435
NLA12_MA-101,1,41.76072,-70.6571,8436
NLA12_MA-105,1,42.64399,-72.21695,8437
NLA12_IN-183,1,38.73981,-86.99619,8438
NLA12_WA-124,1,48.03694,-118.89383,8442
NLA12_MA-111,1,41.80896,-70.64227,8443
NLA12_WA-120,1,48.29292,-118.32172,8444
NLA12_UT-110,2,40.8723,-109.13901,8446
NLA12_UT-290,1,40.87259,-109.1479,8447
NLA12_MA-108,1,42.0253,-70.88534,8457
NLA12_WY-125,1,43.16447,-109.80198,8458
NLA12_OK-102,1,35.20776,-98.48717,8462
NLA12_OK-285,1,34.67107,-96.65185,8463
NLA12_CA-107,1,38.47402,-120.00164,8466
NLA12_DE-121,1,38.52071,-75.51102,8469
NLA12_WV-105,1,38.36549,-81.25354,8470
NLA12_MT-102,2,48.24669,-114.12084,8472
NLA12_ME-101,2,44.88137,-68.2281,8473
NLA12_MT-105,1,48.96389,-115.11521,8476
NLA12_CO-111,1,40.07758,-105.22005,8477
NLA12_OR-126,1,44.833289,-121.81329,8478
NLA12_OR-173,1,44.778604,-121.785467,8479
NLA12_TX-159,1,30.00717,-96.7074,8480
NLA12_OK-311,1,34.97686,-95.34766,8481
NLA12_OK-101,2,34.95949,-96.70762,8482
NLA12_CA-104,1,37.78624,-119.07748,8483
NLA12_MT-111,1,48.43142,-114.36624,8486
NLA12_OH-122,1,39.66125,-84.64647,8487
NLA12_ME-137,1,43.77368,-70.60747,8489
NLA12_IN-196,1,41.42912,-85.73932,8493
NLA12_MA-102,1,41.98774,-71.20072,8494
NLA12_WA-116,1,46.94311,-119.27392,8495
NLA12_WA-104,1,47.11947,-119.33962,8496
NLA12_MA-104,1,42.69336,-71.37079,8497
NLA12_IL-111,1,38.761288,-88.076266,8499
NLA12_CT-105,1,41.89703,-73.447,8500
NLA12_TN-106,1,35.1212,-88.50233,8502
NLA12_OK-299,2,35.155058,-94.987939,8503
NLA12_UT-264,1,38.07123,-111.37309,8504
NLA12_CO-103,1,40.44076,-105.0341,8505
NLA12_PA-101,2,40.359953,-78.134937,8507
NLA12_UT-343,1,40.92257,-110.11871,8508
NLA12_UT-359,1,40.34936,-109.93835,8509
NLA12_OR-103,2,43.99953,-121.74292,8514
NLA12_TX-R08,1,33.73016,-95.98213,8532
NLA12_IN-193,1,39.89164,-86.11529,8540
NLA12_OR-121,2,44.40049,-121.79986,8542
NLA12_MT-164,2,48.16495,-114.36014,8543
NLA12_NJ-105,1,41.148725,-74.402244,8545
NLA12_NY-0101,2,42.50061,-77.14753,8546
NLA12_TX-101,2,32.945,-96.4554,8547
NLA12_IN-199,1,41.63543,-85.16792,8549
NLA12_WA-159,1,46.6226,-120.55459,8552
NLA12_TN-122,1,35.34693,-88.88579,8553
NLA12_MO-106,1,36.93077,-90.30695,8554
NLA12_MA-106,1,42.25971,-71.93882,8555
NLA12_IL-105,1,39.410778,-87.803858,8556
NLA12_MA-109,1,42.14499,-72.51427,8590
NLA12_NJ-106,1,41.029875,-74.300356,8591
NLA12_DE-107,1,38.86648,-75.38194,8592
NLA12_WY-101,2,44.7871,-109.26029,8594
NLA12_WY-137,1,44.77996,-109.25684,8595
NLA12_CO-104,1,40.22169,-104.94914,8596
NLA12_NY-0112,1,42.32539,-77.17684,8597
NLA12_ME-113,1,45.28593,-68.89277,8598
NLA12_MA-110,1,42.30474,-72.83215,8599
NLA12_TN-119,1,36.30476,-86.9196,8600
NLA12_TN-114,2,35.53469,-88.79401,8601
NLA12_TN-108,2,35.67215,-87.03094,8602
NLA12_MA-103,1,42.3116,-73.1348,8613
NLA12_TN-103,1,36.04315,-85.59262,8614
NLA12_DE-105,2,38.5597,-75.63004,8620
NLA12_IL-109,2,39.443007,-89.959715,8624
NLA12_SD-146,1,45.74135,-97.26709,8625
NLA12_TN-101,2,35.37126,-86.38467,8626
NLA12_WA-151,1,48.66001,-121.67774,8627
NLA12_WY-147,1,42.05877,-110.11864,8629
NLA12_WY-124,2,43.89128,-110.66385,8631
NLA12_OR-163,1,45.03689,-122.26568,8633
NLA12_OR-158,1,45.56507,-122.56137,8634
NLA12_OH-105,1,40.49541,-83.88745,8635
NLA12_NJ-131,2,39.40619,-74.77646,8640
NLA12_MT-162,1,45.03955,-109.77334,8641
NLA12_OH-113,1,40.75939,-81.10032,8642
NLA12_IN-135,1,38.30515,-87.3184,8645
NLA12_TX-232,1,33.17064,-95.09152,8646
NLA12_NY-0103,1,42.022285,-73.483509,8647
NLA12_AZ-102,1,34.60509,-112.43686,8648
NLA12_IN-155,1,39.05551,-87.14505,8650
NLA12_IN-201,1,39.17048,-87.29183,8651
NLA12_MA-105,2,42.64399,-72.2169,8652
NLA12_DE-101,2,39.42297,-75.68764,8654
NLA12_TX-161,1,29.61593,-95.64713,8655
NLA12_WA-133,2,48.56794,-123.07359,8657
NLA12_NJ-101,2,40.94994,-74.78405,8659
NLA12_MO-101,2,37.80748,-94.20798,8660
NLA12_ND-R17,1,46.73778,-99.49024,8661
NLA12_ND-R18,1,47.13,-99.61225,8662
NLA12_TN-104,1,36.55627,-82.04088,8663
NLA12_TN-R01,1,35.09701,-84.64021,8664
NLA12_TX-235,1,31.92252,-94.08044,8665
NLA12_MA-101,2,41.76067,-70.65791,8672
NLA12_NJ-R01,1,41.18526,-74.34728,8675
NLA12_NJ-103,1,40.75911,-74.2868,8676
NLA12_IN-202,1,38.46405,-85.80758,8728
NLA12_CA-101,2,38.08568,-122.74985,8759
NLA12_NJ-108,1,39.851902,-74.789568,8761
NLA12_TX-129,1,29.85494,-95.17098,8762
NLA12_IL-123,1,41.653638,-87.905568,8764
NLA12_UT-397,1,37.60643,-112.2532,8765
NLA12_UT-412,1,40.86499,-109.81242,8766
NLA12_TX-R09,1,33.73612,-95.92506,8773
NLA12_UT-424,1,40.66976,-109.91911,8776
NLA12_UT-392,1,39.37454,-111.98356,8777
NLA12_IL-103,2,40.987663,-90.406971,8778
NLA12_CA-223,1,37.60203,-119.0028,8779
NLA12_WA-154,1,46.83115,-122.44663,8782
NLA12_WA-110,1,47.40992,-122.78467,8783
NLA12_UT-409,1,40.71138,-111.9469,8787
NLA12_TX-234,1,32.1054,-97.87804,8810
NLA12_TX-196,1,31.33292,-97.26836,8811
NLA12_UT-400,1,40.057341,-110.627244,8812
NLA12_MO-102,1,37.84174,-93.35493,8813
NLA17_TX-10015,1,26.07829,-97.55853,2010390
NLA17_TX-10070,1,26.14179,-97.38895,2010368
NLA17_FL-10042,1,26.38891,-80.11509,2011436
NLA17_TX-10086,1,26.41668,-98.17022,2010355
NLA17_FL-10008,1,26.42812,-81.49101,2011023
NLA17_FL-10030,1,26.64666,-80.16206,2010807
NLA17_FL-10015,1,26.9474,-82.02308,2011256
NLA17_FL-10001,1,27.08297,-80.78039,2010232
NLA17_FL-10001,2,27.08297,-80.78039,2011356
NLA17_FL-10020,1,27.20782,-81.35202,2011059
NLA17_FL-10011,1,27.57999,-81.51257,2011335
NLA17_FL-10035,1,27.70521,-82.43353,2010982
NLA17_FL-10007,1,27.8419,-81.50918,2010988
NLA17_FL-10007,2,27.84196,-81.50941,2011346
NLA17_FL-10004,1,28.09235,-81.713073,2011004
NLA17_FL-10003,1,28.6366,-81.1385,2010310
NLA17_FL-10006,1,28.84579,-81.25851,2010335
NLA17_FL-10005,1,28.86801,-81.84921,2010482
NLA17_TX-10048,1,29.15851,-95.3217,2010956
NLA17_FL-10034,1,29.55986,-82.95431,2010419
NLA17_TX-10112,1,29.68763,-103.8453,2010962
NLA17_TX-10085,1,29.82414,-98.77036,2010789
NLA17_TX-10121,1,29.84382,-96.76718,2010943
NLA17_TX-10030,1,29.85325,-96.370590000000007,2010413
NLA17_LA-10004,2,29.9016137,-92.738866,2010924
NLA17_LA-10004,1,29.911949,-92.742224,2011057
NLA17_TX-10089,1,30.03863,-98.24522,2010802
NLA17_TX-10087,1,30.15687,-95.46854,2010405
NLA17_FL-HP002,1,30.22772,-82.43591,2011066
NLA17_FL-10029,1,30.38261,-86.40663,2010400
NLA17_FL-10002,1,30.40914,-84.61303,2011050
NLA17_LA-10007,1,30.42309,-91.166906,2011001
NLA17_LA-10024,1,30.546336,-90.500791,2011081
NLA17_FL-10038,1,30.65791,-84.43359,2011203
NLA17_LA-10046,1,30.781858,-90.147056,2010521
NLA17_TX-HP002,1,30.81032,-98.41709,2010243
NLA17_MS-10021,1,30.82357,-89.7751,2010873
NLA17_LA-10006,1,30.83799,-92.47418,2010451
NLA17_TX-10032,1,30.92463,-95.47337,2010618
NLA17_TX-10014,1,30.96254,-95.90401,2011194
NLA17_LA-10108,1,30.975808,-91.126295,2010896
NLA17_GA-HP001,1,31.02985,-83.10035,2011074
NLA17_GA-10001,2,31.05979,-81.41452,2010453
NLA17_GA-10001,1,31.060743,-81.413821,2010992
NLA17_TX-10003,1,31.14875,-97.7446,2010758
NLA17_AL-10020,1,31.222267,-85.648683,2010773
NLA17_MS-10005,1,31.30055,-89.43848,2010864
NLA17_LA-10002,1,31.317967,-92.731997,2010373
NLA17_AZ-10012,1,31.42681,-110.45585,2010376
NLA17_LA-10075,1,31.4404,-92.2363,2010669
NLA17_TX-10016,1,31.58521,-98.62495,2010745
NLA17_AL-10004,1,31.6208,-88.3507,2010489
NLA17_AL-10004,2,31.62083,-88.35083,2010759
NLA17_LA-10001,1,31.655494,-91.520837,2010505
NLA17_LA-10001,2,31.659615,-91.516418,2010946
NLA17_MS-10001,1,31.70721,-91.37398,2010854
NLA17_MS-10001,2,31.70721,-91.37398,2010937
NLA17_TX-10009,1,31.7085,-94.35967,2010728
NLA17_GA-10020,1,31.75558,-83.50023,2010319
NLA17_TX-10110,1,31.75673,-95.49397,2010936
NLA17_MS-10015,1,31.88953,-90.60358,2010932
NLA17_TX-10010,1,31.91146,-95.29802,2010909
NLA17_TX-10021,1,31.94573,-103.92626,2010517
NLA17_TX-10088,1,32.04433,-96.7506,2010913
NLA17_LA-10155,1,32.047962,-92.00313,2010762
NLA17_TX-10047,1,32.04804,-95.99986,2010690
NLA17_TX-10019,1,32.05579,-96.73161,2010194
NLA17_GA-10003,1,32.07098,-84.293,2010865
NLA17_TX-10136,1,32.08246,-96.03792,2010950
NLA17_TX-10005,1,32.08995,-95.89435,2010703
NLA17_TX-10092,1,32.09674,-97.03498,2010894
NLA17_AL-10008,1,32.2114,-87.7503,2010490
NLA17_LA-10018,1,32.3514,-93.7697,2010598
NLA17_GA-10022,1,32.43809,-82.07064,2010469
NLA17_TX-10040,1,32.45558,-95.68378,2010934
NLA17_TX-10017,1,32.46492,-96.19946,2010212
NLA17_TX-10072,1,32.46643,-98.41261,2010481
NLA17_LA-10231,1,32.470016,-93.69793,2010939
NLA17_AL-10003,1,32.51724,-87.787,2010462
NLA17_TX-10020,1,32.58331,-101.1531,2010545
NLA17_LA-10303,1,32.5894021,-92.0445061,2010750
NLA17_TX-10002,1,32.59326,-98.31894,2010447
NLA17_GA-10005,2,32.63884,-83.96691,2010577
NLA17_GA-10005,1,32.63892,-83.96703,2010295
NLA17_TX-10049,1,32.66259,-97.61266,2010225
NLA17_LA-10015,1,32.720081,-91.696914,2010928
NLA17_TX-10007,1,32.76028,-94.5334,2010900
NLA17_CA-10054,1,32.78402,-116.79195,2010791
NLA17_AZ-10041,1,32.82084,-114.46036,2010971
NLA17_TX-10013,1,32.82782,-94.04782,2010238
NLA17_TX-10006,1,32.82936,-96.72284,2010285
NLA17_TX-10001,1,32.94461,-96.45492,2010189
NLA17_TX-10001,2,32.94496,-96.45539,2010642
NLA17_TX-10099,1,32.98991,-95.64496,2010667
NLA17_GA-10008,1,33.01397,-83.02679,2010599
NLA17_NM-10044,1,33.03111,-108.1619,2010348
NLA17_TX-10008,2,33.06568,-95.739,2010659
NLA17_TX-10008,1,33.06581,-95.73855,2010253
NLA17_MS-10037,1,33.07378,-91.04375,2011503
NLA17_AR-10003,2,33.07532,-92.66056,2010863
NLA17_AR-10003,1,33.07536,-92.66072,2010674
NLA17_MS-10004,1,33.14331,-90.35903,2010713
NLA17_AL-10018,1,33.22753,-87.1566,2010741
NLA17_AL-HP001,1,33.29699,-87.67885,2010860
NLA17_GA-10002,1,33.29963,-81.889518,2010200
NLA17_AR-10022,1,33.34563,-92.52266,2010808
NLA17_AL-10001,1,33.3597,-87.4137,2010429
NLA17_AL-10001,2,33.3597,-87.4137,2010740
NLA17_TX-10025,1,33.36385,-97.41119,2010875
NLA17_AL-10005,1,33.3661,-88.1677,2010428
NLA17_AZ-10003,1,33.39933,-114.72288,2010973
NLA17_SC-10002,1,33.44248,-80.2735,2010443
NLA17_SC-10002,2,33.44253,-80.2738,2010941
NLA17_AZ-10035,1,33.511363,-111.90754,2010972
NLA17_TX-10011,1,33.51843,-94.12579,2010249
NLA17_AL-10002,1,33.53628,-86.2005,2010726
NLA17_TX-10144,1,33.53829,-99.89695,2010969
NLA17_AZ-10001,2,33.56713,-111.52341,2011410
NLA17_AZ-10001,1,33.56831,-111.52391,2010974
NLA17_SC-10004,1,33.573480000000004,-81.88377,2010621
NLA17_MS-10006,1,33.59309,-88.51173,2011200
NLA17_SC-10016,1,33.6185,-81.8092,2010620
NLA17_AR-10021,1,33.64114,-94.14365,2010714
NLA17_SC-10012,1,33.67968,-81.33889,2010672
NLA17_TX-HP003,1,33.7351029,-95.92578522,2010206
NLA17_TX-10022,1,33.74456,-98.35947,2010546
NLA17_GA-10039,1,33.7909,-84.94444,2010712
NLA17_CA-10005,1,33.80083,-117.81126,2010442
NLA17_CA-10005,2,33.80109,-117.81054,2010799
NLA17_AZ-10006,2,33.82919,-109.08784,2010702
NLA17_AZ-10006,1,33.82951,-109.08816,2011110
NLA17_GA-10026,1,33.83321,-84.0913,2010695
NLA17_AZ-10100,1,33.881375,-112.280517,2011217
NLA17_OK-10089,1,33.92474,-94.97269,2011401
NLA17_SC-10024,1,33.92625,-80.69358,2010444
NLA17_SC-10023,1,33.95621,-82.3942,2010617
NLA17_TX-HP005,1,33.998689,-99.116208,2010952
NLA17_MS-10017,1,34.0012,-89.76238,2011349
NLA17_TX-HP004,1,34.002345,-99.124922,2010951
NLA17_GA-10023,1,34.05859,-84.68745,2010788
NLA17_TX-10096,1,34.10637,-99.74895,2010867
NLA17_GA-10004,1,34.13876,-84.63869,2010801
NLA17_OK-10087,1,34.17158,-96.0696,2011403
NLA17_OK-10014,1,34.22773,-96.41823,2011402
NLA17_AR-HP001,1,34.23241,-94.23242,2010551
NLA17_OK-10009,1,34.28596,-97.16836,2010361
NLA17_MS-10007,1,34.31516,-88.59218,2010477
NLA17_MS-10007,2,34.31516,-88.59218,2010904
NLA17_SC-10003,1,34.3572,-81.7628,2010397
NLA17_SC-10003,2,34.357228,-81.762841,2010616
NLA17_AZ-10005,1,34.36039,-109.36386,2010426
NLA17_AZ-10090,1,34.40281,-111.00305,2011502
NLA17_MS-10003,1,34.40796,-89.78402,2010476
NLA17_AR-10002,1,34.418217,-93.070983,2010231
NLA17_AZ-10021,1,34.51935,-112.38551,2010337
NLA17_AR-10001,1,34.533853,-92.263275,2010214
NLA17_AR-10001,2,34.5339,-92.26323,2010536
NLA17_AR-10004,1,34.59993,-92.50056,2010918
NLA17_AZ-10004,1,34.60474,-112.43794,2010183
NLA17_SC-10027,1,34.63421,-79.90824,2010483
NLA17_OK-10021,1,34.64606,-98.00009,2010360
NLA17_MS-10019,1,34.65486,-88.73091,2010611
NLA17_OK-HP004,1,34.67931,-98.60646,2010967
NLA17_SC-10015,1,34.69602,-80.11742,2010450
NLA17_OK-10005,1,34.72899,-97.77341,2010359
NLA17_GA-HP002,1,34.7368,-83.34899,2010744
NLA17_MS-10002,1,34.75692,-90.12051,2011209
NLA17_AR-10016,1,34.77238,-92.12154,2010387
NLA17_MS-10008,1,34.87044,-88.98119,2011360
NLA17_MS-10013,1,34.90162,-90.05891,2011385
NLA17_NC-10014,1,34.93342,-77.10635,2010247
NLA17_OK-10001,2,34.96199,-96.70445,2010870
NLA17_OK-10001,1,34.96279,-96.70654,2010219
NLA17_OK-10045,1,34.97673,-95.34764,2010877
NLA17_SC-HP002,1,34.97833,-82.9401,2010833
NLA17_TN-10006,1,35.00558,-85.58884,2010721
NLA17_AZ-10002,1,35.02016,-111.40356,2011471
NLA17_SC-10010,1,35.06252,-82.68219,2010646
NLA17_OK-10055,1,35.07404,-97.74644,2011426
NLA17_SC-10011,1,35.1071,-81.9958,2010589
NLA17_NC-10015,1,35.11506,-80.26453,2010343
NLA17_NC-10004,1,35.1481,-82.7165,2010396
NLA17_NC-10004,2,35.1481,-82.7165,2010574
NLA17_OK-10011,1,35.16903,-99.07443,2010242
NLA17_NC-10002,1,35.18143,-83.66837,2010716
NLA17_NC-10011,1,35.193600000000004,-81.9647,2010575
NLA17_NC-10005,1,35.22391,-78.81525,2010261
NLA17_TN-10015,1,35.2362,-84.6492,2010700
NLA17_AZ-10007,1,35.28444,-112.15733,2010898
NLA17_OK-10095,1,35.28526,-96.42908,2010797
NLA17_OK-10085,1,35.33302,-94.55413,2010425
NLA17_NC-10023,1,35.33353,-79.54946,2010940
NLA17_TN-10001,2,35.3709,-86.3824,2011152
NLA17_TN-10001,1,35.371,-86.3825,2010207
NLA17_OK-10083,1,35.40132,-97.78145,2011338
NLA17_TN-10022,1,35.40252,-86.84042,2010818
NLA17_NC-10030,1,35.43066,-82.17009,2010350
NLA17_OK-10013,1,35.4467,-99.28996,2010301
NLA17_OK-10015,1,35.45668,-94.99054,2010456
NLA17_OK-10003,1,35.50072,-97.67649,2011294
NLA17_OK-10033,1,35.52554,-96.31818,2010399
NLA17_OK-10006,1,35.52906,-98.02724,2011326
NLA17_NM-10003,2,35.66676,-105.2413,2011104
NLA17_NM-10003,1,35.6673,-105.24128,2010269
NLA17_OK-10098,1,35.6718,-97.82668,2010912
NLA17_CA-10021,1,35.672,-120.57156,2010446
NLA17_TN-10003,1,35.67303,-87.0317,2010182
NLA17_TN-10003,2,35.674,-87.0333,2011138
NLA17_TX-10004,1,35.71046,-101.56828,2010499
NLA17_OK-10082,1,35.74612,-96.02335,2010688
NLA17_OK-10019,1,35.75326,-97.8656,2010911
NLA17_NM-10002,1,35.75892,-105.1433,2010277
NLA17_NC-10033,1,35.7886,-78.55013,2010273
NLA17_NC-10001,1,35.8026,-81.3084,2010364
NLA17_NC-10001,2,35.8026,-81.3084,2010573
NLA17_OK-10012,1,35.82979,-97.2712,2011241
NLA17_OK-10012,2,35.83141,-97.26957,2011469
