lagoslakeid,source_sample_siteid,sample_date,sample_depth_m,temp_degc,do_mgl,ph,spcond_uscm,source_value_qualifiercode,source_comments,profile
401198,NLA17_OK-10087,29-Aug-17,0,27.197,4.19,7,231.8,NA,NA,integrated
6012,NLA17_NH-10066,30-Aug-17,0.1,20.61,7.79,5.66,32.4,NA,NA,integrated
6012,NLA17_NH-10066,30-Aug-17,1,20.6,7.72,5.89,32.5,NA,NA,integrated
6012,NLA17_NH-10066,30-Aug-17,10,6.27,0,5.48,51.3,NA,NA,integrated
6012,NLA17_NH-10066,30-Aug-17,10.6,6.18,0,5.61,55.1,NA,NA,integrated
6012,NLA17_NH-10066,30-Aug-17,0.1,20.53,7.8,6.4,32.6,NA,NA,integrated
6012,NLA17_NH-10066,30-Aug-17,2,20.59,7.65,5.92,32.8,NA,NA,integrated
6012,NLA17_NH-10066,30-Aug-17,3,20.57,7.21,6.08,32.2,NA,NA,integrated
6012,NLA17_NH-10066,30-Aug-17,4,17.32,0.31,5.38,34,NA,NA,integrated
6012,NLA17_NH-10066,30-Aug-17,5,12.69,0.31,5.33,40.1,NA,NA,integrated
6012,NLA17_NH-10066,30-Aug-17,6,10.12,0.21,5.26,39.8,NA,NA,integrated
6012,NLA17_NH-10066,30-Aug-17,7,8.59,0.57,5.2,37.8,NA,NA,integrated
6012,NLA17_NH-10066,30-Aug-17,8,7.34,0.04,5.21,39.8,NA,NA,integrated
6012,NLA17_NH-10066,30-Aug-17,9,6.66,0,5.35,46.1,NA,NA,integrated
457666,NLA17_ID-10172,30-Aug-17,0,22.32,8.49,8,NA,NA,NA,integrated
457666,NLA17_ID-10172,30-Aug-17,1,22.23,8.66,8.1,NA,NA,NA,integrated
457666,NLA17_ID-10172,30-Aug-17,2,22.21,8.64,8.2,NA,NA,NA,integrated
457666,NLA17_ID-10172,30-Aug-17,3,22.16,8.56,8.2,NA,NA,NA,integrated
457666,NLA17_ID-10172,30-Aug-17,4,22.09,8.3,8.2,NA,NA,NA,integrated
457666,NLA17_ID-10172,30-Aug-17,5,21.95,8.25,8.2,NA,NA,NA,integrated
457666,NLA17_ID-10172,30-Aug-17,5.9,21.56,8.21,8.1,NA,NA,NA,integrated
457666,NLA17_ID-10172,30-Aug-17,0,22.3,8.62,8.3,NA,NA,NA,integrated
72132,NLA17_WI-10021,30-Aug-17,0,21.4,9.1,5.4,37.4,NA,NA,integrated
72132,NLA17_WI-10021,30-Aug-17,1,21.3,9.1,5.5,37.4,NA,NA,integrated
72132,NLA17_WI-10021,30-Aug-17,2,21.1,9.1,5.5,37.2,NA,NA,integrated
72132,NLA17_WI-10021,30-Aug-17,3,20.8,9.2,5.6,37.3,NA,NA,integrated
72132,NLA17_WI-10021,30-Aug-17,4,20.6,6.5,5.5,54.5,NA,NA,integrated
72132,NLA17_WI-10021,30-Aug-17,4.3,20.5,6.4,5.6,60.1,NA,NA,integrated
72132,NLA17_WI-10021,30-Aug-17,0,21.3,9.1,5.7,37.6,NA,NA,integrated
325987,NLA17_WY-10001,30-Aug-17,0.1,18.6,8.6,8.4,NA,NA,NA,integrated
325987,NLA17_WY-10001,30-Aug-17,0.5,18.3,8.7,8.4,NA,NA,NA,integrated
325987,NLA17_WY-10001,30-Aug-17,1,18.1,8.7,8.4,NA,NA,NA,integrated
325987,NLA17_WY-10001,30-Aug-17,1.5,18,8.9,8.4,NA,NA,NA,integrated
325987,NLA17_WY-10001,30-Aug-17,2,17.9,8.9,8.4,NA,NA,NA,integrated
325987,NLA17_WY-10001,30-Aug-17,2.2,17.9,8.9,8.4,NA,NA,NA,integrated
325987,NLA17_WY-10001,30-Aug-17,0.1,18.6,8.7,8.4,NA,NA,NA,integrated
470759,NLA17_WA-10004,30-Aug-17,0,21.9,8.97,7.57,38.3,NA,NA,integrated
470759,NLA17_WA-10004,30-Aug-17,1,21.9,8.95,7.52,38.3,NA,NA,integrated
470759,NLA17_WA-10004,30-Aug-17,2,21.9,8.96,7.51,38.3,NA,NA,integrated
470759,NLA17_WA-10004,30-Aug-17,3,21.9,8.94,7.48,38.3,NA,NA,integrated
470759,NLA17_WA-10004,30-Aug-17,4,21.7,8.9,7.43,38.4,NA,NA,integrated
470759,NLA17_WA-10004,30-Aug-17,5,20.2,10.21,6.88,28.1,NA,NA,integrated
470759,NLA17_WA-10004,30-Aug-17,6,16.9,3.51,6.2,28.5,NA,NA,integrated
470759,NLA17_WA-10004,30-Aug-17,6.5,16.2,0.26,6,36.8,NA,NA,integrated
470759,NLA17_WA-10004,30-Aug-17,0,21.9,8.81,NA,NA,NA,NA,integrated
466135,NLA17_OR-10168,30-Aug-17,0.1,20.2,8.2,7.2,18,NA,NA,integrated
466135,NLA17_OR-10168,30-Aug-17,1,19.3,8.2,7.4,19,NA,NA,integrated
466135,NLA17_OR-10168,30-Aug-17,2,19.2,8.3,7.4,19,NA,NA,integrated
466135,NLA17_OR-10168,30-Aug-17,3,19.2,8.3,7.3,19,NA,NA,integrated
466135,NLA17_OR-10168,30-Aug-17,4,19,8.2,7.3,19,NA,NA,integrated
466135,NLA17_OR-10168,30-Aug-17,5,18.6,8.3,7.2,19,NA,NA,integrated
466135,NLA17_OR-10168,30-Aug-17,6,16.6,8.2,7.1,18,NA,NA,integrated
466135,NLA17_OR-10168,30-Aug-17,0.1,19.9,8.2,7.5,19,NA,NA,integrated
454700,NLA17_AZ-10001,30-Aug-17,0.1,28,8.6,8.5,1564,NA,NA,integrated
454700,NLA17_AZ-10001,30-Aug-17,1,28,8.6,8.5,1565,NA,NA,integrated
454700,NLA17_AZ-10001,30-Aug-17,10,22.4,0.6,7.7,1543,NA,NA,integrated
454700,NLA17_AZ-10001,30-Aug-17,12,21.5,0.7,7.7,1547,NA,NA,integrated
454700,NLA17_AZ-10001,30-Aug-17,14,20.4,0.7,7.6,1550,NA,NA,integrated
454700,NLA17_AZ-10001,30-Aug-17,16,19.3,0.6,7.6,1555,NA,NA,integrated
454700,NLA17_AZ-10001,30-Aug-17,18,18.7,0.8,7.6,1568,NA,NA,integrated
454700,NLA17_AZ-10001,30-Aug-17,19.9,18.7,1,7.6,1569,NA,NA,integrated
454700,NLA17_AZ-10001,30-Aug-17,17.5,18.8,0.9,7.6,1565,NA,NA,integrated
454700,NLA17_AZ-10001,30-Aug-17,0.1,NA,8.5,NA,NA,NA,NA,integrated
454700,NLA17_AZ-10001,30-Aug-17,2,28,9,8.5,1565,NA,NA,integrated
454700,NLA17_AZ-10001,30-Aug-17,3,27,3.1,8.2,1560,NA,NA,integrated
454700,NLA17_AZ-10001,30-Aug-17,4,24.9,1,7.9,1543,NA,NA,integrated
454700,NLA17_AZ-10001,30-Aug-17,5,23.9,0.4,7.8,1538,NA,NA,integrated
454700,NLA17_AZ-10001,30-Aug-17,6,23.7,0.5,7.8,1538,NA,NA,integrated
454700,NLA17_AZ-10001,30-Aug-17,7,23.4,0.5,7.8,1538,NA,NA,integrated
454700,NLA17_AZ-10001,30-Aug-17,8,23.4,0.6,7.7,1538,NA,NA,integrated
454700,NLA17_AZ-10001,30-Aug-17,9,23.2,0.6,7.7,1538,NA,NA,integrated
466359,NLA17_ID-10168,31-Aug-17,0,20.18,9.92,7.46,NA,NA,NA,integrated
466359,NLA17_ID-10168,31-Aug-17,1,20.19,9.35,7.79,NA,NA,NA,integrated
466359,NLA17_ID-10168,31-Aug-17,2,19.19,9.28,7.69,NA,NA,NA,integrated
466359,NLA17_ID-10168,31-Aug-17,2.7,18.18,2.41,7.27,NA,NA,NA,integrated
466359,NLA17_ID-10168,31-Aug-17,0,20.17,9.47,8.87,NA,NA,NA,integrated
4656,NLA17_WI-10124,31-Aug-17,0,21.4,8.3,5.6,17.3,NA,NA,integrated
4656,NLA17_WI-10124,31-Aug-17,0.5,21.3,8.3,5.4,17.3,NA,NA,integrated
4656,NLA17_WI-10124,31-Aug-17,1,21.1,8.3,5.5,17.2,NA,NA,integrated
4656,NLA17_WI-10124,31-Aug-17,1.5,20.4,8.1,5.5,17.2,NA,NA,integrated
4656,NLA17_WI-10124,31-Aug-17,0,21.3,8.3,5.5,17.3,NA,NA,integrated
45301,NLA17_WI-10020,31-Aug-17,0,20.1,8.2,5.7,42.3,NA,NA,integrated
45301,NLA17_WI-10020,31-Aug-17,1,20.4,8.2,5.7,42.3,NA,NA,integrated
45301,NLA17_WI-10020,31-Aug-17,2,20.3,8.2,5.7,42.1,NA,NA,integrated
45301,NLA17_WI-10020,31-Aug-17,3,20.3,8.1,5.7,41.9,NA,NA,integrated
45301,NLA17_WI-10020,31-Aug-17,4,19.9,3.2,5.7,44.2,NA,NA,integrated
45301,NLA17_WI-10020,31-Aug-17,5,18.2,1.1,5.7,44.3,NA,NA,integrated
45301,NLA17_WI-10020,31-Aug-17,6,13.8,0.2,5.7,64.5,NA,NA,integrated
45301,NLA17_WI-10020,31-Aug-17,6.3,12.6,0.1,5.8,61.5,NA,NA,integrated
45301,NLA17_WI-10020,31-Aug-17,0,20,8.2,5.9,42.7,NA,NA,integrated
1352,NLA17_MN-10022,31-Aug-17,0.1,20.477,8.66,8.16,124,NA,NA,integrated
1352,NLA17_MN-10022,31-Aug-17,1,20.051,8.65,8.07,123.7,NA,NA,integrated
1352,NLA17_MN-10022,31-Aug-17,10,5.693,0.76,7.31,141.2,NA,NA,integrated
1352,NLA17_MN-10022,31-Aug-17,11,5.541,0.55,7.27,141.9,NA,NA,integrated
1352,NLA17_MN-10022,31-Aug-17,12,5.368,0.43,7.24,142.2,NA,NA,integrated
1352,NLA17_MN-10022,31-Aug-17,13,5.217,0.37,7.21,143.2,NA,NA,integrated
1352,NLA17_MN-10022,31-Aug-17,14,4.986,0.34,7.16,145.4,NA,NA,integrated
1352,NLA17_MN-10022,31-Aug-17,15,4.873,0.31,7.12,151.2,NA,NA,integrated
1352,NLA17_MN-10022,31-Aug-17,16,4.753,0.31,7.03,171.8,NA,NA,integrated
1352,NLA17_MN-10022,31-Aug-17,17,4.735,0.3,6.93,181,NA,NA,integrated
1352,NLA17_MN-10022,31-Aug-17,17.3,4.697,0.28,6.82,197.4,NA,NA,integrated
1352,NLA17_MN-10022,31-Aug-17,0.1,20.432,8.59,7.98,123.8,NA,NA,integrated
1352,NLA17_MN-10022,31-Aug-17,2,19.819,8.4,8.01,123.6,NA,NA,integrated
1352,NLA17_MN-10022,31-Aug-17,3,19.512,7.52,7.94,123.4,NA,NA,integrated
1352,NLA17_MN-10022,31-Aug-17,4,15.563,3.52,7.89,126.4,NA,NA,integrated
1352,NLA17_MN-10022,31-Aug-17,5,10.809,2.87,7.67,131,NA,NA,integrated
1352,NLA17_MN-10022,31-Aug-17,6,7.847,2.49,7.57,134.4,NA,NA,integrated
1352,NLA17_MN-10022,31-Aug-17,7,6.819,2.12,7.5,136.2,NA,NA,integrated
1352,NLA17_MN-10022,31-Aug-17,8,6.061,1.42,7.41,138.5,NA,NA,integrated
1352,NLA17_MN-10022,31-Aug-17,9,5.883,1.08,7.36,139.8,NA,NA,integrated
470727,NLA17_WA-10015,31-Aug-17,0,22.3,9.82,8.61,60.2,NA,NA,integrated
470727,NLA17_WA-10015,31-Aug-17,0.5,23.3,9.85,8.64,60.2,NA,NA,integrated
470727,NLA17_WA-10015,31-Aug-17,1,23.2,9.9,8.68,60.2,NA,NA,integrated
470727,NLA17_WA-10015,31-Aug-17,1.5,23.1,9.93,8.68,60.1,NA,NA,integrated
470727,NLA17_WA-10015,31-Aug-17,2,22.8,9.49,7.8,59.9,NA,NA,integrated
470727,NLA17_WA-10015,31-Aug-17,2.2,22.7,8.8,7.72,60.7,NA,NA,integrated
470727,NLA17_WA-10015,31-Aug-17,0,23.3,9.81,NA,NA,NA,NA,integrated
77852,NLA17_NY-10016,31-Aug-17,0,20.9,8.2,7,28,NA,NA,integrated
77852,NLA17_NY-10016,31-Aug-17,1,20.9,8.2,7,28,NA,NA,integrated
77852,NLA17_NY-10016,31-Aug-17,10,6.4,5,6.3,23,NA,NA,integrated
77852,NLA17_NY-10016,31-Aug-17,11,6.2,5,6.3,22,NA,NA,integrated
77852,NLA17_NY-10016,31-Aug-17,12,5.3,4.2,6.2,22,NA,NA,integrated
77852,NLA17_NY-10016,31-Aug-17,13,5.1,3.5,6.2,22,NA,NA,integrated
77852,NLA17_NY-10016,31-Aug-17,14,4.8,2.3,6.2,22,NA,NA,integrated
77852,NLA17_NY-10016,31-Aug-17,15,4.6,1.7,6.1,22,NA,NA,integrated
77852,NLA17_NY-10016,31-Aug-17,16,4.5,0.4,6.1,23,NA,NA,integrated
77852,NLA17_NY-10016,31-Aug-17,17,4.5,0.3,6.1,23,NA,NA,integrated
77852,NLA17_NY-10016,31-Aug-17,18,4.5,0.2,6.2,24,NA,NA,integrated
77852,NLA17_NY-10016,31-Aug-17,19,4.5,0.2,6.4,33,NA,NA,integrated
77852,NLA17_NY-10016,31-Aug-17,2,20.9,8.2,7,28,NA,NA,integrated
77852,NLA17_NY-10016,31-Aug-17,20,4.5,0.2,6.7,75,NA,NA,integrated
77852,NLA17_NY-10016,31-Aug-17,21,4.6,0.1,7.4,252,NA,NA,integrated
77852,NLA17_NY-10016,31-Aug-17,21.5,4.6,0.1,7.4,314,NA,NA,integrated
77852,NLA17_NY-10016,31-Aug-17,3,20.8,8.2,7,28,NA,NA,integrated
77852,NLA17_NY-10016,31-Aug-17,4,20.8,8.1,7,27,NA,NA,integrated
77852,NLA17_NY-10016,31-Aug-17,5,18.7,11.2,6.9,28,NA,NA,integrated
77852,NLA17_NY-10016,31-Aug-17,6,13.5,11.1,6.8,26,NA,NA,integrated
77852,NLA17_NY-10016,31-Aug-17,7,10.6,10,6.7,25,NA,NA,integrated
77852,NLA17_NY-10016,31-Aug-17,8,8.4,8,6.5,24,NA,NA,integrated
77852,NLA17_NY-10016,31-Aug-17,9,7.3,6,6.4,23,NA,NA,integrated
32472,NLA17_NY-HP003,1-Sep-17,0,18.6,7.5,6.8,19,NA,NA,integrated
32472,NLA17_NY-HP003,1-Sep-17,1,18.6,7.5,6.8,19,NA,NA,integrated
32472,NLA17_NY-HP003,1-Sep-17,10,5.1,0.2,6.1,18,NA,NA,integrated
32472,NLA17_NY-HP003,1-Sep-17,11,4.9,0.1,6.1,22,NA,NA,integrated
32472,NLA17_NY-HP003,1-Sep-17,12,4.8,0.1,6.3,30,NA,NA,integrated
32472,NLA17_NY-HP003,1-Sep-17,13,4.6,0.1,6.5,38,NA,NA,integrated
32472,NLA17_NY-HP003,1-Sep-17,14,4.5,0.1,6.7,53,NA,NA,integrated
32472,NLA17_NY-HP003,1-Sep-17,14.4,4.5,0.1,7,75,NA,NA,integrated
32472,NLA17_NY-HP003,1-Sep-17,2,18.6,7.5,6.8,19,NA,NA,integrated
32472,NLA17_NY-HP003,1-Sep-17,3,18.6,7.5,6.8,19,NA,NA,integrated
32472,NLA17_NY-HP003,1-Sep-17,4,18.6,7.4,6.8,19,NA,NA,integrated
32472,NLA17_NY-HP003,1-Sep-17,5,12.9,1,6.2,21,NA,NA,integrated
32472,NLA17_NY-HP003,1-Sep-17,6,9.6,2.1,6.1,19,NA,NA,integrated
32472,NLA17_NY-HP003,1-Sep-17,7,7.2,2.1,6.1,18,NA,NA,integrated
32472,NLA17_NY-HP003,1-Sep-17,8,6,1.1,6,18,NA,NA,integrated
32472,NLA17_NY-HP003,1-Sep-17,9,5.5,0.3,6,19,NA,NA,integrated
472105,NLA17_WA-10017,5-Sep-17,0,22.9,9.22,8.2,101,NA,NA,integrated
472105,NLA17_WA-10017,5-Sep-17,1,22.4,9.24,8.3,101,NA,NA,integrated
472105,NLA17_WA-10017,5-Sep-17,10,11.9,0.09,6.8,119,NA,NA,integrated
472105,NLA17_WA-10017,5-Sep-17,11,11.5,0.07,6.8,120,NA,NA,integrated
472105,NLA17_WA-10017,5-Sep-17,11.9,11.3,0.06,6.9,123,NA,NA,integrated
472105,NLA17_WA-10017,5-Sep-17,0,22.7,8.98,NA,NA,NA,NA,integrated
472105,NLA17_WA-10017,5-Sep-17,2,22.3,9.26,8.3,101,NA,NA,integrated
472105,NLA17_WA-10017,5-Sep-17,3,21.6,8.85,8.1,101,NA,NA,integrated
472105,NLA17_WA-10017,5-Sep-17,4,21.1,8.21,7.7,100,NA,NA,integrated
472105,NLA17_WA-10017,5-Sep-17,5,20.7,7.24,7.5,100,NA,NA,integrated
472105,NLA17_WA-10017,5-Sep-17,6,20.1,5.46,7.2,101,NA,NA,integrated
472105,NLA17_WA-10017,5-Sep-17,7,18.3,1.4,6.8,102,NA,NA,integrated
472105,NLA17_WA-10017,5-Sep-17,8,17.3,0.3,6.7,105,NA,NA,integrated
472105,NLA17_WA-10017,5-Sep-17,9,13.7,0.13,6.7,115,NA,NA,integrated
3386,NLA17_OH-10001,5-Sep-17,0,22,8.87,8.39,436.4,NA,NA,integrated
3386,NLA17_OH-10001,5-Sep-17,1,22,8.27,8.36,437,NA,NA,integrated
3386,NLA17_OH-10001,5-Sep-17,2,22,7.99,8.3,437.9,NA,NA,integrated
3386,NLA17_OH-10001,5-Sep-17,2.8,21.9,6.88,8.16,443.9,NA,NA,integrated
3386,NLA17_OH-10001,5-Sep-17,0,22,8.85,8.4,436.4,NA,NA,integrated
123565,NLA17_NJ-10004,6-Sep-17,0.1,23.9,8.71,5.63,37.5,NA,NA,integrated
123565,NLA17_NJ-10004,6-Sep-17,0.5,23.89,8.76,5.63,37.6,NA,NA,integrated
123565,NLA17_NJ-10004,6-Sep-17,1,23.32,9.23,5.46,37.8,NA,NA,integrated
123565,NLA17_NJ-10004,6-Sep-17,1.2,22.14,9.59,5.34,38,NA,NA,integrated
123565,NLA17_NJ-10004,6-Sep-17,0.1,23.92,8.74,5.63,37.5,NA,NA,integrated
1530,NLA17_WI-10073,6-Sep-17,0,16.8,5.4,5.2,17,NA,NA,integrated
1530,NLA17_WI-10073,6-Sep-17,1,16.8,5.4,5.1,16.9,NA,NA,integrated
1530,NLA17_WI-10073,6-Sep-17,9.6,5.7,0.1,5.1,43.5,NA,NA,integrated
1530,NLA17_WI-10073,6-Sep-17,0,16.4,5.4,5.2,17.2,NA,NA,integrated
1530,NLA17_WI-10073,6-Sep-17,2,16.6,3,4.9,17.2,NA,NA,integrated
1530,NLA17_WI-10073,6-Sep-17,3,12.5,0.1,4.9,21.4,NA,NA,integrated
1530,NLA17_WI-10073,6-Sep-17,4,10.1,0.1,5,20.8,NA,NA,integrated
1530,NLA17_WI-10073,6-Sep-17,5,7.1,0.1,4.9,24.3,NA,NA,integrated
1530,NLA17_WI-10073,6-Sep-17,6,6.6,0.1,5,26.9,NA,NA,integrated
1530,NLA17_WI-10073,6-Sep-17,7,6.2,0.1,5,27.5,NA,NA,integrated
1530,NLA17_WI-10073,6-Sep-17,8,5.8,0.1,5,28.8,NA,NA,integrated
1530,NLA17_WI-10073,6-Sep-17,9,5.7,0.1,5.1,30.8,NA,NA,integrated
911,NLA17_MN-10020,6-Sep-17,0.1,16.41,7.52,7.18,47.5,NA,NA,integrated
911,NLA17_MN-10020,6-Sep-17,1,16.389,7.49,7.08,47.5,NA,NA,integrated
911,NLA17_MN-10020,6-Sep-17,2,16.167,6.88,7.04,47.7,NA,NA,integrated
911,NLA17_MN-10020,6-Sep-17,3,13.602,0.48,6.58,52.8,NA,NA,integrated
911,NLA17_MN-10020,6-Sep-17,4,9.761,0.32,6.39,80.2,NA,NA,integrated
911,NLA17_MN-10020,6-Sep-17,5,8.299,0.31,6.4,98.1,NA,NA,integrated
911,NLA17_MN-10020,6-Sep-17,5.5,8.003,0.27,6.59,104.3,NA,NA,integrated
911,NLA17_MN-10020,6-Sep-17,0.1,NA,7.42,NA,NA,NA,NA,integrated
396113,NLA17_OK-10055,6-Sep-17,0,25.335,6.16,8.2,315.3,NA,NA,integrated
396113,NLA17_OK-10055,6-Sep-17,1.032,25.309,6.11,8.23,315.7,NA,NA,integrated
396113,NLA17_OK-10055,6-Sep-17,0,25.38,5.98,8.29,315.9,NA,NA,integrated
396113,NLA17_OK-10055,6-Sep-17,2.014,25.262,6.18,8.25,315.4,NA,NA,integrated
396113,NLA17_OK-10055,6-Sep-17,3.029,25.137,6.22,8.26,315,NA,NA,integrated
396113,NLA17_OK-10055,6-Sep-17,4.02,24.887,5.05,8.17,317.4,NA,NA,integrated
396113,NLA17_OK-10055,6-Sep-17,5.01,22.926,0.86,7.94,339.9,NA,NA,integrated
396113,NLA17_OK-10055,6-Sep-17,6.014,18.445,0.35,7.64,358.5,NA,NA,integrated
396113,NLA17_OK-10055,6-Sep-17,7.029,15.689,0.25,7.07,395.9,NA,NA,integrated
396113,NLA17_OK-10055,6-Sep-17,8.006,14.48,0.26,7.15,397.7,NA,NA,integrated
396113,NLA17_OK-10055,6-Sep-17,8.327,14.331,0.25,7.13,400.3,NA,NA,integrated
78711,NLA17_MN-10045,5-Sep-17,0,19.2,7.5,7.9,300,NA,NA,integrated
78711,NLA17_MN-10045,5-Sep-17,1,19.2,7.6,7.9,300,NA,NA,integrated
78711,NLA17_MN-10045,5-Sep-17,2,19.2,7.6,7.9,300,NA,NA,integrated
78711,NLA17_MN-10045,5-Sep-17,3,19.2,7.6,7.9,300,NA,NA,integrated
78711,NLA17_MN-10045,5-Sep-17,4,19.2,7.6,7.9,300,NA,NA,integrated
78711,NLA17_MN-10045,5-Sep-17,5,19.2,7.7,8,300,NA,NA,integrated
78711,NLA17_MN-10045,5-Sep-17,0,19.2,7.5,7.7,300,NA,NA,integrated
140566,NLA17_MN-10191,6-Sep-17,0,17.5,8.7,9,246,NA,NA,integrated
140566,NLA17_MN-10191,6-Sep-17,1,17.5,8.6,9,247,NA,NA,integrated
140566,NLA17_MN-10191,6-Sep-17,2,17.5,8.5,9,248,NA,NA,integrated
140566,NLA17_MN-10191,6-Sep-17,3,17.4,8.2,8.9,249,NA,NA,integrated
140566,NLA17_MN-10191,6-Sep-17,0,17.5,8.6,9,247,NA,NA,integrated
321962,NLA17_MT-10129,6-Sep-17,0.1,17.5,6.8,9.3,NA,NA,NA,integrated
321962,NLA17_MT-10129,6-Sep-17,0.5,17.4,6.5,9.3,NA,NA,NA,integrated
321962,NLA17_MT-10129,6-Sep-17,1,17.2,6.9,9.3,NA,NA,NA,integrated
321962,NLA17_MT-10129,6-Sep-17,1.5,17.2,5.3,9.3,NA,NA,NA,integrated
321962,NLA17_MT-10129,6-Sep-17,2,17.1,3.9,9.3,NA,NA,NA,integrated
321962,NLA17_MT-10129,6-Sep-17,2.4,16.9,2.7,9.2,NA,NA,NA,integrated
321962,NLA17_MT-10129,6-Sep-17,0.1,17.6,6.6,9.3,NA,NA,NA,integrated
470602,NLA17_WA-10018,6-Sep-17,0,23.5,8.7,7.8,207,NA,NA,integrated
470602,NLA17_WA-10018,6-Sep-17,1,22,2.6,7.5,205,NA,NA,integrated
470602,NLA17_WA-10018,6-Sep-17,2,18.5,0.2,7.1,191,NA,NA,integrated
470602,NLA17_WA-10018,6-Sep-17,3,13.9,0.1,6.6,157,NA,NA,integrated
470602,NLA17_WA-10018,6-Sep-17,4,11.3,0.1,6.5,209,NA,NA,integrated
470602,NLA17_WA-10018,6-Sep-17,4.5,10.9,0.1,6.4,232,NA,NA,integrated
470602,NLA17_WA-10018,6-Sep-17,0,23.1,8.6,NA,NA,NA,NA,integrated
128914,NLA17_NY-10003,6-Sep-17,0,17.8,7.9,5.8,10,NA,NA,integrated
128914,NLA17_NY-10003,6-Sep-17,1,17.8,7.9,5.9,10,NA,NA,integrated
128914,NLA17_NY-10003,6-Sep-17,2,17.8,7.9,5.6,10,NA,NA,integrated
128914,NLA17_NY-10003,6-Sep-17,3,17.8,7.9,5.9,10,NA,NA,integrated
128914,NLA17_NY-10003,6-Sep-17,4,17.7,7.9,5.8,10,NA,NA,integrated
128914,NLA17_NY-10003,6-Sep-17,4.2,17.7,7.8,5.8,10,NA,NA,integrated
200658,NLA17_FL-10042,6-Sep-17,0,30.9,6.99,8.33,298.3,NA,NA,integrated
200658,NLA17_FL-10042,6-Sep-17,0.5,30.9,5.92,8.29,298.2,NA,NA,integrated
200658,NLA17_FL-10042,6-Sep-17,1,30.8,6.35,8.26,298.5,NA,NA,integrated
200658,NLA17_FL-10042,6-Sep-17,1.5,30.8,5.41,8.25,298.8,NA,NA,integrated
200658,NLA17_FL-10042,6-Sep-17,1.8,30.8,5.68,8.18,299.5,NA,NA,integrated
470211,NLA17_OR-10173,6-Sep-17,0.1,20.3,8.4,7,94,NA,NA,integrated
470211,NLA17_OR-10173,6-Sep-17,1,20,8.4,7,94,NA,NA,integrated
470211,NLA17_OR-10173,6-Sep-17,2,19.5,3.4,6.43,94,NA,NA,integrated
470211,NLA17_OR-10173,6-Sep-17,3,18.8,2.1,6.28,95,NA,NA,integrated
470211,NLA17_OR-10173,6-Sep-17,4,17.4,0.4,6.13,96,NA,NA,integrated
470211,NLA17_OR-10173,6-Sep-17,5,15,0.2,6.42,122,NA,NA,integrated
470211,NLA17_OR-10173,6-Sep-17,6,13,0.2,6.72,158,NA,NA,integrated
470211,NLA17_OR-10173,6-Sep-17,6.2,12.7,0.2,6.82,167,NA,NA,integrated
470211,NLA17_OR-10173,6-Sep-17,0.1,20.3,8.1,7,94,NA,NA,integrated
135834,NLA17_IN-10122,7-Sep-17,0,19.7,3.8,6.8,241,NA,NA,integrated
135834,NLA17_IN-10122,7-Sep-17,1,19.6,3.2,6.9,237,NA,NA,integrated
135834,NLA17_IN-10122,7-Sep-17,2,19.5,3.3,6.9,238,NA,NA,integrated
135834,NLA17_IN-10122,7-Sep-17,3,17.6,0.6,6.7,376,NA,NA,integrated
135834,NLA17_IN-10122,7-Sep-17,4,14.6,0,6.5,501,NA,NA,integrated
135834,NLA17_IN-10122,7-Sep-17,0,19.1,3.3,6.9,241,NA,NA,integrated
88125,NLA17_MN-10016,7-Sep-17,0,17.1,9.1,8.4,363,NA,NA,integrated
88125,NLA17_MN-10016,7-Sep-17,1,17.1,8.7,8.4,365,NA,NA,integrated
88125,NLA17_MN-10016,7-Sep-17,0,17.1,9,8.3,363,NA,NA,integrated
471389,NLA17_WA-10008,7-Sep-17,0,19.2,14.4,8,112,NA,NA,integrated
471389,NLA17_WA-10008,7-Sep-17,1,18.5,14.7,7.9,113,NA,NA,integrated
471389,NLA17_WA-10008,7-Sep-17,2,16.3,13.9,7.3,116,NA,NA,integrated
471389,NLA17_WA-10008,7-Sep-17,3,16.2,13.3,7.1,116,NA,NA,integrated
471389,NLA17_WA-10008,7-Sep-17,0,19.2,14.7,NA,NA,NA,NA,integrated
96025,NLA17_MN-10032,7-Sep-17,0,13.14,8.03,7.42,166.5,NA,NA,integrated
96025,NLA17_MN-10032,7-Sep-17,0.5,12.83,8.11,7.39,164.2,NA,NA,integrated
96025,NLA17_MN-10032,7-Sep-17,1,12.6,8.22,7.4,162.1,NA,NA,integrated
96025,NLA17_MN-10032,7-Sep-17,0,NA,7.94,NA,NA,NA,NA,integrated
463792,NLA17_ID-10032,7-Sep-17,0,18.69,6.9,7.42,332,NA,NA,integrated
463792,NLA17_ID-10032,7-Sep-17,1,18.66,6.86,7.49,331.6,NA,NA,integrated
463792,NLA17_ID-10032,7-Sep-17,9.2,18.59,6.86,7.64,332.4,NA,NA,integrated
463792,NLA17_ID-10032,7-Sep-17,2,18.66,6.89,7.53,332.4,NA,NA,integrated
463792,NLA17_ID-10032,7-Sep-17,3,18.64,6.86,7.54,332.1,NA,NA,integrated
463792,NLA17_ID-10032,7-Sep-17,4,18.63,6.86,7.56,331.4,NA,NA,integrated
463792,NLA17_ID-10032,7-Sep-17,5,18.62,6.85,7.58,332.1,NA,NA,integrated
463792,NLA17_ID-10032,7-Sep-17,6,18.61,6.83,7.59,332.4,NA,NA,integrated
