SITE_ID,sampledate,LAT_DD,LON_DD,Alkalinity,"Carbon, dissolved organic",Chlorophyll a,Conductivity,"Nitrogen, total","Phosphorus, total",Turbidity,"Aluminum, dissolved","Calcium, dissolved","Chloride, dissolved","Color, true","Magnesium, dissolved",Microcystin,"Nitrogen, NH4","Nitrogen, nitrite (NO2)","Nitrogen, nitrite (NO2) + nitrate (NO3)","pH, field or closed",Potassium,"Silica, dissolved",Sodium,"Sulfate, dissolved","Solids, total suspended","Carbon, total organic","Atrazine, dissolved","Nitrogen, total Kjeldahl"
NLA17_TX-10022,2017-07-20,33.71431,-98.37163,2288.87,5.88,12.94,409.9,593,99.7275,4.78,NA,29.466,45.112,2,8.078,NA,12,0,0.9,8.58,11.486,0.305,29.439,7.156,NA,NA,NA,NA
NLA17_TX-10025,2017-09-07,33.36387,-97.41123,2028.62,5.37,5.56,234.6,634,71.385,41.27,NA,32.389,6.093,14,2.222,NA,52,1,8.6,8.22,3.941,8.994,13.674,9.493,NA,NA,0.03,NA
NLA17_TX-10030,2017-07-06,29.85308,-96.37105,375.27,10.53,47.6,66.1,1438,95.145,10.8,NA,6.104,4.521,22,1.564,NA,18,0,0.6,7.13,1.697,3.611,4.163,0.603,NA,NA,NA,NA
NLA17_TX-10032,2017-07-27,30.92462,-95.46998,839.68,5.02,28.48,117.5,953,275.4675,631,NA,14.31,4.97,9,1.187,NA,10,1,182.9,7.63,4.068,9.237,4.574,4.741,NA,NA,1.02,NA
NLA17_TX-10040,2017-09-19,32.45532,-95.6831,534.84,8.97,28.6,188.6,1091,61.755,9.35,NA,9.792,24.513,34,4.571,0.204,76,0,5.4,7.56,7.189,3.856,16.818,17.444,NA,NA,NA,NA
NLA17_TX-10047,2017-08-08,32.04834,-95.99865,756,15.26,94.08,145.8,2465,464.23875,55.33,NA,7.173,14.826,50,2.45,0.242,42,0,0,7.55,7.031,8.75,13.378,2.192,NA,NA,NA,NA
NLA17_TX-10048,2017-09-22,29.16044,-95.32517,1486.01,6.71,7.66,329,735,20.41,6.56,NA,17.389,47.758,19,7.508,0.186,21,0,2.6,7.92,1.084,1.108,43.273,7.831,NA,NA,NA,NA
NLA17_TX-10049,2017-06-12,32.66237,-97.61238,1653.76,4.7,3.69,243.9,495,14.4525,1.76,NA,32.281,14.076,3,3.103,NA,10,0,1.3,8.37,2.709,9.029,15.419,14.621,NA,NA,0.07,NA
NLA17_TX-10070,2017-06-28,26.14016,-97.39058,1604.87,6.4,2.83,1964,688,20.67625,2.19,NA,76.473,309.696,10,39.576,NA,13,0,0,8.12,9.767,16.83,257.986,403.325,NA,NA,0.13,NA
NLA17_TX-10072,2017-07-12,32.4657,-98.4127,1517.14,9.75,10.5,178.8,931,27.11,2.96,NA,23.374,3.714,18,5.048,NA,34,1,5.6,8.66,4.464,4.623,3.462,5.393,NA,NA,NA,NA
NLA17_TX-10085,2017-08-22,29.82389,-98.77402,2584.47,3.65,2.53,330.8,299,14.435,1.44,NA,36.309,14.266,18,13.387,NA,7,0,1.8,8.39,1.738,13.95,8.041,12.744,NA,NA,NA,NA
NLA17_TX-10086,2017-06-27,26.41703,-98.17065,2065.48,8.74,26.93,1957.9,1804,40.00125,16.56,NA,82.468,320.902,10,38.035,0.323,11,0,0,8.26,8.799,25.072,252.437,357.962,NA,NA,0.06,NA
NLA17_TX-10087,2017-07-05,30.15681,-95.4684,958.64,4.31,40.53,131.5,706,58.8975,3.92,NA,15.295,7.224,12,1.224,NA,12,0,2.1,8.11,1.481,8.702,9.575,1.802,NA,NA,NA,NA
NLA17_TX-10088,2017-09-13,32.04667,-96.75054,2092.4,11.66,100.8,241.4,2813,414.22375,298,NA,34.272,7.614,20,3.8,3.775,587,7,24,7.87,9.811,15.385,6.564,4.974,NA,NA,0.04,NA
NLA17_TX-10089,2017-08-23,30.03834,-98.24509,1054.77,9.51,8.5,157.1,1101,33.37875,1.93,NA,20.4,10.229,31,1.9,NA,34,0,2,8.6,1.402,11.564,7.236,5.529,NA,NA,NA,NA
NLA17_TX-10092,2017-09-12,32.09661,-97.03522,2218.9,3.61,11.24,248.5,620,33.43375,3.19,NA,45.083,7.178,21,1.11,0.144,63,0,2,8.12,1.324,15.101,7.411,5.016,NA,NA,0.04,NA
NLA17_TX-10096,2017-09-06,34.10726,-99.74926,1914.95,6.82,5.44,2666.7,763,26.8484,10.74,NA,393.894,128.126,12,122.556,0.117,165,0,0,8.09,14.885,7.281,92.987,1358.111,NA,NA,0.03,NA
NLA17_TX-10099,2017-08-03,32.98956,-95.64573,412.54,5.22,6.1,54.6,705,21.695,2.88,NA,2.938,1.123,15,1.866,NA,46,1,0.9,7.56,3.171,1.036,3.723,1.072,NA,NA,NA,NA
NLA17_TX-10110,2017-09-20,31.75754,-95.4936,230.8,6.92,29.84,70.5,766,37.34125,7.49,NA,2.989,10.584,22,1.29,NA,13,0,2.3,7.16,2.883,10.912,7.803,1.422,NA,NA,0.03,NA
NLA17_TX-10112,2017-09-26,29.68658,-103.8457,2365.73,7.53,8.64,236.3,713,39.20875,3.92,NA,30.448,2.385,20,1.234,0.106,12,0,1.8,8.33,6.301,7.839,19.495,1.514,NA,NA,NA,NA
NLA17_TX-10121,2017-09-20,29.84254,-96.76571,4869.61,6.95,57.07,532.2,1276,188.493,44.1,NA,83.176,21.871,28,9.57,NA,20,0,0,8.19,7.366,24.306,20.753,10.398,NA,NA,NA,NA
NLA17_TX-10136,2017-09-21,32.08186,-96.03925,1563.15,7.3,29.87,362,1044,79.10125,15.11,NA,37.216,41.921,23,5.864,0.13,14,0,2.4,7.98,7.223,8.72,25.699,29.422,NA,NA,NA,NA
NLA17_TX-10144,2017-10-02,33.53819,-99.89924,2311.83,5.16,25,309.3,1050,138.049,179,NA,39.462,4.418,14,8.593,NA,15,3,25.5,8.25,14.887,4.676,3.189,27.05,NA,NA,NA,NA
NLA17_TX-HP002,2017-06-13,30.751822,-98.408858,2764.78,4.1,8.4,434.6,533,15.2925,3.52,NA,39.284,37.981,2,15.515,0.572,7,0,1.9,8.48,6.203,7.916,24.349,21.868,NA,NA,NA,NA
NLA17_TX-HP003,2017-06-08,33.7351029,-95.92578522,1407.77,7.64,26.27,165.4,875,43.31875,5.49,NA,27.912,3.708,10,1.674,0.139,13,0,0,8.33,3.963,1.722,4.443,4.596,NA,NA,NA,NA
NLA17_TX-HP004,2017-09-20,34.002645,-99.124922,2467.92,9.66,16.32,280,1116,49.57625,15.28,NA,23.513,10.377,15,10.517,0.152,20,0,0,8.33,10.223,2.926,18.274,2.34,NA,NA,0.04,NA
NLA17_TX-HP005,2017-09-20,33.998447,-99.11621,2465.25,9.3,15.95,285.8,1045,56.965,13.82,NA,28.037,12.924,23,10.466,0.142,16,0,0,8.41,7.526,8.4,15.442,1.666,NA,NA,NA,NA
NLA17_UT-10001,2017-06-27,37.52243,-112.7718,2381.36,2.24,1.35,226.5,214,6.02,0.64,NA,32.988,1.695,4,7.793,NA,9,0,0,8.43,0.216,3.684,1.395,0.586,NA,NA,NA,NA
NLA17_UT-10001,2017-09-06,37.52243,-112.7718,1142.5,2.68,1.38,116.2,218,9.13125,0.66,NA,11.291,1.207,6,8.54,NA,6,0,2.2,9.11,0.043,2.747,1.108,0.412,NA,NA,NA,NA
NLA17_UT-10002,2017-06-06,41.51882,-111.7364,3683.41,2.3,8.64,360.6,315,8.45125,2.39,NA,48.279,3.281,2,12.43,NA,16,0,60.5,8.45,0.611,4.333,3.275,3.387,NA,NA,NA,NA
NLA17_UT-10003,2017-06-14,40.72481,-109.1837,2506.42,13.45,109.03,265.1,2058,142.31125,26.43,NA,36.682,3.925,32,8.74,NA,50,0,1.9,8.28,3.996,15.114,6.223,4.032,NA,NA,NA,NA
NLA17_UT-10004,2017-06-07,41.37759,-112.0893,2843.35,3.32,2.54,840.3,510,21.75125,2.9,NA,38.7,163.734,4,17.495,NA,35,0,111,8.38,7.714,6.315,94.747,30.178,NA,NA,NA,NA
NLA17_UT-10005,2017-06-29,38.60047,-111.8412,2525.28,6.22,39.2,260,1265,73.70625,5.16,NA,27.332,8.536,17,10.712,NA,18,0,0,9.06,3.662,19.166,10.263,0.738,NA,NA,NA,NA
NLA17_UT-10006,2017-06-13,40.87398,-109.1379,2680.74,7.24,5.61,689.8,779,41.48125,7.8,NA,38.275,20.841,11,29.702,NA,11,0,25.6,8.53,3.75,0.507,58.975,183.378,NA,NA,NA,NA
NLA17_UT-10006,2017-09-19,40.87398,-109.1379,3290.83,6.96,17.52,967.7,738,55.30875,5.74,NA,88.929,21.723,19,34.176,NA,11,0,3.3,8.32,5.783,2.46,62.407,276.406,NA,NA,NA,NA
NLA17_UT-10007,2017-07-12,38.07062,-111.3751,681.04,1.62,2.61,70.8,306,64.105,1.59,NA,7.432,0.339,11,2.798,NA,10,0,0,7.94,1.355,21.737,2.112,1.217,NA,NA,NA,NA
NLA17_UT-10008,2017-06-15,40.9061,-111.5912,2738.96,3.44,5.32,729.1,405,19.58375,1.17,NA,78.01,107.296,6,15.471,NA,36,0,25.1,8.51,2.144,7.914,51.926,49.246,NA,NA,NA,NA
NLA17_UT-10009,2017-07-13,39.70682,-111.2934,2816.19,2.38,2.59,281.4,170,11.38875,0.94,NA,40.859,3.707,9,10.544,NA,9,0,0,8.4,0.183,2.256,2.103,4.61,NA,NA,NA,NA
NLA17_UT-10010,2017-06-28,38.62494,-112.4333,3020.29,12.18,2.69,418.9,1040,36.1825,0.75,NA,25.562,39.199,37,21.815,NA,28,0,0,9.45,1.624,9.199,34.034,11.735,NA,NA,NA,NA
NLA17_UT-10013,2017-06-08,41.17782,-112.1546,6620.53,8.7,90,1145,3930,426.8175,203,NA,19.952,158.345,18,72.599,NA,20,0,179,8.97,26.928,29.255,108.078,71.155,NA,NA,NA,NA
NLA17_UT-10019,2017-08-23,40.83191,-110.1312,103.66,2,6.91,14.2,180,9.66,1.64,NA,1.739,0.199,10,0.406,NA,8,0,0.4,6.92,0.26,0.251,0.376,0.697,NA,NA,NA,NA
NLA17_UT-10022,2017-09-14,40.66041,-111.062,100.72,4.02,1.59,14.1,176,11.7925,1.1,NA,1.633,0.333,24,0.389,NA,12,0,0,6.96,0.358,1.378,0.559,0.541,NA,NA,NA,NA
NLA17_UT-10028,2017-06-09,40.71092,-111.9504,4336.85,4.78,20,1570.5,1356,219.365,32.46,NA,71.335,255.322,8,47.742,NA,311,14,712.0999999999999,8.32,14.673,18.376,158.354,221.257,NA,NA,NA,NA
NLA17_UT-10056,2017-07-13,40.83098,-110.0191,104.44,1.96,1.36,16.1,204,7.235,2.5,NA,1.781,0.202,14,0.437,NA,22,1,73.5,7.06,0.406,0.795,0.494,0.981,NA,NA,NA,NA
NLA17_UT-10058,2017-08-03,39.65434,-111.295,2110.93,2.88,3.88,225.7,400,33.55875,2.81,NA,29.866,3.105,11,9.667,NA,15,0,0,8.34,0.063,2.908,2.131,4.997,NA,NA,NA,NA
NLA17_UT-10064,2017-07-05,40.55109,-110.6373,556,12.3,2,75,856,19.66625,1.05,NA,9.184,1.958,32,2.746,NA,24,0,0,7.72,1.073,0.813,1.927,0.679,NA,NA,NA,NA
NLA17_UT-10066,2017-07-11,38.20258,-111.4929,689.06,1.54,1.87,92.6,201,30.70125,0.39,NA,10.274,0.504,8,3.376,NA,10,0,4.4,8.6,0.67,18.889,2.341,1.231,NA,NA,NA,NA
NLA17_UT-10082,2017-09-07,38.54808,-111.7097,1099.89,3.64,1.5,124.7,359,10.30875,0.43,NA,11.637,3.598,3,3.942,NA,5,0,0,8.35,5.188,0.471,5.876,1.481,NA,NA,NA,NA
NLA17_UT-10094,2017-09-25,37.07685,-112.54,4628.06,2.47,0.97,563.7,133,18.015,4.53,NA,69.271,6.756,18,29.942,NA,4,0,0,8.38,3.04,10.056,10.611,65.383,NA,NA,NA,NA
NLA17_UT-10100,2017-09-13,40.60955,-110.9784,147.35,5.84,1.87,21.4,299,6.64375,0.7,NA,2.541,0.634,15,0.634,NA,10,0,0,7.13,0.279,0.364,0.89,0.473,NA,NA,NA,NA
NLA17_UT-10120,2017-09-12,40.67046,-111.109,153.05,7.12,12.78,19.5,498,29.02625,2.68,NA,2.645,0.226,40,0.638,NA,13,0,0,6.98,0.159,0.634,0.665,0.132,NA,NA,0.03,NA
NLA17_UT-10140,2017-09-18,40.96279,-110.3871,924.82,7.58,13.26,105.5,315,36.9,3.81,NA,13.159,1.021,51,3.318,NA,13,0,1.7,7.67,0.672,5.211,4.278,1.715,NA,NA,NA,NA
NLA17_UT-HP002,2017-07-11,40.3437782,-111.0606041,1321.29,3.74,3.19,150,294,15.45875,1.24,NA,21.383,0.691,21,4.348,NA,22,1,14.6,8.27,0.526,4.518,1.708,4.978,NA,NA,NA,NA
NLA17_VA-10001,2017-06-19,37.29245,-77.89349,672.29,6.25,22.88,91.4,611,74.07875,10.56,NA,7.299,4.459,32,3.29,0.12,48,2,38.3,7.54,3.152,13.952,4.454,1.849,NA,NA,1.96,NA
NLA17_VA-10001,2017-07-19,37.29245,-77.89349,756.84,6.54,85.6,97.7,894,93.865,12.93,NA,7.348,4.523,30,3.368,NA,8,0,0,7.67,4.201,9.66,4.596,1.28,NA,NA,0.4,NA
NLA17_VA-10002,2017-07-13,37.30188,-76.82107,1577.51,7.07,42.24,170.6,904,104.6075,11.33,NA,29.866,4.312,42,0.855,NA,32,0,2,7.94,0.961,7.24,2.939,0.137,NA,NA,0.12,NA
NLA17_VA-10003,2017-06-27,38.96518,-77.33764,487.58,4.36,11.7,307.5,609,27.36,3.25,NA,8.292,72.331,28,3.196,NA,15,1,63.70000000000001,7.63,2.851,0.939,42.34,2.817,NA,NA,0.03,NA
NLA17_VA-10004,2017-06-20,37.12263,-77.63606,236.12,8.32,38.08,43.5,549,35.00125,4.1,NA,2.181,3.376,45,0.9,NA,11,0,0,7.32,1.755,8.527,4.296,0.802,NA,NA,NA,NA
NLA17_VA-10005,2017-07-18,37.21441,-78.62347,658.16,3.17,19.68,90.9,320,36.69625,4.21,NA,7.188,3.194,15,2.858,NA,9,0,0.7,7.8,2.288,16.341,5.089,3.853,NA,NA,NA,NA
NLA17_VA-10006,2017-06-20,37.15527,-77.52261,359.13,7.49,10.27,60.3,351,34.1325,4.31,NA,3.859,5.4,63,1.498,NA,9,0,0,7.42,1.525,6.141,5.19,1.035,NA,NA,NA,NA
NLA17_VA-10006,2017-07-19,37.15527,-77.52261,419.35,7.01,24.16,66.8,965,46.9225,5.33,NA,4.487,5.202,35,1.654,NA,13,0,0,7.54,1.646,6.562,5.461,0.671,NA,NA,0.07,NA
NLA17_VA-10007,2017-06-15,37.97548,-78.42807,174.63,8.8,18.06,47.1,716,33.06875,5.43,NA,2.921,4.507,38,1.517,NA,9,0,0.7,7.03,0.975,2.698,3.315,3.68,NA,NA,NA,NA
NLA17_VA-10008,2017-06-01,36.67434,-80.39017,205.33,2.48,18,40.3,505,15.03625,3.24,NA,2.777,3.698,35,1.411,NA,7,3,151.60000000000002,8.21,0.957,2.961,2.282,1.857,NA,NA,0.09,NA
NLA17_VA-10009,2017-08-01,36.70332,-76.6137,442.27,5.93,34.4,149.4,1093,95.83375,8.36,NA,7.395,21.206,25,2.005,NA,95,0,0.6,7.21,3.299,5.909,14.269,8.609,NA,NA,NA,NA
NLA17_VA-10010,2017-06-27,38.61321,-77.35178,699.76,5.89,13.52,149.8,613,16.07,4.89,NA,9.215,20.553,5,3.642,NA,13,0,0,7.96,2.174,5.324,12.525,3.88,NA,NA,NA,NA
NLA17_VA-10012,2017-07-12,37.39947,-76.76699,1617.12,6.22,43.04,220.2,1103,92.88,16.79,NA,32.799,12.132,30,1.752,3.465,10,0,0,8.64,2.59,8.084,5.962,2.609,NA,NA,0.08,NA
NLA17_VA-10013,2017-07-31,36.62833,-77.61589,677.64,11.44,85.28,131.6,2069,213.50375,11.86,NA,9.016,14.048,30,3.831,1.592,19,0,0,7.8,7.587,5.789,4.615,1.344,NA,NA,NA,NA
NLA17_VA-10014,2017-06-28,38.29925,-77.65349,284.21,7.33,22.24,72.1,656,45,10.96,NA,2.625,9.629,41,1.727,NA,9,0,0.1,7.25,1.221,10.775,8.582,2.595,NA,NA,NA,NA
NLA17_VA-10015,2017-08-02,37.16377,-76.45056,1659.09,5.81,5.26,205.9,573,21.985,1.45,NA,26.101,11.723,10,4.059,NA,21,0,0,8.24,3.914,1.347,8.937,2.657,NA,NA,0.05,NA
NLA17_VA-10019,2017-08-02,36.91971,-76.13826,703.76,7.36,41.33,170.9,1861,77.13125,11.92,NA,10.579,24.238,10,3.618,0.518,21,0,0,7.75,2.663,2.491,16.022,5.399,NA,NA,NA,NA
NLA17_VA-10020,2017-07-06,37.03911,-77.90605,626.85,3.77,4.09,89.2,313,25.365,2.66,NA,7.494,5.702,11,2.837,NA,7,0,0.2,7.71,1.861,12.957,5.83,1.625,NA,NA,NA,NA
NLA17_VA-10034,2017-06-06,36.93944,-78.56589,396.07,11.7,27.52,53.8,789,73.72125,16.28,NA,4.792,2.433,70,2.037,NA,31,2,80.8,7.25,1.212,10.274,3.665,1.309,NA,NA,NA,NA
NLA17_VA-10035,2017-06-21,37.46131,-78.18866,480.67,10.76,87.13,72.8,1380,89.275,6.62,NA,5.044,4.231,50,3.29,NA,28,7,68.9,7.58,2.817,1.472,3.45,2.017,NA,NA,NA,NA
NLA17_VA-10036,2017-06-26,39.18613,-78.34023,1431.38,2.14,2.42,170.4,1991,41.9225,1.74,NA,24.752,4.841,0,3.494,NA,18,1,63.70000000000001,8.29,1.075,2.472,2.816,6.121,NA,NA,NA,NA
NLA17_VA-10037,2017-08-10,36.64407,-79.97966,356.64,2.91,17.76,41.5,228,31.3925,7.27,NA,3.065,1.492,12,1.559,NA,6,0,0,7.28,1.526,14.312,2.338,0.272,NA,NA,NA,NA
NLA17_VA-10039,2017-07-20,37.59764,-77.47577,1036.39,4.45,28.16,343.6,2048,111.22125,10.61,NA,22.293,44.516,12,4.057,NA,146,18,1473.1000000000001,7.69,4.51,16.132,30.903,26.061,NA,NA,NA,NA
NLA17_VA-10049,2017-06-14,36.80776,-80.07971,335.21,1.67,2.12,49.8,158,7.59375,1.61,NA,4.76,2.066,0,1.945,NA,5,0,0,7.7,1.014,9.115,2.746,2.828,NA,NA,NA,NA
NLA17_VA-HP001,2017-06-05,38.328785,-79.227717,127.6,2.23,1.6,23.9,248,5.21375,1.92,NA,1.934,0.474,0,1.003,NA,9,1,154.70000000000002,7.18,0.818,4.993,0.699,3.345,NA,NA,NA,NA
NLA17_VA-HP003,2017-06-02,37.315287,-79.819212,216.75,2.31,8.94,27,211,13.58375,2.46,NA,1.493,0.914,2,0.748,NA,6,0,0.4,7.52,1.268,11.329,2.655,0.495,NA,NA,0.03,NA
NLA17_VA-HP004,2017-06-15,37.0434,-80.86760868,239.03,3.79,3.96,41.3,230,9.7875,1.47,NA,5.201,0.743,8,1.424,NA,8,0,0,7.55,0.993,3.713,0.852,3.551,NA,NA,0.11,NA
NLA17_VA-HP005,2017-07-12,37.303695,-76.707685,1934.07,2.79,2.91,303.2,301,11.17875,1,NA,45.399,16.22,12,1.276,NA,4,0,0,8.37,1.391,1.683,11.285,4.205,NA,NA,NA,NA
NLA17_VA-HP006,2017-06-13,36.95945142,-81.80846875,54.19,2.48,4.99,13.4,243,11.705,2.11,NA,1.254,0.281,3,0.576,NA,5,0,0.8,6.81,0.206,1.701,0.238,2.182,NA,NA,NA,NA
NLA17_VA-HP007,2017-07-13,37.35866948,-76.84210284,704.67,2.96,1.8,121.2,245,4.2,0.91,NA,12.917,12.099,3,1.963,NA,3,0,0.5,7.95,1.887,0.878,6.538,2.944,NA,NA,NA,NA
NLA17_VA-HP008,2017-08-01,36.86251,-76.569735,1685.18,3.34,5.65,233.9,380,20.80625,1.64,NA,31.569,10.303,0,2.984,NA,13,0,0,8.13,2.54,4.35,7.155,9.793,NA,NA,0.03,NA
NLA17_VT-10001,2017-07-13,44.44696,-71.81175,281.77,5.72,2.27,52,301,10.27875,0.71,NA,5.13,4.894,33,0.715,NA,16,0,0.4,7.47,0.916,4.23,4.144,1.801,NA,NA,NA,NA
NLA17_VT-10001,2017-07-27,44.44696,-71.81175,290.69,5.63,2.16,53.9,239,5.82625,0.41,NA,5.071,4.968,30,0.736,NA,18,0,0,7.41,0.79,4.122,4.283,1.819,NA,NA,NA,NA
NLA17_VT-10002,2017-07-19,43.89113,-73.05247,337.85,4.34,3.95,45.5,275,9.83875,0.81,NA,5.262,0.593,30,1.65,NA,11,1,1,7.48,0.442,2.371,0.727,2.271,NA,NA,NA,NA
NLA17_VT-10003,2017-07-12,44.95559,-71.71667,163.54,3.52,1.17,23.6,266,4.5425,0.62,NA,2.912,0.175,13,0.484,NA,12,2,20.1,7.28,0.28,3.268,0.817,1.839,NA,NA,NA,NA
NLA17_VT-10003,2017-07-26,44.95559,-71.71667,157.99,2.89,1.82,23.8,163,2.95375,0.43,NA,2.854,0.161,0,0.503,NA,9,2,2.2,7.18,0.255,3.201,0.786,1.884,NA,NA,NA,NA
NLA17_VT-10004,2017-07-14,44.41874,-72.9473,201.5,3.02,7.66,27.8,340,15.41625,2.52,NA,3.657,0.225,15,0.573,NA,4,0,0,7.37,0.204,1.869,0.685,2.395,NA,NA,NA,NA
NLA17_VT-10005,2017-07-25,44.77784,-71.79917,232.86,6.26,6.46,30.4,261,12.1425,1.05,NA,3.897,0.126,50,0.769,NA,7,0,0.3,7.2,0.544,1.573,1.016,1.375,NA,NA,NA,NA
NLA17_VT-10007,2017-07-28,43.79541796,-72.39685246,1656.42,1.91,4.92,187,286,17.06875,1.7,NA,31.835,3.276,3,1.289,NA,53,0,0.1,8.03,1.533,5.395,1.753,5.152,NA,NA,NA,NA
NLA17_VT-10009,2017-07-11,44.08631378,-72.29345053,1586.59,1.59,0.33,176.9,175,6.88125,0.58,NA,32.664,0.547,7,1.268,NA,13,0,5.3,8.17,1.584,5.72,1.064,3.81,NA,NA,NA,NA
NLA17_VT-10016,2017-07-17,43.45205996,-72.70189813,451,3.17,1.19,80.6,186,8.13375,0.7,NA,6.843,6.953,25,2.326,NA,26,1,25.5,7.71,0.635,3.013,4.923,2.619,NA,NA,NA,NA
NLA17_VT-10018,2017-07-20,44.6251006,-72.26246102,1000.48,3.15,2.02,111,175,9.33375,0.73,NA,18.387,0.415,20,1.245,NA,7,0,0,8.05,0.638,3.368,0.815,2.64,NA,NA,NA,NA
NLA17_VT-10019,2017-07-18,42.7426925,-72.61100905,1299.42,2.23,4.18,166.8,168,10.545,1.51,NA,24.157,6.394,20,2.554,NA,7,0,0,8.03,0.475,3.484,5.196,5.184,NA,NA,NA,NA
NLA17_WA-10001,2017-07-05,46.4318,-124.0352,9.78,9.67,8.78,62.5,491,28.09125,2.09,NA,0.531,14.453,120,0.981,NA,11,0,0.5,5.28,0.359,0.079,8.917,1.353,NA,NA,NA,NA
NLA17_WA-10001,2017-09-18,46.4318,-124.0352,2.91,9.26,15.17,81,630,33.60375,3.26,NA,0.575,19.636,102,1.289,NA,13,0,1.7,5.12,0.526,0.139,12.563,1.872,NA,NA,NA,NA
NLA17_WA-10002,2017-08-24,47.91805,-120.1638,4332.85,7.07,2.1,516.3,711,9.68625,1.05,NA,30.327,8.592,13,30.567,NA,13,0,0,8.6,5.631,1.495,31.421,43.756,NA,NA,NA,NA
NLA17_WA-10003,2017-07-17,47.31062,-121.2989,1031.83,7.36,5.95,109.1,493,33.17625,2.19,NA,15.128,0.487,63,3.198,NA,11,0,0.1,7.4,0.222,9.939,2.366,0.015,NA,NA,NA,NA
NLA17_WA-10004,2017-08-30,47.40953,-122.7843,281.95,1.87,1.68,39.3,113,12.145,0.53,NA,3.186,1.624,0,1.438,NA,8,0,0,7.43,0.175,10.262,2.64,1.005,NA,NA,NA,NA
NLA17_WA-10005,2017-08-01,48.15395,-117.3185,712.08,4.95,1.33,90.8,621,38.39875,0.74,NA,9.222,4.006,25,2.527,NA,36,0,0,7.89,1.317,17.784,4.843,1.487,NA,NA,NA,NA
NLA17_WA-10006,2017-07-10,46.49769,-122.4059,457.79,3.17,8.08,56.2,494,28.66875,3.19,NA,5.307,1.08,27,1.624,NA,19,0,0.4,8.05,0.128,4.592,4.275,0.192,NA,NA,NA,NA
NLA17_WA-10007,2017-07-11,46.622,-120.556,2107,4.55,9.9,414.5,1616,34.40625,1.44,NA,33.126,43.235,5,15.314,NA,12,2,908.9000000000001,8.44,3.838,30.467,21.34,15.773,NA,NA,NA,NA
NLA17_WA-10007,2017-09-13,46.622,-120.556,2412.98,4.39,5.28,385.1,833,34.80375,1.15,NA,34.02,33.679,5,16.104,NA,25,4,447.79999999999995,8.13,3.976,33.03,22.412,14.235,NA,NA,NA,NA
NLA17_WA-10008,2017-09-07,47.35085,-121.9925,910.59,2.37,6.64,111.5,421,23.685,0.67,NA,11.289,2.205,6,4.233,NA,43,2,141.5,7.86,0.689,10.958,4.669,6.388,NA,NA,NA,NA
NLA17_WA-10009,2017-07-06,47.13373,-124.0473,625.86,0.39,1.63,97.4,119,22.88125,0.44,NA,7.805,5.562,0,3.739,NA,6,0,33.300000000000004,7.67,0.212,20.764,5.706,1.023,NA,NA,NA,NA
NLA17_WA-10010,2017-08-22,48.03662,-118.8933,1228.66,10.8,3.91,143,1114,32.65,0.98,NA,12.787,2.052,25,3.336,NA,241,2,9.2,8.32,2.463,17.128,11.669,2.029,NA,NA,NA,NA
NLA17_WA-10011,2017-06-26,47.24424,-122.7578,659.69,3.49,5.7,78.3,420,21.375,1.15,NA,5.432,2.582,12,4.236,0.159,8,0,0.1,9.21,0.202,3.343,3.781,1.542,NA,NA,NA,NA
NLA17_WA-10012,2017-07-20,46.83106,-122.4472,940.2,3.96,4.79,103.5,399,35.54625,1.17,NA,9.264,2.75,11,4.36,NA,19,0,0,7.97,1.373,13.768,4.746,0.416,NA,NA,NA,NA
NLA17_WA-10013,2017-07-24,48.39575,-120.1849,2564.61,6.71,1.59,443.9,699,31.185,0.74,NA,34.826,2.14,15,22.925,NA,25,0,0,8.49,2.723,7.995,22.16,87.196,NA,NA,NA,NA
NLA17_WA-10014,2017-07-25,48.23082,-119.7766,2923.76,6.33,2.66,304.8,741,36.516,1.41,NA,30.252,3.019,20,10.247,NA,32,0,0.9,8.37,2.569,16.188,18.925,3.203,NA,NA,NA,NA
NLA17_WA-10015,2017-08-31,47.47108,-123.1715,583.46,2.87,1.36,61.1,288,18.8125,1.11,NA,6.206,1.399,5,2.151,NA,24,0,1.6,7.8,0.05,9.567,2.947,0.24,NA,NA,NA,NA
NLA17_WA-10017,2017-09-05,48.70292,-122.4533,567.7,4.3,5.55,97.9,300,15.9359,1.02,NA,7.699,7.573,3,2.469,NA,7,0,1.4,7.87,0.789,4.719,9.552,6.836,NA,NA,NA,NA
NLA17_WA-10018,2017-09-06,47.60519,-122.1403,1638.21,13.8,31.36,193.2,840,49.4325,1.43,NA,17.063,6.451,104,10.922,0.275,13,3,0,7.9,1.815,11.7,8.01,6.241,NA,NA,NA,NA
NLA17_WA-10021,2017-08-29,47.47637,-122.9161,300.22,4.09,7.98,35.2,433,14.05375,0.91,NA,3.228,1.225,30,1.385,NA,11,0,1.4,7.37,0.099,4.488,1.976,0.23,NA,NA,0.04,NA
NLA17_WA-10022,2017-08-23,47.73119,-119.5903,17331.06,21.69,4.41,4247.4,1869,55.89,1.07,NA,12.079,348.753,15,41.766,0.238,23,0,0,9.33,96.065,7.304,921.021,861.961,NA,NA,NA,NA
NLA17_WA-10023,2017-08-02,47.37711,-117.8026,3344.05,10.82,20.16,394.7,1216,80.475,2.09,NA,34.809,18.477,25,17.693,0.966,41,0,0.9,8.87,7.032,35.28,26.034,5.708,NA,NA,NA,NA
