"SITE_ID","VISIT_NO","NAMES","lagoslakeid","INDEX_LAT","INDEX_LON"
"NLA06608-2566",1,"Chapman Pond; Chapman Pond;",7788,41.381111,-71.791389
"NLA06608-2593",1,"Haines, Lake; Lake Haines;",208928,28.092284,-81.707766
"NLA06608-2629",1,"Monroe, Lake; Lake Monroe;",187650,28.836402,-81.271582
"NLA06608-2634",1,"Little Bear Lake; Little Bear Lake;",325669,44.93961,-109.52302
"NLA06608-2640",1,"Hugh Butler (Red Willow); Red Willow Reservoir;",367584,40.35579,-100.67725
"NLA06608-2644",1,"Versailles Lake; Versailles Lake;",NA,39.079444,-85.255
"NLA06608-2655",1,"Crouse Reservoir; Crouse Reservoir;",450615,40.722182,-109.18235
"NLA06608-2657",1,"Clearwater Lake; Clearwater Lake;",211194,28.168319,-81.832675
"NLA06608-2663",1,"; Bieri Lake Number 3;",NA,29.208889,-95.366944
"NLA06608-2673",1,"; Strawberry Lake;",467272,44.309011,-118.68305
"NLA06608-2685",1,"Trial Lake; Trail Lake;",455969,40.682626,-110.956616
"NLA06608-2696",1,"White Rock Lake; White Rock Lake;",419891,32.828056,-96.722222
"NLA06608-2704",1,"Lake Marvin; Lake Marvin;",387288,35.88363,-100.18726
"NLA06608-2708",1,"Whippoorwill Lake; Whippoorwill Lake;",NA,39.545833,-86.508056
"NLA06608-2714",1,"; L A K Reservoir;",336173,43.82538,-104.10971
"NLA06608-2715",1,"Lake Alice; Alice Lake;",358973,41.98478,-103.60081
"NLA06608-2726",1,"; South Twin Lake;",467201,43.71219,-121.7663
"NLA06608-2740",1,"Sherman Reservoir; Sherman Reservoir;",364887,41.31625,-98.89754
"NLA06608-2753",1,"Medical Lake; Medical Lake;",465959,47.568504,-117.687234
"NLA06608-2759",1,"Llano City Lake; Llano City Lake;",438003,30.75345,-98.67701
"NLA06608-2776",1,"; Garriott Property Lake;",416479,33.49639,-96.9577
"NLA06608-2779",1,"Big Barbee Lake; Big Barbee Lake;",2937,41.289167,-85.709167
"NLA06608-2797",1,"Echo Canyon Reservoir; Echo Canyon Reservoir;",453773,37.90702,-114.26994
"NLA06608-2800",1,"Pishkun Reservoir; Pishkun Reservoir;",318808,47.69027,-112.47412
"NLA06608-2801",1,"Stone Reservoir; Stone Reservoir;",455797,42.07947,-112.6937
"NLA06608-2807",1,"Whitney Lake; Lake Whitney;",430561,31.884704,-97.38594
"NLA06608-2823",1,"Cotile Lake; Cotile Lake;",405745,31.32087,-92.73096
"NLA06608-2824",1,"; Ericson Lake;",NA,41.76476,-98.65739
"NLA06608-2831",1,"Weiss Lake; Weiss Reservoir;",237213,34.20844,-85.62724
"NLA06608-2833",1,"Wapato Lake; Wapato;",461289,47.91865,-120.163818
"NLA06608-2874",1,"Holter Lake; Holter Lake;",318601,46.98873,-111.99127
"NLA06608-2881",1,"Whitefish Lake; Whitefish Lake;",458322,48.43526,-114.36565
"NLA06608-2889",1,"Walker Lake; Walker Lake;",457038,38.69073,-118.71862
"NLA06608-2891",1,"Crystal Lake; Crystal Lake;",65,41.236111,-85.984444
"NLA06608-2916",1,"; Yellow Bank Lake;",NA,38.221389,-87.123056
"NLA06608-2924",1,"Moss Creek Lake; Moss Creek Lake;",435483,32.24199,-101.31175
"NLA06608-2954",1,"; Singleton Pond;",463110,44.02273,-111.60531
"NLA06608-2955",1,"; Logan Martin Lake;",236199,33.5337,-86.20483
"NLA06608-2972",1,"Rat Lake; Rat Lake;",365182,42.45174,-100.64126
"NLA06608-2987",1,"; South Chain Lake;",50613,41.687222,-86.369722
"NLA06608-2996",1,"Lake Iowa Park; Iowa Park Lake;",400477,33.97436,-98.70979
"NLA06608-3032",1,"; L JONES PROPERTY LAKE;",399346,33.84114,-97.25088
"NLA06608-3035",1,"Blackman Lake; Blackman Lake;",520,41.551111,-85.287778
"NLA06608-3083",1,"Livingston Lake; Livingston Reservoir;",420756,30.648647,-95.018371
"NLA06608-3096",1,"; Old Kerens City Lake;",NA,32.114946,-96.160485
"NLA06608-3121",1,"; Lost Valley Reservoir;",464872,44.96104,-116.46813
"NLA06608-3147",1,"Bruce Lake; Bruce Lake;",NA,41.083333,-86.4725
"NLA06608-3153",1,"Mountain Lake; Mountain Lake;",NA,48.660316,-122.815785
"NLA06608-3157",1,"; Arrowrock Reservoir;",464462,43.60452,-115.85385
"NLA06608-3160",1,"; Wildwood Lake;",363006,41.03598,-96.83915
"NLA06608-3169",1,"Lake Okeechobee; Lake Okeechobee;",196849,26.802448,-80.814824
"NLA06608-3228",1,"Lake Fort Phantom Hill; Lake Fort Phantom Hill;",430916,32.6147,-99.6689
"NLA06608-3265",1,"Fan Lake; Fan Lake;",459466,48.056028,-117.407002
"NLA06608-3303",1,"Braunig Lake; Braunig Lake;",441620,29.246,-98.36884
"NLA06608-3313",1,"Foster Reservoir; Foster Reservoir;",455076,42.12477,-111.84151
"NLA06608-3320",1,"Wister Lake; Wister Lake;",393134,34.93083,-94.7726
"NLA06608-3329",1,"Chase Lake; Chase Lake;",458012,48.46034,-116.82975
"NLA06608-3480",1,"; Wynnewood;",400961,34.62935,-97.09246
"NLA06608-3484",1,"; Big Alkali Lake;",349416,42.62566,-100.6117
"NLA06608-3608",1,"; Maskenthine Reservoir;",366189,41.97839,-97.23469
"NLA06608-3616",1,"Lake Lloyd Vincent; Lake Lloyd Vincent;",387293,36.05666,-99.91867
"NLA06608-3644",1,"Smith Lake; Smith Lake;",358948,41.78679,-102.52203
"NLA06608-3656",1,"Otter Lake; Otter Lake;",366396,42.41689,-99.28657
"NLA06608-3660",1,"; ;",371882,40.15487,-96.7785
"NLA06608-3698",1,"; Smith and Sayles Reservoir;",7544,41.90111,-71.67622
"NLA06608-3846",1,"School House Pond; School House Pond;",8365,41.40151,-71.66833
"NLA06608-3890",1,"Beach Pond; Beach Pond;",6421,41.578889,-71.791389
"NLA06608-3911",1,"; ;",307966,30.53617,-92.44679
"NLA06608-4056",1,"Canton Lake; Canton Lake;",390029,36.100325,-98.575651
"NLA06608-4064",1,"Lake Carl Etling; Carl Etling Lake;",378803,36.84985,-102.86847
"NLA06608-4206",1,"; Dolese;",379470,35.92008,-97.4129
"NLA06608-4252",1,"Spring Lake; Spring Lake;",4898,43.49579,-72.92049
"NLA06608-4320",1,"; Kaw Lake;",381133,36.72888,-96.90788
"NLA06608-4382",1,"; Rush Creek Site 17 Reservoir;",399996,34.72901,-97.7734
"NLA06608-4414",1,"; Spring Creek Lake;",391542,34.88719,-95.16254
"NLA06608-4440",1,"; Lake Ponca;",381132,36.71777,-97.0184
"NLA06608-4472",1,"Ramsey Lake; Lake Overholser;",389511,35.50028,-97.67789
"NLA06608-4504",1,"Lake Hudson; Hudson Lake;",383871,36.81593,-96.04244
"NLA06608-4610",1,"Veterans Lake; Veteran's Lake;",395498,34.48984,-96.98432
"NLA06608-4643",1,"; Birch Lake;",382703,36.52863,-96.16792
"NLA06608-4650",1,"Bayou D'Arbonne Lake; Bayou D'Arbonne Lake;",293294,32.73188,-92.36686
"NLA06608-4659",1,"; Crowder Lake;",394759,35.39708,-98.70486
"NLA06608-4686",1,"; Lake Rodemacher;",406903,31.38367,-92.7373
"NLA06608-4698",1,"; Wilson Lake;",405513,32.08934,-93.47166
"NLA06608-4828",1,"; ;",400846,34.96507,-97.68123
"NLA06608-4929",1,"; Upper Clear Boggy Creek Site 25 Reservoir;",NA,34.52921,-96.60383
"NLA06608-4949",1,"; Newt Graham Lake;",384428,36.06557,-95.54876
"NLA06608-9999",1,"; Maidstone Lake;",4449,44.652222,-71.647222
"NLA06608-ACAD_LAKES_0435",1,"; Lake Wood;",284,44.407192,-68.268117
"NLA06608-ALPS-1218",1,"; Goose Pond;",80929,44.834776,-67.881593
"NLA06608-ALSC:020149",1,"; Long Pond;",32472,44.352788,-74.394039
"NLA06608-ELS:1C2-032",1,"; Crooked Pond;",6273,43.29527,-71.42875
"NLA06608-ELS:1C3-003",1,"; Roderique Pond;",105746,45.655878,-69.927016
"NLA06608-ELS:1D1-035",1,"; Halfway Pond;",121371,41.84843,-70.61753
"NLA06608-ELS:1D2-087",1,"; Cusky Pond;",18378,42.324266,-72.091389
"NLA06608-ELS:1E1-052",1,"; Spring Lake;",73542,45.210671,-68.204836
"NLA06608-ELS:1E1-096",1,"; Middle Chain Pond;",7717,45.218203,-68.07682
"NLA06608-ELS:1E1-128",1,"; Halfmile Pond;",71508,44.850278,-68.429095
"NLA06608-ELS:1E2-027",1,"; Tomhegan Pond;",67465,45.798561,-69.887878
"NLA06608-ELS:1E3-002",1,"; Otter Pond;",81970,46.374746,-68.356135
"NLA06608-ELS:1E3-012",1,"; Denny Pond;",7815,46.944,-68.87136
"NLA06608-ELS:1E3-071",1,"; Carry Pond;",22626,46.345188,-68.593475
"NLA06608-ELS:2B2-008",1,"; Hall Lake;",62439,46.99477,-88.75877
"NLA06608-ELS:2C2-048",1,"; Midget Lake;",114158,45.50017,-88.79445
"NLA06608-ELS:2C3-018",1,"; Big Gibson Lake;",1543,46.13813,-89.55278
"NLA06608-ELS:2D3-008",1,"; Spring Lake;",90886,47.12272,-93.88065
"NLA06608-EMAP:ME011L",1,"; Female Pond;",8360,45.7483,-69.224895
"NLA06608-EMAP:ME012L",1,"; Gardner Pond;",7502,46.96,-68.886667
"NLA06608-EMAP:ME254L",1,"; Big Reed Pond;",8462,46.352222,-69.058333
"NLA06608-EMAP:ME263L",1,"; Fourth Machias Lake;",7840,45.12716,-68.00671
"NLA06608-EMAP:ME518L",1,"; Pleasant Lake;",7828,45.359448,-67.919505
"NLA06608-FL:107895579",1,"; Lake Woodruff;",185378,29.09224,-81.413358
"NLA06608-FL:16674741",1,"; Sheeler Lake;",184395,29.83947,-81.9578
"NLA06608-FL:18261987",1,"; Palestine Lake;",176999,30.11992,-82.40907
"NLA06608-FL:99324403",1,"; McClellan Lake;",219377,30.21161,-82.83443
"NLA06608-FL:99344895",1,"; White Lake;",220380,30.2484,-82.9145
"NLA06608-IN:646",1,"; Olin Lake;",2830,41.56133,-85.39098
"NLA06608-MI:7007",1,"; Sullivan Lake;",52293,42.398,-84.05688
"NLA06608-MN:03-0029",1,"; Hungry Man Lake;",3990,47.06597,-95.18427
"NLA06608-MN:06-0002",1,"; Artichoke Lake;",758,45.34264,-96.14342
"NLA06608-MN:11-0102",1,"; Island Lake;",1635,46.92703,-94.0516
"NLA06608-MN:15-0010",1,"; Elk Lake;",1045,47.1875,-95.21623
"NLA06608-MN:22-0074",1,"; Bass Lake;",2282,43.82104,-94.07808
"NLA06608-MN:49-0140",1,"; Cedar Lake;",557,45.81275,-94.63411
"NLA06608-MN:51-0063",1,"; Sarah Lake;",1694,44.151111,-95.762222
"NLA06608-MN:56-0306",1,"; Elbow Lake;",1423,46.29227,-95.74815
"NLA06608-MN:61-0037",1,"; Lake Linka;",1253,45.49119,-95.36818
"NLA06608-MN:74-0023",1,"; Beaver Lake;",1334,43.8916,-93.34809
"NLA06608-MN:75-0200",1,"; Lake Hattie;",3382,45.52777,-96.07171
"NLA06608-MN:77-0019",1,"; Mary Lake;",1968,45.7756,-94.6642
"NLA06608-MN:87-0030",1,"; Wood Lake;",1740,44.68378,-95.53319
"NLA06608-NELP-0253",1,"; Duck Lake;",8249,45.148023,-68.094036
"NLA06608-NELP-0955",1,"; Debouille Lake;",7821,46.965188,-68.847543
"NLA06608-NELP-1041",1,"; Tilden Pond;",8467,44.368271,-69.114576
"NLA06608-NELP-1330",1,"; Island Pond;",7579,46.9518,-68.843
"NLA06608-NELP-2155",1,"; Pushineer Pond;",141398,46.95972,-68.84578
"NLA06608-NELP-3355",1,"; Upper Pond;",7977,46.9439,-68.85321
"NLA06608-NELP-3586",1,"; Fourth Debsconeag Lake;",7928,45.75109,-69.08026
"NLA06608-NH250L",1,"; Trout Pond;",5650,43.840556,-71.127222
"NLA06608-NH4912",1,"; Willard Pond;",5855,43.023056,-72.016389
"NLA06608-NV:2",1,"; Lamoille Lake;",456896,40.59341,-115.39403
"NLA06608-NV:3",1,"; Angel Lake;",456814,41.02672,-115.08665
"NLA06608-NV:4",1,"; Upper Pahranagat Lake;",453659,37.29595,-115.12486
"NLA06608-OH:19",1,"; Argonne Lake;",26305,39.70773,-84.27058
"NLA06608-OH:22",1,"; Miller Antrim Lake;",2326,40.08082,-83.03332
"NLA06608-R10BULLTR",1,"; Bull Trout Lake;",465089,44.29855,-115.25352
"NLA06608-R10CAPEHO",1,"; Cape Horn Lakes;",466049,44.41294,-115.1311
"NLA06608-R10CHARLT",1,"; Chartlton Lake;",466989,43.74452,-121.9746
"NLA06608-R10COUNCI",1,"; Council Lake;",467576,46.26594,-121.63
"NLA06608-R10DEERLA",1,"; Deer Lake;",466689,43.81937,-121.89372
"NLA06608-R10FISHLA",1,"; Fish Lake;",472741,42.73702,-118.64754
"NLA06608-R10RAINYL",1,"; Rainy Lake;",461746,48.50241,-120.73714
"NLA06608-R10SQUAWL",1,"; Squaw Lakes;",470290,42.04025,-123.02028
"NLA06608-R10ULAKE",1,"; U Lake;",472027,47.42782,-123.07405
"NLA06608-R10YELLOW",1,"; Yellow Belly Lake;",466237,43.99972,-114.8744
"NLA06608-R31",1,"; Piney Run Reservoir;",142983,39.39897,-76.98388
"NLA06608-R314",1,"; Holiday Lake;",148540,37.39708,-78.63547
"NLA06608-R315",1,"; Elkhorn Lake;",143328,38.3289,-79.2297
"NLA06608-R318",1,"; Beaver Dam Reservoir;",150251,37.31516,-79.81904
"NLA06608-R319",1,"; Harrison Lake;",147679,37.3468,-77.18369
"NLA06608-R32",1,"; Savage River Reservoir;",15418,39.521091,-79.138754
"NLA06608-R322",1,"; Philpott Reservoir;",149463,36.8056,-80.05076
"NLA06608-R323",1,"; Lake Burnt Mills;",147887,36.84063,-76.63192
"NLA06608-R324",1,"; Little Creek Reservoir;",147886,37.35474,-76.83774
"NLA06608-R326",1,"; Diascund Creek Reservoir;",146689,37.43091,-76.89359
"NLA06608-R328",1,"; Gatewood Reservoir;",259266,37.0436,-80.86299
"NLA06608-R333",1,"; Waller Mill Reservoir;",147891,37.30484,-76.70338
"NLA06608-R334",1,"; Sleepy Creek Lake;",66607,39.514306,-78.156495
"NLA06608-R336",1,"; Boley Lake;",259330,37.975524,-80.952867
"NLA06608-R34",1,"; Beaverdale Reservoir;",112355,40.269266,-78.68182
"NLA06608-R5:KATHRYN",1,"; Lake Sainte Kathryn;",3055,46.39065,-88.7212
"NLA06608-R5:OTTAWA",1,"; Lake Ottawa;",864,46.08273,-88.76328
"NLA06608-R7101",1,"; Pelican Lake;",348209,42.52847,-100.678701
"NLA06608-R7103",1,"; Watts Lake;",347897,42.57805,-100.69041
"NLA06608-R7104",1,"; Long Lake;",349553,42.5263,-100.7196
"NLA06608-R7106",1,"; Wagon Train Lake;",363083,40.62353,-96.58147
"NLA06608-R715",1,"; George Wyth Lake;",4709,42.53472,-92.40046
"NLA06608-R716",1,"; Green Belt Lake;",NA,42.47851,-92.38943
"NLA06608-R723",1,"; Cowley County State Lake;",381506,37.09864,-96.80408
"NLA06608-R728",1,"; Harveyville Lake;",375169,38.79249,-95.97948
"NLA06608-R730",1,"; Lake Kahola;",385059,38.52431,-96.41351
"NLA06608-R733",1,"; Louisburg State Fishing Lake;",22578,38.50443,-94.68362
"NLA06608-R736",1,"; Melvern Lake;",374862,38.50736,-95.71258
"NLA06608-R746",1,"; Mound City Lake;",40393,38.1274,-94.8906
"NLA06608-R750",1,"; Pottawatomie County State Lake;",373914,39.46904,-96.40872
"NLA06608-R759",1,"; Wilson Lake;",369860,38.95845,-98.49628
"NLA06608-R764",1,"; Murray Gill Lake;",385673,37.23424,-96.18253
"NLA06608-R767",1,"; Council Bluff Lake;",113702,37.72816,-90.91537
"NLA06608-R769",1,"; Fourche Lake;",136303,36.6373,-91.05436
"NLA06608-R770",1,"; Loggers Lake;",39362,37.38697,-91.26246
"NLA06608-R772",1,"; Lake Northwood;",36107,38.42954,-91.48077
"NLA06608-R775",1,"; Lake Wauwanoka;",5726,38.22926,-90.53299
"NLA06608-R784",1,"; Box Butte Reservoir;",348700,42.45833,-103.0799
"NLA06608-R788",1,"; Duck Lake;",349094,42.54576,-100.72499
"NLA06608-R791",1,"; Goose Lake;",359204,41.77982,-102.44689
"NLA06608-R792",1,"; Hackberry Lake;",358951,41.73484,-102.43066
"NLA06608-R796",1,"; Island Lake;",357699,41.73332,-102.3979
"NLA06608-TX:10",1,"; Inks Lake;",437814,30.744171,-98.371706
"NLA06608-TX:14",1,"; Buchanan Lake;",438779,30.82503,-98.38148
"NLA06608-TX:15",1,"; Lake Cisco;",430917,32.439388,-98.999945
"NLA06608-TX:19",1,"; Lake Jacksonville;",415369,31.914988,-95.294496
"NLA06608-TX:22",1,"; Lake Murvaul;",413016,32.040215,-94.447262
"NLA06608-TX:27",1,"; O C Fisher Lake;",438262,31.48691,-100.494563
"NLA06608-TX:29",1,"; Stillhouse Hollow Lake;",432316,31.02172,-97.565719
"NLA06608-TX:30",1,"; Wright Patman Lake;",NA,33.232197,-94.22611
"NLA06608-WI:LOWES",1,"; Lowes Lake;",106448,43.21793,-88.31148
"NLA06608-WI:SY",1,"; Sy Lake;",2476,43.95872,-87.94372
"NLA12_CA-143",1,"NA; ;",480934,37.564273,-121.995518
"NLA12_AZ-101",1,"33945; Saguaro Lake; Saguaro Lake",454700,33.56291,-111.51788
"NLA12_AZ-101",2,"33945; Saguaro Lake; Saguaro Lake",454700,33.56372,-111.5173
"NLA12_ND-115",1,"NA; ;",343127,46.82646,-100.63453
"NLA12_ND-115",2,"NA; ;",343127,46.82609,-100.636
"NLA12_AZ-118",1,"NA; ;",454761,33.382668,-111.88047
"NLA12_UT-103",1,"1444586; Porcupine Reservoir; Porcupine Reservoir",455025,41.51908,-111.73667
"NLA12_AZ-130",1,"26014; Bartlett Reservoir; Bartlett Reservoir",454863,33.84633,-111.61886
"NLA12_AZ-130",2,"26014; Bartlett Reservoir; Bartlett Reservoir",454863,33.84509,-111.618
"NLA12_FL-101",1,"NA; ; Lake Okeechobee",196849,26.92838,-80.81813
"NLA12_FL-101",2,"NA; ; Lake Okeechobee",196849,26.87753,-80.79702
"NLA12_UT-101",1,"1443765; Navajo Lake; Navajo Lake",456547,37.52415,-112.78218
"NLA12_UT-101",2,"1443765; Navajo Lake; Navajo Lake",456547,37.52414,-112.78168
"NLA12_ND-112",1,"1027681; ; Alkaline Lake",339036,46.66431,-99.55935
"NLA12_FL-123",1,"277896; Annie, Lake; Annie, Lake",201144,27.20703,-81.35124
"NLA12_FL-123",2,"277896; Annie, Lake; Annie, Lake",201144,27.20799,-81.35071
"NLA12_FL-102",1,"283592; Haines, Lake; Haines, Lake",208928,28.09351,-81.70651
"NLA12_FL-102",2,"283592; Haines, Lake; Haines, Lake",208928,28.09254,-81.70596
"NLA12_GA-112",1,"338823; Miriatoto Lake; Miriatoto Lake",182826,33.37347,-84.28461
"NLA12_GA-112",2,"338823; Miriatoto Lake; Miriatoto Lake",182826,33.37347,-84.28451
"NLA12_UT-108",1,"1442363; Koosharem Reservoir; Koosharem Reservoir",456650,38.60116,-111.84152
"NLA12_FL-107",1,"280549; Clearwater Lake; Clearwater Lake",211194,28.1698,-81.83552
"NLA12_FL-110",1,"286096; Loralin, Lake; Loralin, Lake",202213,27.84198,-81.50917
"NLA12_FL-110",2,"286096; Loralin, Lake; Loralin, Lake",202213,27.84212,-81.50935
"NLA12_FL-106",1,"284311; Horseshoe Lake; Horseshoe Lake",187306,28.63923,-81.1357
"NLA12_FL-104",1,"286960; Minnehaha, Lake; Minnehaha, Lake",191448,28.62976,-81.35774
"NLA12_CA-168",1,"NA; ;",NA,33.80183,-117.81332
"NLA12_OK-122",1,"NA; ;",395088,34.373954,-98.338654
"NLA12_WI-R11",1,"NA; ;",99782,45.24374,-88.7
"NLA12_KS-114",1,"NA; ; Louisburg State Fishing Lake",22578,38.50598,-94.68132
"NLA12_OK-R01",1,"1099249; Veterans Lake; Veterans Lake",395498,34.48949,-96.98232
"NLA12_CA-106",1,"247931; Ramer Lake; Ramer Lake",483357,33.079441,-115.512617
"NLA12_FL-114",1,"284395; Hungerford Lake; Hungerford Lake",184860,28.621019,-81.389522
"NLA12_PA-102",1,"NA; ;",6635,40.11036,-75.86237
"NLA12_WI-R08",1,"NA; ;",14487,44.98523,-88.71753
"NLA12_AL-105",1,"117983; Emmit Wood Lake; Emmit Wood Lake",248372,31.6207,-88.35047
"NLA12_AL-105",2,"117983; Emmit Wood Lake; Emmit Wood Lake",248372,31.6206,-88.34999
"NLA12_OK-118",1,"NA; ;",394542,35.176258,-99.077094
"NLA12_CA-172",1,"NA; ;",482570,33.15978,-117.04603
"NLA12_AZ-127",1,"30700; Kaibab Lake; Kaibab Lake",453764,35.28465,-112.15996
"NLA12_KY-101",1,"488886; Cannon Creek Lake; Cannon Creek Lake",270030,36.68173,-83.70528
"NLA12_KY-101",2,"488886; Cannon Creek Lake; Cannon Creek Lake",270030,36.6816,-83.7049
"NLA12_KY-107",1,"NA; ;",261215,37.6996,-84.22056
"NLA12_KY-107",2,"NA; ;",261215,37.69828,-84.22921
"NLA12_NC-107",1,"NA; ;",155253,35.3474,-78.62232
"NLA12_GA-101",1,"NA; ;",176993,31.05985,-81.41348
"NLA12_GA-101",2,"NA; ;",176993,31.05986,-81.41348
"NLA12_AL-101",1,"NA; ; Holt Lock and Dam",244057,33.2691,-87.42056
"NLA12_AL-101",2,"NA; ; Holt Lock and Dam",244057,33.268766,-87.421347
"NLA12_OK-R09",1,"1092295; Lake Duncan; Lake Duncan",398428,34.51905,-97.81433
"NLA12_KY-103",1,"493306; Greenbo Lake; Greenbo Lake",260126,38.4801,-82.8712
"NLA12_OK-293",1,"NA; ;",399552,35.445839,-99.290301
"NLA12_NM-132",1,"924143; Throttle Reservoir; Throttle Reservoir",386923,36.83189,-104.22652
"NLA12_SC-104",1,"NA; ;",164593,34.35666,-81.76221
"NLA12_SC-104",2,"NA; ;",164593,34.35666,-81.76221
"NLA12_SC-105",1,"1227321; Upper Legion Lake; Upper Legion Lake",162752,33.99945,-80.93054
"NLA12_SC-112",1,"1238088; Collums Mill Pond Dam; Collums Mill Pond Dam",161840,33.679725,-81.338714
"NLA12_SC-112",2,"1238088; Collums Mill Pond Dam; Collums Mill Pond Dam",161840,33.67972,-81.33895
"NLA12_SC-108",1,"1237978; Bakers Lake; Bakers Lake",171421,33.573366,-81.882166
"NLA12_NM-152",1,"896012; Upper Charette Lake; Upper Charette Lake",386895,36.17769,-104.8177
"NLA12_CO-110",1,"198657; Waneka Reservoir; Waneka Reservoir",360347,39.99506,-105.11174
"NLA12_ND-101",1,"1029223; Grass Lake; Grass Lake",314262,46.09849,-97.23514
"NLA12_ND-101",2,"1029223; Grass Lake; Grass Lake",314262,46.09925,-97.24019
"NLA12_KY-104",1,"NA; ;",280120,36.50354,-89.33721
"NLA12_KS-130",1,"NA; ;",51902,38.79878,-94.76633
"NLA12_PA-108",1,"NA; ;",57244,40.15453,-74.79297
"NLA12_PA-108",2,"NA; ;",57244,40.15474,-74.7914
"NLA12_NC-105",1,"990860; Nantahala Lake; Nantahala Lake",273196,35.17917,-83.66882
"NLA12_NM-105",1,"890354; Lake Isabel; Lake Isabel",386909,35.75939,-105.13904
"NLA12_SD-101",1,"1266878; Lake Oahe; Lake Oahe",343492,45.25527,-100.26079
"NLA12_SD-101",2,"1266878; Lake Oahe; Lake Oahe",343492,45.2551,-100.26185
"NLA12_NM-104",1,"NA; ;",447737,35.97575,-105.91711
"NLA12_NM-104",2,"NA; ;",447737,35.97667,-105.91754
"NLA12_KY-120",1,"NA; ;",275510,36.87607,-88.49124
"NLA12_KY-122",1,"493464; Guist Creek Lake; Guist Creek Lake",270914,38.20749,-85.14007
"NLA12_TN-114",1,"NA; ;",280538,35.53464,-88.79394
"NLA12_TN-114",2,"NA; ;",280538,35.53469,-88.79401
"NLA12_TN-101",1,"1301776; Elaine Lake; Elaine Lake",275326,35.37112,-86.38432
"NLA12_TN-101",2,"1301776; Elaine Lake; Elaine Lake",275326,35.37126,-86.38467
"NLA12_TN-113",1,"1274854; Lake Windermere; Lake Windermere",279673,35.21265,-89.93542
"NLA12_TN-108",1,"1302026; Tailings Pond Number Ten; Tailings Pond Number Ten",275568,35.67331,-87.03217
"NLA12_TN-108",2,"1302026; Tailings Pond Number Ten; Tailings Pond Number Ten",275568,35.67215,-87.03094
"NLA12_KY-102",1,"500391; Pennyrile Lake; Pennyrile Lake",272061,37.07252,-87.66496
"NLA12_SC-106",1,"1250967; South Pacolet River Reservoir Number One; South Pacolet River Reservoir Number One",160164,35.11017,-81.98324
"NLA12_NC-109",1,"1017051; Atagahi Lake; Atagahi Lake",272935,35.14874,-82.71729
"NLA12_NC-101",1,"NA; ; Lake Hickory (Lake Oxford)",163756,35.80574,-81.27306
"NLA12_NC-101",2,"NA; ; Lake Hickory (Lake Oxford)",163756,35.8044,-81.26775
"NLA12_NC-108",1,"1024340; Lake Tahoma; Lake Tahoma",163110,35.72544,-82.08369
"NLA12_SD-138",1,"1257510; Roy Lake; Roy Lake",352431,45.70236,-97.44025
"NLA12_NM-117",1,"902988; Adams Lake; Adams Lake",386826,36.89536,-105.136
"NLA12_NM-117",2,"902988; Adams Lake; Adams Lake",386826,36.8948,-105.13552
"NLA12_KS-108",1,"479979; Clear Creek Lake; Clear Creek Lake",374511,39.63762,-95.4585
"NLA12_KY-114",1,"NA; ;",262469,37.33623,-86.15672
"NLA12_NM-133",1,"911930; Twin Lakes; Twin Lakes",447705,36.88343,-105.24752
"NLA12_MS-107",1,"690215; Arkabutla Lake; Arkabutla Lake",287042,34.75448,-90.12229
"NLA12_MS-106",1,"NA; ;",284642,34.417214,-89.796971
"NLA12_IA-107",1,"460604; Rice Lake; Rice Lake",105421,43.3894,-93.5023
"NLA12_SD-130",1,"NA; ;",355157,45.66679,-97.230988
"NLA12_KS-109",1,"NA; ;",21473,39.34901,-95.04203
"NLA12_KS-109",2,"NA; ;",21473,39.34909,-95.04175
"NLA12_SD-182",1,"1254156; Bullhead Lake; Bullhead Lake",354395,45.710137,-97.472
